model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
GaMlp-run_0-hs_7True-ac_eluelu-epoch_1000-pc_0.95-pm_0.025-pop_size_50,95.2304,0.0952,0.00052643,95.3012,0.2741,0.0017,0.2712,0.029,0.0022,0.0468,inf,109.5727,0.2741,1.5033,0.2712,7.8667,161.2306,12.6977,inf,109.5727
GaMlp-run_1-hs_7True-ac_eluelu-epoch_1000-pc_0.95-pm_0.025-pop_size_50,97.295,0.0973,0.00088143,97.3584,0.2788,0.0017,0.2755,0.029,0.0022,0.0467,inf,109.5932,0.2788,1.5275,0.2755,7.8695,160.279,12.6601,inf,109.5932
GaMlp-run_2-hs_7True-ac_eluelu-epoch_1000-pc_0.95-pm_0.025-pop_size_50,94.6471,0.0946,0.00054479,94.7071,0.2775,0.0017,0.2743,0.029,0.0022,0.0467,inf,109.5269,0.2775,1.5081,0.2743,7.8609,160.538,12.6704,inf,109.5269
GaMlp-run_3-hs_7True-ac_eluelu-epoch_1000-pc_0.95-pm_0.025-pop_size_50,93.0783,0.0931,0.00049996,93.1362,0.2752,0.0017,0.2719,0.0289,0.0022,0.0468,inf,109.3924,0.2752,1.4664,0.2719,7.8397,161.0742,12.6915,inf,109.3924
GaMlp-run_4-hs_7True-ac_eluelu-epoch_1000-pc_0.95-pm_0.025-pop_size_50,90.925,0.0909,0.00049043,90.9861,0.2747,0.0017,0.2716,0.0288,0.0022,0.0468,inf,109.3118,0.2747,1.4463,0.2716,7.8185,161.127,12.6936,inf,109.3118
GaMlp-run_5-hs_7True-ac_eluelu-epoch_1000-pc_0.95-pm_0.025-pop_size_50,95.7401,0.0957,0.00055265,95.8019,0.2751,0.0017,0.2723,0.0288,0.0022,0.0468,inf,109.3376,0.2751,1.4561,0.2723,7.8172,160.9748,12.6876,inf,109.3376
GaMlp-run_6-hs_7True-ac_eluelu-epoch_1000-pc_0.95-pm_0.025-pop_size_50,95.0853,0.0951,0.00053573,95.1432,0.2735,0.0017,0.2702,0.0289,0.0022,0.0468,inf,109.4307,0.2735,1.4761,0.2702,7.854,161.4522,12.7064,inf,109.4307
GaMlp-run_7-hs_7True-ac_eluelu-epoch_1000-pc_0.95-pm_0.025-pop_size_50,97.2775,0.0973,0.00057101,97.3398,0.2719,0.0017,0.2686,0.0289,0.0022,0.0469,inf,109.332,0.2719,1.4485,0.2686,7.8333,161.7933,12.7198,inf,109.332
GaMlp-run_8-hs_7True-ac_eluelu-epoch_1000-pc_0.95-pm_0.025-pop_size_50,82.7046,0.0827,0.00069714,82.7629,0.2678,0.0017,0.2644,0.0289,0.0022,0.047,inf,109.3097,0.2678,1.4483,0.2644,7.8415,162.7209,12.7562,inf,109.3097
GaMlp-run_9-hs_7True-ac_eluelu-epoch_1000-pc_0.95-pm_0.025-pop_size_50,74.193,0.0742,0.00047708,74.2491,0.2776,0.0017,0.274,0.029,0.0022,0.0467,inf,109.5648,0.2776,1.5055,0.274,7.868,160.5969,12.6727,inf,109.5648
,,,,,,,,,,,,,,,,,,,,
,EV,,,mae,,,rmse,,,,,min,0.2678,1.4463,0.2644,7.8172,160.279,12.6601,0,109.3097
mean,std,cv,mean,std,cv,mean,std,cv,,,,max,0.2788,1.5275,0.2755,7.8695,162.7209,12.7562,0,109.5932
0.275,0.003,0.012,7.847,0.02,0.003,12.696,0.028,0.002,,,,mean,0.27462,1.47861,0.2714,7.84693,161.17869,12.6956,#DIV/0!,109.43718
,,,,,,,,,,,,std,0.003173781,0.030044206,0.003186778,0.019857887,0.702948238,0.027655741,#DIV/0!,0.116448365
,,,,,,,,,,,,cv,0.011556993,0.020319223,0.011741998,0.002530657,0.004361298,0.002178372,#DIV/0!,0.001064066
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,EV,,,MAE,,RMSE,,
