model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
GaMlp-run_0-hs_7True-ac_eluelu-epoch_1000-pc_0.9-pm_0.05-pop_size_50,37.8879,0.0379,0.0002687,37.8945,0.166,0.0041,0.1138,0.0506,0.0054,0.0733,inf,73.879,0.166,0.7444,0.1138,5.3854,60.8191,7.7987,inf,73.879
GaMlp-run_1-hs_7True-ac_eluelu-epoch_1000-pc_0.9-pm_0.05-pop_size_50,38.6476,0.0386,0.00035596,38.6545,0.1669,0.0042,0.0984,0.0521,0.0055,0.0739,inf,75.1506,0.1669,0.7749,0.0984,5.5422,61.8785,7.8663,inf,75.1506
GaMlp-run_2-hs_7True-ac_eluelu-epoch_1000-pc_0.9-pm_0.05-pop_size_50,38.7265,0.0387,0.00030661,38.7336,0.1537,0.0042,0.0898,0.0523,0.0055,0.0743,inf,75.5224,0.1537,0.7635,0.0898,5.5682,62.467,7.9036,inf,75.5224
GaMlp-run_3-hs_7True-ac_eluelu-epoch_1000-pc_0.9-pm_0.05-pop_size_50,38.2308,0.0382,0.00033712,38.2376,0.1529,0.0042,0.0835,0.0522,0.0056,0.0745,inf,75.0627,0.1529,0.7727,0.0835,5.5547,62.8964,7.9307,inf,75.0627
GaMlp-run_4-hs_7True-ac_eluelu-epoch_1000-pc_0.9-pm_0.05-pop_size_50,38.0015,0.038,0.0001688,38.008,0.1616,0.0041,0.1002,0.0517,0.0055,0.0738,inf,74.8697,0.1616,0.7682,0.1002,5.5009,61.7493,7.8581,inf,74.8697
GaMlp-run_5-hs_7True-ac_eluelu-epoch_1000-pc_0.9-pm_0.05-pop_size_50,37.3351,0.0373,0.00018501,37.341,0.1496,0.0041,0.0964,0.0512,0.0055,0.074,inf,74.4203,0.1496,0.7416,0.0964,5.4477,62.0115,7.8747,inf,74.4203
GaMlp-run_6-hs_7True-ac_eluelu-epoch_1000-pc_0.9-pm_0.05-pop_size_50,38.3233,0.0383,0.00019145,38.33,0.1663,0.0041,0.0999,0.0519,0.0055,0.0739,inf,74.9458,0.1663,0.7765,0.0999,5.5262,61.7766,7.8598,inf,74.9458
GaMlp-run_7-hs_7True-ac_eluelu-epoch_1000-pc_0.9-pm_0.05-pop_size_50,38.7683,0.0388,0.00013423,38.7744,0.1724,0.0041,0.1059,0.0517,0.0054,0.0736,inf,74.6845,0.1724,0.7784,0.1059,5.5005,61.3591,7.8332,inf,74.6845
GaMlp-run_8-hs_7True-ac_eluelu-epoch_1000-pc_0.9-pm_0.05-pop_size_50,59.445,0.0594,0.00026274,59.4553,0.1708,0.0041,0.1061,0.0518,0.0054,0.0736,inf,75.0323,0.1708,0.7733,0.1061,5.5105,61.3473,7.8324,inf,75.0323
GaMlp-run_9-hs_7True-ac_eluelu-epoch_1000-pc_0.9-pm_0.05-pop_size_50,59.5157,0.0595,0.0001719,59.5263,0.1711,0.0041,0.1009,0.0522,0.0054,0.0738,inf,75.2269,0.1711,0.7886,0.1009,5.5587,61.7071,7.8554,inf,75.2269
,,,,,,,,,,,,,,,,,,,,
,ev,,,mae,,,rmse,,,,,,ev,,,mae,,rmse,,
mean,std,cv,mean,std,cv,mean,std,cv,,,,mean,0.16313,0.76821,0.09949,5.5095,61.80119,7.86129,#DIV/0!,74.87942
0.163,0.008,0.051,5.51,0.056,0.01,7.861,0.037,0.005,,,,std,0.008298333,0.014818641,0.008514882,0.056404846,0.584152346,0.037120059,#DIV/0!,0.461735135
,,,,,,,,,,,,cv,0.050869449,0.01928983,0.085585309,0.010237743,0.009452121,0.004721879,#DIV/0!,0.006166382
