model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
PsoMlp-run_0-hs_7True-ac_eluelu-c1_2.0-c2_2.0-epoch_1000-pop_size_50-w_max_0.9-w_min_0.4,28.4411,0.0284,0.00035667,28.4481,0.1178,0.0042,0.0852,0.051,0.0055,0.0745,inf,74.2081,0.1178,0.7065,0.0852,5.4235,62.7847,7.9237,inf,74.2081
PsoMlp-run_1-hs_7True-ac_eluelu-c1_2.0-c2_2.0-epoch_1000-pop_size_50-w_max_0.9-w_min_0.4,29.2833,0.0293,0.00032544,29.29,0.1082,0.0043,0.0645,0.0512,0.0057,0.0753,inf,74.1966,0.1082,0.7261,0.0645,5.4452,64.2055,8.0128,inf,74.1966
PsoMlp-run_2-hs_7True-ac_eluelu-c1_2.0-c2_2.0-epoch_1000-pop_size_50-w_max_0.9-w_min_0.4,29.0001,0.029,0.00030732,29.0067,0.1517,0.0041,0.1094,0.0505,0.0054,0.0735,inf,73.8542,0.1517,0.7202,0.1094,5.3746,61.1195,7.8179,inf,73.8542
PsoMlp-run_3-hs_7True-ac_eluelu-c1_2.0-c2_2.0-epoch_1000-pop_size_50-w_max_0.9-w_min_0.4,29.2214,0.0292,0.00028205,29.2279,0.1202,0.0043,0.0716,0.051,0.0056,0.075,inf,73.8209,0.1202,0.7053,0.0716,5.4264,63.713,7.982,inf,73.8209
PsoMlp-run_4-hs_7True-ac_eluelu-c1_2.0-c2_2.0-epoch_1000-pop_size_50-w_max_0.9-w_min_0.4,29.0559,0.0291,0.00067878,29.0625,0.1075,0.0043,0.0733,0.0512,0.0056,0.0749,inf,74.2853,0.1075,0.7163,0.0733,5.4542,63.6001,7.975,inf,74.2853
PsoMlp-run_5-hs_7True-ac_eluelu-c1_2.0-c2_2.0-epoch_1000-pop_size_50-w_max_0.9-w_min_0.4,28.6967,0.0287,0.0001905,28.7034,0.1259,0.0042,0.079,0.0505,0.0056,0.0747,inf,73.4607,0.1259,0.7,0.079,5.3783,63.2068,7.9503,inf,73.4607
PsoMlp-run_6-hs_7True-ac_eluelu-c1_2.0-c2_2.0-epoch_1000-pop_size_50-w_max_0.9-w_min_0.4,27.4779,0.0275,0.00026536,27.4842,0.1193,0.0043,0.0765,0.0523,0.0056,0.0748,inf,75.127,0.1193,0.7348,0.0765,5.5673,63.3794,7.9611,inf,75.127
PsoMlp-run_7-hs_7True-ac_eluelu-c1_2.0-c2_2.0-epoch_1000-pop_size_50-w_max_0.9-w_min_0.4,27.1607,0.0272,0.00016427,27.1667,0.1297,0.0042,0.0957,0.0507,0.0055,0.074,inf,73.8323,0.1297,0.7026,0.0957,5.3963,62.0638,7.8781,inf,73.8323
PsoMlp-run_8-hs_7True-ac_eluelu-c1_2.0-c2_2.0-epoch_1000-pop_size_50-w_max_0.9-w_min_0.4,39.6541,0.0397,0.00015306,39.6608,0.1846,0.0041,0.1191,0.0516,0.0053,0.0731,inf,74.9315,0.1846,0.7816,0.1191,5.4904,60.4557,7.7753,inf,74.9315
PsoMlp-run_9-hs_7True-ac_eluelu-c1_2.0-c2_2.0-epoch_1000-pop_size_50-w_max_0.9-w_min_0.4,29.9722,0.03,0.00015855,29.979,0.087,0.0044,0.0499,0.0529,0.0058,0.0759,inf,75.6775,0.087,0.7361,0.0499,5.6294,65.2055,8.075,inf,75.6775
,,,,,,,,,,,,,,,,,,,,
,ev,,,mae,,,rmse,,,,,,ev,,,mae,,rmse,,
mean,std,cv,mean,std,cv,mean,std,cv,,,,mean,0.12519,0.72295,0.08242,5.45856,62.9734,7.93512,#DIV/0!,74.33941
0.125,0.027,0.213,5.459,0.083,0.015,7.935,0.09,0.011,,,,std,0.026723791,0.024353473,0.020771498,0.08290068,1.425877967,0.090036287,#DIV/0!,0.694061437
,,,,,,,,,,,,cv,0.213465859,0.033686249,0.252020111,0.01518728,0.022642544,0.011346556,#DIV/0!,0.009336386
