model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"LSTM-1HL-Lstm1HL-run_0-hs_(20, True)-ep_1000-bs_64-lr_0.0001-ac_('elu', 'elu')-op_Adam-lo_mse-dr_(0.2,)",305.2489,0.3052,0.76022172,306.08,0.2742,0.0017,0.2716,0.0287,0.0022,0.0468,inf,109.2866,0.2742,1.4456,0.2716,7.8005,161.1306,12.6937,inf,109.2866
"LSTM-1HL-Lstm1HL-run_1-hs_(20, True)-ep_1000-bs_64-lr_0.0001-ac_('elu', 'elu')-op_Adam-lo_mse-dr_(0.2,)",327.8767,0.3279,0.75714469,328.7939,0.2757,0.0017,0.2725,0.0289,0.0022,0.0467,inf,109.3993,0.2757,1.4685,0.2725,7.8343,160.9326,12.6859,inf,109.3993
"LSTM-1HL-Lstm1HL-run_2-hs_(20, True)-ep_1000-bs_64-lr_0.0001-ac_('elu', 'elu')-op_Adam-lo_mse-dr_(0.2,)",326.1278,0.3261,0.72358155,327.0139,0.2762,0.0017,0.2733,0.0288,0.0022,0.0467,inf,109.3732,0.2762,1.4633,0.2733,7.821,160.7645,12.6793,inf,109.3732
"LSTM-1HL-Lstm1HL-run_3-hs_(20, True)-ep_1000-bs_64-lr_0.0001-ac_('elu', 'elu')-op_Adam-lo_mse-dr_(0.2,)",317.2079,0.3172,0.27001047,317.6185,0.2754,0.0017,0.272,0.0289,0.0022,0.0468,inf,109.4282,0.2754,1.4718,0.272,7.8449,161.0486,12.6905,inf,109.4282
"LSTM-1HL-Lstm1HL-run_4-hs_(20, True)-ep_1000-bs_64-lr_0.0001-ac_('elu', 'elu')-op_Adam-lo_mse-dr_(0.2,)",184.7675,0.1848,0.26747561,185.0877,0.2747,0.0017,0.2701,0.0291,0.0022,0.0468,inf,109.5465,0.2747,1.4887,0.2701,7.8944,161.4608,12.7067,inf,109.5465
"LSTM-1HL-Lstm1HL-run_5-hs_(20, True)-ep_1000-bs_64-lr_0.0001-ac_('elu', 'elu')-op_Adam-lo_mse-dr_(0.2,)",183.9916,0.184,0.27924371,184.3348,0.2747,0.0017,0.272,0.0288,0.0022,0.0468,inf,109.3139,0.2747,1.4515,0.272,7.8084,161.0546,12.6907,inf,109.3139
"LSTM-1HL-Lstm1HL-run_6-hs_(20, True)-ep_1000-bs_64-lr_0.0001-ac_('elu', 'elu')-op_Adam-lo_mse-dr_(0.2,)",180.9779,0.181,0.29012132,181.3257,0.2744,0.0017,0.2693,0.0292,0.0022,0.0468,inf,109.5618,0.2744,1.496,0.2693,7.9114,161.6311,12.7134,inf,109.5618
"LSTM-1HL-Lstm1HL-run_7-hs_(20, True)-ep_1000-bs_64-lr_0.0001-ac_('elu', 'elu')-op_Adam-lo_mse-dr_(0.2,)",227.8626,0.2279,0.26575589,228.185,0.2752,0.0017,0.2713,0.029,0.0022,0.0468,inf,109.5178,0.2752,1.4896,0.2713,7.8748,161.2062,12.6967,inf,109.5178
"LSTM-1HL-Lstm1HL-run_8-hs_(20, True)-ep_1000-bs_64-lr_0.0001-ac_('elu', 'elu')-op_Adam-lo_mse-dr_(0.2,)",250.7666,0.2508,0.43438959,251.2512,0.2747,0.0017,0.2708,0.029,0.0022,0.0468,inf,109.4606,0.2747,1.476,0.2708,7.8644,161.3031,12.7005,inf,109.4606
"LSTM-1HL-Lstm1HL-run_9-hs_(20, True)-ep_1000-bs_64-lr_0.0001-ac_('elu', 'elu')-op_Adam-lo_mse-dr_(0.2,)",266.4865,0.2665,0.2564857,266.8333,0.275,0.0017,0.2717,0.0289,0.0022,0.0468,inf,109.3826,0.275,1.4616,0.2717,7.8308,161.1011,12.6926,inf,109.3826
