model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"GRU-1HL-Gru1HL-run_0-hs_(20, True)-ep_1000-bs_64-lr_0.0001-ac_('elu', 'elu')-op_Adam-lo_mse-dr_(0.2,)",221.6993,0.2217,0.35213876,222.1172,0.2767,0.0017,0.2727,0.0291,0.0022,0.0467,inf,109.6529,0.2767,1.5162,0.2727,7.8923,160.8898,12.6842,inf,109.6529
"GRU-1HL-Gru1HL-run_1-hs_(20, True)-ep_1000-bs_64-lr_0.0001-ac_('elu', 'elu')-op_Adam-lo_mse-dr_(0.2,)",218.3289,0.2183,0.35475874,218.7431,0.2759,0.0017,0.2731,0.0288,0.0022,0.0467,inf,109.4423,0.2759,1.4814,0.2731,7.8258,160.8025,12.6808,inf,109.4423
"GRU-1HL-Gru1HL-run_2-hs_(20, True)-ep_1000-bs_64-lr_0.0001-ac_('elu', 'elu')-op_Adam-lo_mse-dr_(0.2,)",224.2449,0.2242,0.50318122,224.8064,0.2765,0.0017,0.2731,0.029,0.0022,0.0467,inf,109.5741,0.2765,1.505,0.2731,7.8648,160.7967,12.6806,inf,109.5741
"GRU-1HL-Gru1HL-run_3-hs_(20, True)-ep_1000-bs_64-lr_0.0001-ac_('elu', 'elu')-op_Adam-lo_mse-dr_(0.2,)",217.6886,0.2177,0.33921242,218.0824,0.2765,0.0017,0.2731,0.029,0.0022,0.0467,inf,109.5814,0.2765,1.5024,0.2731,7.8641,160.8117,12.6812,inf,109.5814
"GRU-1HL-Gru1HL-run_4-hs_(20, True)-ep_1000-bs_64-lr_0.0001-ac_('elu', 'elu')-op_Adam-lo_mse-dr_(0.2,)",219.0206,0.219,0.33930063,219.414,0.2766,0.0017,0.2747,0.0287,0.0022,0.0467,inf,109.3494,0.2766,1.466,0.2747,7.7802,160.4519,12.667,inf,109.3494
"GRU-1HL-Gru1HL-run_5-hs_(20, True)-ep_1000-bs_64-lr_0.0001-ac_('elu', 'elu')-op_Adam-lo_mse-dr_(0.2,)",224.0643,0.2241,0.33630085,224.4591,0.2762,0.0017,0.273,0.0289,0.0022,0.0467,inf,109.499,0.2762,1.4913,0.273,7.8507,160.8331,12.682,inf,109.499
"GRU-1HL-Gru1HL-run_6-hs_(20, True)-ep_1000-bs_64-lr_0.0001-ac_('elu', 'elu')-op_Adam-lo_mse-dr_(0.2,)",222.8662,0.2229,0.3348496,223.3074,0.2763,0.0017,0.2718,0.0292,0.0022,0.0468,inf,109.692,0.2763,1.5268,0.2718,7.9132,161.0865,12.692,inf,109.692
"GRU-1HL-Gru1HL-run_7-hs_(20, True)-ep_1000-bs_64-lr_0.0001-ac_('elu', 'elu')-op_Adam-lo_mse-dr_(0.2,)",220.9098,0.2209,0.3500483,221.3167,0.2761,0.0017,0.2728,0.029,0.0022,0.0467,inf,109.5553,0.2761,1.5026,0.2728,7.8593,160.859,12.683,inf,109.5553
"GRU-1HL-Gru1HL-run_8-hs_(20, True)-ep_1000-bs_64-lr_0.0001-ac_('elu', 'elu')-op_Adam-lo_mse-dr_(0.2,)",264.9285,0.2649,0.37316871,265.3563,0.2761,0.0017,0.2716,0.0292,0.0022,0.0468,inf,109.6942,0.2761,1.5234,0.2716,7.9114,161.1276,12.6936,inf,109.6942
"GRU-1HL-Gru1HL-run_9-hs_(20, True)-ep_1000-bs_64-lr_0.0001-ac_('elu', 'elu')-op_Adam-lo_mse-dr_(0.2,)",302.1005,0.3021,0.47764802,302.6554,0.2766,0.0017,0.2739,0.0288,0.0022,0.0467,inf,109.4862,0.2766,1.4853,0.2739,7.8255,160.6258,12.6738,inf,109.4862
