Epoch,MLP,RNN,GA-MLP,DE-MLP,FPA-MLP,PSO-MLP,WOA-MLP,GWO-MLP,SSA-MLP,WDO-MLP,MVO-MLP,EO-MLP,NRO-MLP,HGSO-MLP
17.0,0.6625344409134848,0.13894793445320094,0.2298836101726757,0.21624466080368804,0.3379272516822115,0.2053675313922565,0.12670484451454178,0.1233295037420789,0.1345043104615428,0.10659037129412467,0.1545695182780958,0.11961628807145333,0.1666792722721239,0.14929709097394273
18.0,0.6539951834888837,0.14606795994469907,0.2298836101726757,0.21371889859173374,0.3379272516822115,0.2053675313922565,0.1250884080015193,0.1233295037420789,0.13427764191617186,0.10659037129412467,0.1545695182780958,0.11961628807145333,0.15440224443384182,0.14929709097394273
19.0,0.6456819297737775,0.13684870885538586,0.2298836101726757,0.21371889859173374,0.3379272516822115,0.2053675313922565,0.12495905370273072,0.1233295037420789,0.13308059715100895,0.10659037129412467,0.1545695182780958,0.11961628807145333,0.14020975557318502,0.14929709097394273
20.0,0.6373054316797025,0.1204206225178112,0.2298836101726757,0.21371889859173374,0.2956359061807019,0.2053675313922565,0.12475869608574955,0.12314519962164935,0.13288691976816752,0.10659037129412467,0.1545695182780958,0.11961628807145333,0.14020975557318502,0.14929709097394273
21.0,0.6295128527548979,0.11838159342469486,0.2298836101726757,0.21371889859173374,0.27687836389361475,0.2053675313922565,0.12436828570005047,0.12314519962164935,0.1326795468706399,0.10644796559767294,0.1545695182780958,0.11961628807145333,0.14020975557318502,0.14929709097394273
22.0,0.6217621420618781,0.13558238876102913,0.2298836101726757,0.21371889859173374,0.27687836389361475,0.2053675313922565,0.12436828570005047,0.12298829020992573,0.13267317867263798,0.10644796559767294,0.1545695182780958,0.11961628807145333,0.14020975557318502,0.147212366925788
23.0,0.6141385163535511,0.11778000319439373,0.2298836101726757,0.21371889859173374,0.27687836389361475,0.2053675313922565,0.12436828570005047,0.12298829020992573,0.1324413815374019,0.10644796559767294,0.1545695182780958,0.11961628807145333,0.14020975557318502,0.147212366925788
24.0,0.6065767307990362,0.12971083683347331,0.2298836101726757,0.21371889859173374,0.27687836389361475,0.2053675313922565,0.1240600251000698,0.12298829020992573,0.1323957808402202,0.10644796559767294,0.1545695182780958,0.11961628807145333,0.14020975557318502,0.147212366925788
25.0,0.5992448950699928,0.12103594518882403,0.2298836101726757,0.21371889859173374,0.27687836389361475,0.2053675313922565,0.12403617381366072,0.12298829020992573,0.13228177909757952,0.10644796559767294,0.1545695182780958,0.11961628807145333,0.14020975557318502,0.147212366925788
26.0,0.5920205738076694,0.12647954001056808,0.2298836101726757,0.21371889859173374,0.27687836389361475,0.20241610051679845,0.12402859064328788,0.12298829020992573,0.1320745849242225,0.10644796559767294,0.1545695182780958,0.11961628807145333,0.14020975557318502,0.147212366925788
27.0,0.5849624955793239,0.11525571849535228,0.2298836101726757,0.19903772986573087,0.2607867755590253,0.20241610051679845,0.1236970695286214,0.12298829020992573,0.13141907605804656,0.10644796559767294,0.1545695182780958,0.11961628807145333,0.14020975557318502,0.147212366925788
28.0,0.5780240750147952,0.11794737412842987,0.2298836101726757,0.19903772986573087,0.2607867755590253,0.20241610051679845,0.12365870078620354,0.12298829020992573,0.1314042210120571,0.10644796559767294,0.1545695182780958,0.11961628807145333,0.14020975557318502,0.147212366925788
29.0,0.5712136999867348,0.12226980295460495,0.2298836101726757,0.19903772986573087,0.2607867755590253,0.19780646849333985,0.12358325423494405,0.1227710031748204,0.13102871231627958,0.10644796559767294,0.1545695182780958,0.11961628807145333,0.14020975557318502,0.147212366925788
30.0,0.5645500077393515,0.11472291135862665,0.2298836101726757,0.19903772986573087,0.2607867755590253,0.19780646849333985,0.1234626714914165,0.122635686554779,0.12906143966639486,0.10644796559767294,0.1545695182780958,0.11961628807145333,0.14011025684637848,0.147212366925788
31.0,0.5578039025271259,0.10759477585219264,0.2298836101726757,0.15823395905480495,0.2607867755590253,0.19780646849333985,0.1234626714914165,0.12252108875526704,0.12901391445492735,0.10644796559767294,0.1545695182780958,0.1165626453331145,0.14011025684637848,0.147212366925788
32.0,0.5511774650695207,0.1132577252006778,0.2298836101726757,0.15823395905480495,0.2607867755590253,0.19780646849333985,0.12333140168404284,0.1224669547920953,0.1287553883706069,0.10644796559767294,0.15243623281402086,0.11288275301234442,0.1259902970338075,0.147212366925788
33.0,0.5448766477992025,0.1320265093713664,0.2298836101726757,0.15823395905480495,0.2143025395102904,0.19780646849333985,0.1229262765704875,0.12222645015825967,0.12867955875299147,0.10644796559767294,0.15243623281402086,0.1117859917552044,0.1259902970338075,0.147212366925788
34.0,0.5386182970867244,0.11358574274629547,0.2298836101726757,0.15823395905480495,0.2143025395102904,0.19780646849333985,0.12254918245374398,0.12201153581968892,0.1286510084850163,0.10644796559767294,0.15243623281402086,0.11005233429780664,0.1259902970338075,0.147212366925788
35.0,0.5325029053457255,0.10939735872228287,0.2298836101726757,0.15823395905480495,0.2143025395102904,0.19780646849333985,0.122285055078578,0.12201153581968892,0.12791633307667358,0.10644796559767294,0.15243623281402086,0.11005233429780664,0.1259902970338075,0.147212366925788
36.0,0.5265244087888541,0.10728335814581108,0.2298836101726757,0.15823395905480495,0.2143025395102904,0.19780646849333985,0.12213006114810485,0.1219433225561324,0.12773649481528335,0.10644796559767294,0.15243623281402086,0.11005233429780664,0.1259902970338075,0.147212366925788
37.0,0.5206089753886184,0.10414824757464196,0.2298836101726757,0.15823395905480495,0.2143025395102904,0.19780646849333985,0.12212757568759974,0.12150164297355598,0.12759007513975168,0.10644796559767294,0.15243623281402086,0.11005233429780664,0.1259902970338075,0.147212366925788
38.0,0.5147477260620922,0.11321640874330816,0.2298836101726757,0.15823395905480495,0.2143025395102904,0.19780646849333985,0.1220864756478758,0.1211624323648384,0.12737894010647688,0.10644796559767294,0.15243623281402086,0.11005233429780664,0.1259902970338075,0.147212366925788
39.0,0.5088951001547489,0.10295319108674003,0.2298836101726757,0.15823395905480495,0.2143025395102904,0.19780646849333985,0.12207933099736755,0.1211624323648384,0.1272380275051756,0.10644796559767294,0.15243623281402086,0.11005233429780664,0.1259902970338075,0.147212366925788
40.0,0.5033315380998181,0.09965862007932408,0.2298836101726757,0.15823395905480495,0.2143025395102904,0.19780646849333985,0.12198087790316513,0.1211624323648384,0.12688366443679802,0.10644796559767294,0.15243623281402086,0.11005233429780664,0.1259902970338075,0.14681639198548224
41.0,0.4976899750343972,0.10328558643727644,0.2298836101726757,0.15823395905480495,0.2143025395102904,0.19780646849333985,0.1218608365098142,0.1211624323648384,0.12645536147115932,0.10644796559767294,0.15243623281402086,0.11005233429780664,0.1259902970338075,0.14681639198548224
42.0,0.4922773339878204,0.1107423931759498,0.2298836101726757,0.15823395905480495,0.2143025395102904,0.19780646849333985,0.12173192695976295,0.1211160988320124,0.12640918457979072,0.10644796559767294,0.15243623281402086,0.11005233429780664,0.1259902970338075,0.14681639198548224
43.0,0.4868797092676781,0.10130779892077399,0.2298836101726757,0.15823395905480495,0.2143025395102904,0.19780646849333985,0.12169644591911193,0.1211160988320124,0.12620882826428215,0.10644796559767294,0.14785828724671235,0.11005233429780664,0.1259902970338075,0.14681639198548224
44.0,0.4815750104554686,0.0906682850450097,0.2298836101726757,0.15823395905480495,0.2143025395102904,0.18404548399324236,0.12109459161050487,0.1210164470068322,0.1259404593371342,0.10644796559767294,0.14785828724671235,0.11005233429780664,0.1259902970338075,0.14681639198548224
45.0,0.4763415245115499,0.10192956500457297,0.2298836101726757,0.15823395905480495,0.20897132932913587,0.18404548399324236,0.12077380223529675,0.1210164470068322,0.12583842538512388,0.10644796559767294,0.14785828724671235,0.11005233429780664,0.1259902970338075,0.14681639198548224
46.0,0.4710724165239722,0.096653390827113,0.2298836101726757,0.15823395905480495,0.20897132932913587,0.18404548399324236,0.12050088513010232,0.1210164470068322,0.12569120367139766,0.10644796559767294,0.14785828724671235,0.11005233429780664,0.1259902970338075,0.14681639198548224
47.0,0.46596273320083903,0.10485512485072443,0.2298836101726757,0.15823395905480495,0.20897132932913587,0.18404548399324236,0.12020712962166527,0.1210164470068322,0.12565362376243358,0.10644796559767294,0.14785828724671235,0.11005233429780664,0.1259902970338075,0.14658402288277486
48.0,0.461078429489993,0.10007847787598237,0.2298836101726757,0.15823395905480495,0.20897132932913587,0.18404548399324236,0.1193504969243013,0.12098443214832512,0.12555379063052138,0.10644796559767294,0.14785828724671235,0.11005233429780664,0.1259902970338075,0.14658402288277486
49.0,0.4561229323969901,0.10907766750676423,0.2298836101726757,0.15823395905480495,0.20897132932913587,0.18404548399324236,0.11897585235598558,0.12098443214832512,0.12548606263019593,0.10644796559767294,0.14785828724671235,0.11005233429780664,0.1259902970338075,0.14658402288277486
50.0,0.4513387268951667,0.1035411687392352,0.2298836101726757,0.15823395905480495,0.20897132932913587,0.17255565134126138,0.11887309071898418,0.12098443214832512,0.125355491276011,0.10644796559767294,0.14785828724671235,0.11005233429780664,0.1259902970338075,0.1391464755509922
51.0,0.446578167475496,0.09957734025956848,0.2298836101726757,0.15823395905480495,0.20897132932913587,0.17255565134126138,0.11874644567744325,0.12098443214832512,0.12529634771181947,0.10644796559767294,0.14785828724671235,0.11005233429780664,0.1259902970338075,0.1391464755509922
52.0,0.4420090835467432,0.10360963028262377,0.2298836101726757,0.15823395905480495,0.20897132932913587,0.16289909514376513,0.11860111158646963,0.12098443214832512,0.1252911692648214,0.10644796559767294,0.14785828724671235,0.11005233429780664,0.1259902970338075,0.1391464755509922
53.0,0.4375336159378058,0.09874702337082852,0.2298836101726757,0.15823395905480495,0.20897132932913587,0.16289909514376513,0.1184082185052018,0.12098443214832512,0.1250947446777681,0.10644796559767294,0.14785828724671235,0.11005233429780664,0.1259902970338075,0.1391464755509922
54.0,0.4329826163648013,0.10046536499246403,0.2298836101726757,0.15823395905480495,0.20897132932913587,0.16289909514376513,0.1182978841401541,0.12098443214832512,0.12498930344204352,0.10644796559767294,0.14785828724671235,0.11005233429780664,0.1259902970338075,0.1391464755509922
55.0,0.4286168269175544,0.09772994192824244,0.2298836101726757,0.15823395905480495,0.20897132932913587,0.16289909514376513,0.1182705803900197,0.12095570382037155,0.1249806691344188,0.10644796559767294,0.14785828724671235,0.11005233429780664,0.1259902970338075,0.1391464755509922
56.0,0.424252575651365,0.10115524211716527,0.2298836101726757,0.15823395905480495,0.20897132932913587,0.16289909514376513,0.11826846765126775,0.12095570382037155,0.1249806691344188,0.10644796559767294,0.14785828724671235,0.10898255095716704,0.1259902970338075,0.1391464755509922
57.0,0.4200418567930509,0.10451514317670978,0.2298836101726757,0.15823395905480495,0.20897132932913587,0.16289909514376513,0.11826220855862064,0.12095570382037155,0.12497905985546336,0.10644796559767294,0.14785828724671235,0.1089364320232984,0.1259902970338075,0.1356640250938523
58.0,0.4158918577324448,0.10338470922234044,0.2298836101726757,0.15823395905480495,0.20897132932913587,0.15777858779653015,0.11823565486355855,0.12054207312463087,0.12497816398147699,0.10644796559767294,0.14785828724671235,0.10874732368252324,0.1259902970338075,0.1356640250938523
59.0,0.4118514290995503,0.09843157765969904,0.2298836101726757,0.15823395905480495,0.20897132932913587,0.15777858779653015,0.11818839647831275,0.12054207312463087,0.12497797190996765,0.10644796559767294,0.14785828724671235,0.10856407903114852,0.1259902970338075,0.1356640250938523
60.0,0.4078653593360089,0.10203925469309066,0.21332267505546665,0.15823395905480495,0.20897132932913587,0.15777858779653015,0.11815447180252305,0.12054207312463087,0.12497742935489595,0.10644796559767294,0.14785828724671235,0.10842103241940053,0.1259902970338075,0.1356640250938523
61.0,0.40380669101209815,0.099818885796474,0.21332267505546665,0.15823395905480495,0.20897132932913587,0.15777858779653015,0.11807022151131813,0.12054207312463087,0.12497741615747035,0.10644796559767294,0.14785828724671235,0.10842103241940053,0.1259902970338075,0.1356640250938523
62.0,0.39992373589307145,0.10393653748526384,0.21332267505546665,0.15823395905480495,0.20897132932913587,0.15777858779653015,0.1180421358334,0.12054207312463087,0.12497738114029727,0.10644796559767294,0.14785828724671235,0.10842103241940053,0.1259902970338075,0.1356640250938523
63.0,0.3960613533146132,0.10081284087998092,0.21332267505546665,0.15823395905480495,0.20897132932913587,0.15777858779653015,0.11800716550378015,0.12054207312463087,0.124977299646882,0.10644796559767294,0.14785828724671235,0.10842103241940053,0.1259902970338075,0.1356640250938523
64.0,0.3923897881611422,0.09626643090487144,0.21332267505546665,0.15823395905480495,0.20897132932913587,0.15777858779653015,0.11800716550378015,0.12054207312463087,0.12497729189954812,0.10644796559767294,0.14785828724671235,0.10842103241940053,0.1259902970338075,0.13494828038082274
65.0,0.38874281416087697,0.09964023500861233,0.21332267505546665,0.15823395905480495,0.20897132932913587,0.15777858779653015,0.11800716550378015,0.12053843526998545,0.12497721466641674,0.10644796559767294,0.14785828724671235,0.10842103241940053,0.1259902970338075,0.13494828038082274
66.0,0.3850861139331486,0.09304204591217492,0.21332267505546665,0.15823395905480495,0.20897132932913587,0.15777858779653015,0.11799487905592385,0.12053843526998545,0.12497721466641674,0.10644796559767294,0.14785828724671235,0.10842103241940053,0.1259902970338075,0.13494828038082274
67.0,0.38155042427103375,0.1029289978376832,0.21332267505546665,0.15823395905480495,0.20897132932913587,0.15777858779653015,0.11798186827489285,0.12052850765619375,0.12497721388808612,0.10644796559767294,0.14785828724671235,0.10842103241940053,0.1259902970338075,0.13439463870552765
68.0,0.3779774145025989,0.09024561807680666,0.21332267505546665,0.15823395905480495,0.20897132932913587,0.15777858779653015,0.11780845069357275,0.12052850765619375,0.12497721352745245,0.10644796559767294,0.14785828724671235,0.10842103241940053,0.1259902970338075,0.13439463870552765
69.0,0.3745104894106411,0.10238038881801796,0.21332267505546665,0.15823395905480495,0.20897132932913587,0.15777858779653015,0.1169800896703986,0.12052850765619375,0.1249772126344842,0.10644796559767294,0.14785828724671235,0.10842103241940053,0.12551078911196414,0.12168221805507147
70.0,0.3711127957704259,0.09955500035370436,0.21332267505546665,0.15823395905480495,0.20897132932913587,0.15777858779653015,0.11697563714472535,0.12039896467861518,0.1249772122450072,0.10644796559767294,0.14785828724671235,0.10842103241940053,0.12551078911196414,0.12168221805507147
71.0,0.3677552197782151,0.095726775106883,0.21332267505546665,0.15823395905480495,0.20897132932913587,0.15777858779653015,0.1169627076488701,0.12039896467861518,0.1249772122450072,0.10644796559767294,0.14785828724671235,0.10842103241940053,0.12492223250082135,0.12168221805507147
72.0,0.3644433362584951,0.09682197752992268,0.21332267505546665,0.15823395905480495,0.20897132932913587,0.15777858779653015,0.11692115355851397,0.12039896467861518,0.12497721125174704,0.10644796559767294,0.14785828724671235,0.10842103241940053,0.12492223250082135,0.12168221805507147
73.0,0.3611177627702365,0.10140626359805012,0.21332267505546665,0.15823395905480495,0.20897132932913587,0.15777858779653015,0.1167810536949624,0.12039896467861518,0.12497721125174704,0.10644796559767294,0.14785828724671235,0.10842103241940053,0.12492223250082135,0.12168221805507147
74.0,0.3578771991057961,0.09226693686938224,0.21332267505546665,0.15823395905480495,0.20897132932913587,0.15777858779653015,0.1167810536949624,0.12039896467861518,0.12497721120378966,0.10644796559767294,0.14785828724671235,0.10842103241940053,0.12283956284264815,0.12168221805507147
75.0,0.35470617448552066,0.10712045778873776,0.21332267505546665,0.15823395905480495,0.20897132932913587,0.15777858779653015,0.11674824317506118,0.1203844775495018,0.12497721118118105,0.10644796559767294,0.14785828724671235,0.10842103241940053,0.12283956284264815,0.12168221805507147
76.0,0.3516073300597373,0.09828942995792128,0.21332267505546665,0.15823395905480495,0.20897132932913587,0.14161252164527194,0.11674824317506118,0.1203844775495018,0.12497721118118105,0.10644796559767294,0.14785828724671235,0.10842103241940053,0.12283956284264815,0.11826421017137938
77.0,0.3485610242820342,0.09990567698219087,0.21332267505546665,0.15823395905480495,0.20897132932913587,0.14161252164527194,0.11668264224777455,0.1203844775495018,0.12497721110277644,0.10644796559767294,0.14785828724671235,0.10842103241940053,0.1211710636118824,0.11826421017137938
78.0,0.34554547511923384,0.0975191825638584,0.21332267505546665,0.15823395905480495,0.20897132932913587,0.14161252164527194,0.11666286769443622,0.1203844775495018,0.12497721110277644,0.10644796559767294,0.14785828724671235,0.10842103241940053,0.1211710636118824,0.11826421017137938
79.0,0.3426387033899385,0.08550874600726258,0.21332267505546665,0.15823395905480495,0.20230947809245267,0.14161252164527194,0.11663450241946345,0.1203844775495018,0.12497719079890812,0.10644796559767294,0.14785828724671235,0.10842103241940053,0.1211710636118824,0.11826421017137938
80.0,0.3396885009448695,0.09483173698574858,0.21332267505546665,0.15823395905480495,0.20230947809245267,0.14161252164527194,0.11641442094778626,0.1203844775495018,0.1249768537061971,0.10644796559767294,0.14785828724671235,0.10842103241940053,0.1211710636118824,0.11826421017137938
81.0,0.3369041751867342,0.09751965563708888,0.21332267505546665,0.15823395905480495,0.1965050299008364,0.14161252164527194,0.11595531278863147,0.1203844775495018,0.12497659099616056,0.10644796559767294,0.14785828724671235,0.10842103241940053,0.1211710636118824,0.11826421017137938
82.0,0.33407071273365,0.09488925832269797,0.21332267505546665,0.15823395905480495,0.1965050299008364,0.14161252164527194,0.11586741312026498,0.1203844775495018,0.12497649498679393,0.10644796559767294,0.14785828724671235,0.10842103241940053,0.1211710636118824,0.11826421017137938
83.0,0.33136400882099964,0.09913982572991888,0.21332267505546665,0.15823395905480495,0.1965050299008364,0.14161252164527194,0.11558229249682953,0.1203844775495018,0.1249764244377433,0.10644796559767294,0.14785828724671235,0.10842103241940053,0.1211710636118824,0.11826421017137938
84.0,0.32868857986986794,0.10336832586086662,0.21332267505546665,0.15823395905480495,0.1965050299008364,0.14161252164527194,0.11547199507374588,0.1203844775495018,0.12497629392529178,0.10644796559767294,0.14785828724671235,0.10842103241940053,0.1211710636118824,0.11826421017137938
85.0,0.3260558520861505,0.09243925307316314,0.21332267505546665,0.15823395905480495,0.1965050299008364,0.14161252164527194,0.11542700559722754,0.1203844775495018,0.12497596341781715,0.10644796559767294,0.14785828724671235,0.10842103241940053,0.1211710636118824,0.11826421017137938
86.0,0.32340173883075435,0.0885189104754423,0.21332267505546665,0.15823395905480495,0.1911497538268856,0.14161252164527194,0.11539408059156928,0.1203844775495018,0.12497501539007876,0.10644796559767294,0.14785828724671235,0.10842103241940053,0.12083456866879062,0.11826421017137938
87.0,0.3208352776055925,0.09771697560297896,0.21332267505546665,0.15823395905480495,0.1911497538268856,0.14161252164527194,0.11530370411258685,0.1203844775495018,0.12497279364592966,0.10644796559767294,0.14785828724671235,0.10842103241940053,0.12083456866879062,0.1172184556707885
88.0,0.3182539305325304,0.08959618608757866,0.21332267505546665,0.15823395905480495,0.1911497538268856,0.14161252164527194,0.11457753814933698,0.1203844775495018,0.12496904025148332,0.10644796559767294,0.14785828724671235,0.10842103241940053,0.11610327046021145,0.1172184556707885
89.0,0.3157470795996455,0.09106658835707808,0.21332267505546665,0.15823395905480495,0.1911497538268856,0.14161252164527194,0.11406712337983535,0.1203844775495018,0.12495816802781674,0.10644796559767294,0.14785828724671235,0.10842103241940053,0.11610327046021145,0.1172184556707885
90.0,0.31332167872294536,0.10583843498803874,0.21332267505546665,0.15823395905480495,0.1911497538268856,0.14161252164527194,0.11403515314931055,0.1203844775495018,0.1249342501019661,0.10644796559767294,0.14785828724671235,0.10842103241940053,0.11610327046021145,0.1172184556707885
91.0,0.3108925433022871,0.08789096631000241,0.21332267505546665,0.15823395905480495,0.1911497538268856,0.14161252164527194,0.1140114113384276,0.1203844775495018,0.12488188212630302,0.10644796559767294,0.14785828724671235,0.10842103241940053,0.11610327046021145,0.1172184556707885
92.0,0.3085355890291769,0.0989214508257349,0.21332267505546665,0.15823395905480495,0.1911497538268856,0.14161252164527194,0.11397886740759115,0.12038415160975832,0.1247726018793186,0.10644796559767294,0.14785828724671235,0.10842103241940053,0.11610327046021145,0.1172184556707885
93.0,0.30618402920824345,0.09230565859927324,0.21332267505546665,0.15823395905480495,0.1911497538268856,0.14161252164527194,0.11357378097156652,0.12038415160975832,0.12456190340108456,0.10644796559767294,0.14785828724671235,0.10842103241940053,0.11610327046021145,0.1172184556707885
94.0,0.3036971275623028,0.09454664685855987,0.21332267505546665,0.15823395905480495,0.1911497538268856,0.14161252164527194,0.11313427698644038,0.12038415160975832,0.12450079973259705,0.10644796559767294,0.14785828724671235,0.10842103241940053,0.11610327046021145,0.1172184556707885
95.0,0.30136605657398857,0.09681945977379973,0.21332267505546665,0.15823395905480495,0.1911497538268856,0.14161252164527194,0.11296007298073568,0.12038415160975832,0.12439446982851413,0.10644796559767294,0.14785828724671235,0.10842103241940053,0.11610327046021145,0.1172184556707885
96.0,0.2991275835006322,0.0952167314998065,0.21332267505546665,0.15823395905480495,0.1911497538268856,0.14161252164527194,0.11245186220637887,0.12038415160975832,0.124196731220513,0.10644796559767294,0.14785828724671235,0.10842103241940053,0.11610327046021145,0.1172184556707885
97.0,0.2969264533489865,0.0927822598760872,0.21332267505546665,0.15823395905480495,0.1911497538268856,0.13718448143605355,0.11236852081902278,0.12038415160975832,0.1240651043720784,0.10644796559767294,0.14785828724671235,0.10842103241940053,0.11610327046021145,0.1172184556707885
98.0,0.29476240089254946,0.09265257652394968,0.21332267505546665,0.15823395905480495,0.1911497538268856,0.13718448143605355,0.1123126666369506,0.12038415160975832,0.1240035471550039,0.10644796559767294,0.14785828724671235,0.10842103241940053,0.11610327046021145,0.1172184556707885
99.0,0.2925015055319309,0.08345311092552482,0.21332267505546665,0.15823395905480495,0.17830992628062414,0.13718448143605355,0.11209573723942656,0.12038415160975832,0.12387026687283355,0.10644796559767294,0.14785828724671235,0.10842103241940053,0.11610327046021145,0.1172184556707885
100.0,0.2902832702961376,0.08662000085994305,0.21332267505546665,0.15823395905480495,0.17830992628062414,0.13718448143605355,0.1117488235754294,0.12038415160975832,0.1237505800196094,0.10644796559767294,0.14785828724671235,0.10842103241940053,0.11610327046021145,0.1172184556707885
101.0,0.2882278519090951,0.09394328839040153,0.21332267505546665,0.15823395905480495,0.17830992628062414,0.13718448143605355,0.11174366353333746,0.12038415160975832,0.12340881253986688,0.10644796559767294,0.14785828724671235,0.10842103241940053,0.11610327046021145,0.1172184556707885
102.0,0.2862137005879329,0.09098984878236556,0.21332267505546665,0.15823395905480495,0.17830992628062414,0.13718448143605355,0.11168793290813307,0.12038415160975832,0.1229334334367526,0.10644796559767294,0.14785828724671235,0.10842103241940053,0.11610327046021145,0.1172184556707885
103.0,0.28412115043262626,0.08416990080627781,0.21332267505546665,0.15823395905480495,0.17830992628062414,0.13718448143605355,0.11131034329598186,0.12038415160975832,0.12211545994669715,0.10644796559767294,0.14785828724671235,0.10842103241940053,0.11568787626706592,0.1172184556707885
104.0,0.2821006363027551,0.09273771058797013,0.21332267505546665,0.15823395905480495,0.17830992628062414,0.13718448143605355,0.1112025810760796,0.12038415160975832,0.12151876328502033,0.10644796559767294,0.14785828724671235,0.10842103241940053,0.11552256871439212,0.1172184556707885
105.0,0.28013771214718025,0.0980139055201589,0.21332267505546665,0.15823395905480495,0.17830992628062414,0.13222928814278598,0.11104061564986538,0.12038415160975832,0.12125646720302652,0.10644796559767294,0.14785828724671235,0.10842103241940053,0.11552256871439212,0.1172184556707885
106.0,0.2782155040815769,0.10007522574584857,0.21332267505546665,0.15823395905480495,0.17830992628062414,0.13222928814278598,0.1110118198215522,0.12038415160975832,0.12105901415158032,0.10644796559767294,0.14785828724671235,0.10842103241940053,0.11552256871439212,0.11582276311207575
