Actual,MLP,RNN,GA-MLP,DE-MLP,FPA-MLP,PSO-MLP,WOA-MLP,GWO-MLP,SSA-MLP,WDO-MLP,MVO-MLP,EO-MLP,NRO-MLP,HGSO-MLP
3.0700000000000003,3.5069578366716723,2.991977989584836,3.628754897766223,3.949426493302252,3.152945324617023,3.1652266065237202,3.374431517607621,3.509855713851016,3.1139355767565364,4.288135553232077,2.7975082020585456,3.393566501660209,3.4852300447827087,2.6507231401459563
9.62,4.575069434479786,3.7795291697384172,4.812183456871749,5.948826909470243,4.1259716053889886,4.4024883503092065,4.725811211546025,6.308866225028178,4.435157131726802,5.191455807722853,4.357132266642683,3.2771815637539614,6.035602459863287,4.0334980470055175
22.89,18.639171163018496,14.336419829540644,21.28714147679066,18.05070266412679,18.240425708401443,18.97946907964359,19.049829054608047,18.416879268940647,18.98624379550247,19.026797755184507,16.912302991656887,16.69637500166764,18.549309671944858,21.414990891824395
21.04,21.597782911421962,17.2890586304146,17.44740539671305,19.421390800563874,20.388143688531624,18.469659656752697,19.982731005223695,18.938089641358378,19.135093041736795,20.535271434795295,19.911194671986244,20.071147850538214,17.805710554527394,18.39034761887713
12.14,11.793429558058035,12.116077727694524,11.434078860604453,13.0594134407025,9.933044068874077,11.110930738958368,13.070328682593406,12.342092836369202,11.352567702330091,10.250849574310124,12.950929194387175,12.537776457218962,13.820059514576009,9.542157617349918
7.0,5.323875902140448,6.688658672211129,7.408632218056207,6.160762724483546,5.2156328230459605,6.480823084698313,6.06879727199823,5.005268927262568,5.5571181853115394,6.053827856114916,6.968461630072772,5.785499089856719,7.047917837708282,8.518988914407071
5.08,4.441203635507325,4.595971606514492,3.889067729314216,4.912895646600738,3.1811216962234914,3.867392146820498,3.7164878053720285,3.592812101956224,3.4561015900393848,4.943783751627271,4.797345121355922,4.301568469688757,4.872300287910932,5.337763493924099
4.58,4.063884570269138,3.4845023712701635,5.284568504620184,4.442047520560731,4.04319049803528,4.064029042817366,3.855200464078389,4.2060713102213505,3.9972908902073754,4.007063453928495,2.8273760369423884,3.730824579886765,4.819347270142521,3.4940292294255584
3.72,2.572603034792735,2.98892422740298,5.038475547955528,3.736341800818761,3.224890014387316,3.3723464366973515,2.948658585407567,3.3065413882571666,3.699883805360893,2.6291720549234543,2.2402936233866995,2.641421284625232,3.831775862393248,3.382998302315388
3.3,1.8048937624566843,2.6466504790656358,5.589258023515821,2.8989314770147985,3.3709539410855602,3.1401138231940093,1.8887729838807712,1.8315679550373325,2.294216704764258,2.20620071299431,2.875014613373162,2.243036351121684,2.1672456205013084,3.8875813157856154
4.07,3.4447707619930483,3.0523292014690675,4.3183818572126125,2.987081848755433,3.2005586099302836,2.645110674271097,2.791233319762478,1.9212942549251908,3.065117162418466,2.276344092538114,3.0668104402345358,3.3989069914970265,2.270168009916153,3.1577346639380908
3.640000000000001,3.132546637234332,2.652056610770061,3.875534797819872,4.049242250142406,2.658656007024182,2.3298404683642007,3.4616355788167565,2.841894440046169,3.2345788802580153,2.919463548536392,4.072873994103031,3.600518958590759,2.895995356063243,2.053003881308549
2.49,3.0686595343229484,3.1990179507565006,4.050527272260622,3.8777248693544535,3.026187437621286,3.1652356061410627,3.4875137846498077,3.7914308692095418,3.1521743921609,3.8060541987562484,2.9953198593386805,3.1406981221938968,4.109780386277269,2.3049959097968973
5.3,7.151949171361946,4.994793199010396,7.87255573233626,8.928727411026053,8.021892707908451,7.921022272081668,7.430621239474894,8.002405729404702,7.278429352416731,8.827885314639854,10.332815189837298,9.280703730387149,9.002782045824253,6.676294593661182
24.2,18.54656720835387,18.897291208000592,20.163642133915307,17.563006560011758,17.529523933536296,17.405675926543783,19.18842314847977,18.79519488818917,19.921444612104708,18.15754954037325,17.02450497717787,16.371773224495605,17.835326527689432,20.23736345986076
30.01,24.93743156732455,22.04628180240972,24.1731344142398,24.06771435913925,23.349119841870827,23.770727960202702,23.960664508834853,23.23812908302416,22.92956914082307,25.618761653040075,24.600367713807955,24.941659753057593,23.93331111728086,23.603593875741247
16.39,17.52462091483149,17.03892934699019,14.730815858561991,20.81116751676122,15.196469505297475,15.700046852463455,19.04437889859184,15.71131578177791,15.87869748092741,14.661792398022545,21.195736011267787,18.419023222663494,18.46244280493717,15.074345532382386
8.01,6.157947904197857,8.403466564724088,8.838862886244168,8.997272095301597,5.094662626453289,5.854730527623081,9.813198160450957,6.300505881231644,6.469798001270246,7.100731545702121,9.65207720947484,6.538769269676826,10.866893445028637,8.435407771151532
6.41,4.7420151416341785,5.443850940216227,5.306091853709754,4.789502238511216,4.059804001369867,4.794162625384379,4.4542511166755725,4.064880264937636,4.794433495069656,5.670747809938169,5.728181863213698,5.316069408429012,4.982795701626975,6.556575997533011
5.24,4.89391633260297,4.862905386031071,5.145306778905981,5.864093555353848,4.219424531336683,4.126411306184436,4.380867150841127,4.366241392447183,3.752254645858041,4.658603496867134,3.279559991091804,4.623183103545573,5.616814059984762,3.700465866311728
4.29,3.3383812762927576,3.9049006969417146,5.753784630249485,3.8911554510428368,3.5879046030849056,3.8616644435874896,4.5896304758138005,4.577136447857871,5.925621895169426,2.817895390874157,2.476352124824836,3.3393897835633966,4.703083056342778,3.1259129213135566
3.4399999999999995,1.5832821906102836,3.5124327241418616,7.439416504284058,3.647523579722504,3.285258887978377,2.994638939436779,1.9916548093545927,2.0675714166697534,2.796085792959229,2.443199704955589,3.471851252272573,2.8454858569040056,2.323463935105483,4.177392679184453
3.43,2.5951607953579403,3.0838440774949207,4.789591500547978,2.038140814034328,3.0190380627022617,2.6351489315931858,2.043909145695173,1.4674821280205306,2.6069731300479706,1.850391782702652,2.2530910057898796,3.523243614991596,1.785502737303858,3.239743661314212
4.22,3.201730868806857,2.5582171485340566,3.2621577015895475,3.483889713750248,2.172393884802601,1.5515349890015908,2.945954184386228,1.9835646085728744,3.166312181695605,2.271715454796558,4.798254171248221,3.81992570351686,2.5377552658699667,1.7084391270595738
3.4700000000000006,2.2713232348222334,3.659195679347223,3.9940601421213375,4.152259320987029,2.309355533105051,2.518947593071065,3.4342129285159544,3.762137230133897,3.013698875120713,3.1616034278687413,3.2405600049146934,3.034030403580063,4.917709406587086,1.5173833600055389
6.6,3.9735571022392593,4.94479727623817,5.427272147293492,4.748883090133208,4.7175980072449315,4.93827353493232,4.2443017750594585,4.7843327423884645,3.9096718011221303,5.010604044442025,4.206303940969082,4.084069062974941,5.638179359251755,3.5613728278246413
17.94,19.071876351519315,19.55773058544059,20.58659478429726,18.45406949676817,18.059026670351827,18.361400351738702,19.76412462979279,19.449842069915206,20.197738087773033,18.974303867475832,17.555702969312755,17.245927376765486,17.87819728276491,20.481878141047854
15.85,25.271537633780106,18.739520203150946,25.538067308513714,22.119770703853913,23.02451545446602,23.106163667204672,24.887492537049216,24.903454235429805,24.894833950054927,25.791668497154475,19.315643760340148,21.337933475769283,21.071717333913337,24.881273055942398
8.14,13.358197172134426,9.168274888760116,11.44266390616785,11.884908769482033,13.512460538897669,12.554801206572987,12.538545830430484,12.883105990716158,12.666750350406144,13.15055487768474,9.680896271024151,12.34942881988589,10.950529399540343,12.243831381336351
6.0,5.620053101957824,5.396924291597401,6.5626084958611495,5.304727801183886,5.703446408998115,6.300679710869553,5.5579045169422905,6.130965733289205,6.198550346284004,6.360915619314773,5.53780301071557,6.254878075742536,5.781952243908687,6.153933202280282
5.26,6.082250740789098,5.728468996157018,5.416596269715542,6.6398436171971085,6.4309516332288315,6.260003953828973,5.183032116945453,5.236757508061485,5.008502995945063,6.556648866887529,5.6570525331167785,6.119348590595885,4.8891816630827405,7.437230653111736
4.42,4.71538150573509,3.719245875135,4.822662873653382,4.609930764127907,4.123111458573473,4.05409137092027,3.6819704246537217,4.0828401812813695,3.6083107033385216,4.818058817947702,3.6420170354473735,4.625164280473354,4.1353576027425945,4.644051697764394
3.28,2.8857176305665897,3.1932512705242893,4.459507155912809,3.740222824731521,3.071278307014793,3.5358680323490552,2.9574769671484815,3.8883770573881615,3.440910065786852,3.0758917656385725,2.573576377939196,2.860127963156417,4.056586382253789,3.655130637517232
3.1099999999999994,2.067562588283528,2.8308333405455377,5.570195096635784,2.9393046791520154,3.7816291512050406,3.9804064272508564,2.134676064705168,2.0189332796473103,2.3297037686338973,2.6606872179551404,2.878055234839535,2.220552537004055,2.3124330445124395,5.140925124790698
3.73,3.8732026119546497,2.7748674049411264,3.829759984597167,3.080058404450658,3.451414340583248,2.716393464549883,2.980343674362147,2.038692697439431,2.7267322222122274,2.7264640431685745,2.60029652405429,3.254948338764123,1.955791524379399,3.609505270961322
3.66,3.8535317550665806,3.1477605273794964,4.005816651096813,4.611032322145915,3.1276259915992237,2.9268836628225485,4.171733981940939,4.0055483512776116,3.746970566813215,3.903303241144227,3.8197053547996136,4.181302623000758,3.604912462619132,2.342022776939001
3.0600000000000005,3.603209620104052,4.797001307576453,4.629264692068215,4.296965121092733,3.820104408931076,4.0085828318722845,3.7738970706750066,4.414218568332783,3.395335050342194,4.2806387843496445,3.1141579696247845,3.0846348598891757,4.650059623982926,2.977357792553094
6.03,6.403972384557668,5.530835997620784,6.296890680065391,7.935182724125516,6.35160175979104,6.2218460141241465,5.896183359329018,6.191496739997611,5.405631064106561,6.7191973777955445,6.823449802031175,5.43161331158358,6.45387695593034,6.804446536055856
23.08,16.24732157665654,19.83556425004313,16.46350965169902,16.220719883376983,16.49718322287856,15.746286905543222,16.621906593373186,16.134069513935525,16.69976452523186,15.974212077799928,16.124863566701812,15.662539860369312,15.54379553552761,17.826776930428096
16.09,21.59288280538386,20.89881011969602,20.327008284390157,22.997378395267248,21.3478302463832,21.758754177348084,21.185812026898173,20.77572075725955,20.091487351776568,22.36522524712901,23.99369870726332,23.78017966752577,22.73314348153113,20.575984009445683
9.7,7.940445271646997,9.480135949536203,9.159751666710461,9.195214505951402,7.026477990460562,7.791837160333818,9.50594530232863,8.23389749783371,8.449138300127728,8.086401131980168,8.776592292560466,8.397735297744616,10.15691585646,8.269916182373327
8.02,5.628491614477923,5.9157353860344415,6.720384775746381,5.512349019345554,5.463489557127588,6.401254588420363,5.586488474010969,5.8572471854825015,6.131550927205032,6.031736564247633,5.860899805618588,5.670217599702121,5.911564703876895,6.826114089494928
5.28,6.237318050922822,5.979953166447327,5.416818363791231,7.031448297342744,5.861821009714247,6.245704562388639,5.5960441065753,5.761378019657258,5.557357452086088,6.501470937466223,5.575633797732991,6.128634308737697,5.112570149220896,7.0726740926228615
4.77,4.313260055724991,3.566094503108232,4.761877060730125,5.073993579402749,3.8839765715259187,4.023295354867438,3.7575978078680814,3.866042902528217,3.4798363161811965,4.322285841618498,3.2143638518726863,4.004544692326821,4.9930635585566465,3.668438250654608
3.73,2.684295099306332,3.810529216005989,3.83788868398115,3.6444674230926966,2.698534558946456,3.390716546581478,3.103194065068013,4.396566932196478,3.730151961785485,2.905535397618075,2.2173848799977174,2.6453721846059177,4.308470263074977,3.007691981340752
3.28,1.8021569475853012,3.7200277623493285,7.138829308044326,2.8076726024016185,4.347504063589915,4.896725508063829,1.8968759196064395,1.7045970913346826,2.100600413734745,2.3781103417234717,3.116433413784973,2.24666083308339,1.90980494914593,5.672459007491777
3.390000000000001,4.202631609368366,3.82846315132357,2.980213181990617,3.2843244541952297,2.597670253663015,1.998928701704512,2.9903221680138565,2.084388652190868,2.8018538720351702,2.4754399976847585,2.4669049718255307,4.231787280499326,2.74038614670792,2.7570942446645663
3.38,2.6193037117179827,2.9241512651436743,4.089281939831279,3.5454312379691864,2.5304912104754638,2.671220185888096,3.2433456629469286,3.4305354097756133,3.1538818217825444,3.0400395269840628,3.0199744415006338,2.8778172366143373,3.965620839359968,1.836708176720352
3.17,3.3846555836217744,3.950436299031244,4.579279253493673,3.7606750972870953,3.71149282995337,3.680703119103936,3.322639595099764,3.4449554115949064,3.0026643894462364,3.8069938669814576,2.6465600750080096,2.835265358652456,3.489171518615485,2.895794518798698
6.67,5.824172200811946,5.226828815734566,5.5046802402880335,6.880930953339671,5.242278432008924,5.128471975408446,5.607284941598187,5.92093842996789,5.1450934136788185,6.092719724743452,5.989569210953463,5.149105059905043,5.395835899971575,4.973517715323188
18.81,18.634530148829434,19.880607661467977,20.52608212416395,18.521607975397924,17.849071807873226,18.383690477585372,19.33837434331688,19.13111377471563,19.857842637642754,18.967972748046364,17.51105645988844,17.557154543272624,18.481158137408308,20.515365668535672
14.65,19.254555390244374,18.648470799580547,18.35944246178977,20.136623862564075,19.571570448789306,19.64672097099259,18.981841983239555,18.954687725198106,18.1104755735422,19.8080718591441,19.92137034725919,20.26937089833201,19.38151604907287,18.897455915848997
12.41,8.946609025013313,8.494034468312906,9.545497243116108,10.091994470371876,9.424894403046745,9.710229743580056,9.267163956395633,9.620920240878977,9.43900476119542,9.245540015807356,8.828221316550051,10.089357921000133,9.636251955319233,9.353264370905272
6.1,8.366363029301619,7.347438556925093,8.925674720076266,8.912899663480653,8.981101864040687,9.383428572939467,8.51836687523875,9.295283907867725,8.927199961476973,8.378923761924566,7.88707605798099,9.27429998054251,8.360890284298183,8.755031962954119
4.85,4.686688550802877,4.702945935466252,4.575346073018486,4.617830530637738,4.3126602487990775,4.700269078109729,3.9721581133184505,4.031860966886123,4.1767264402217785,5.514831421616279,4.859858420372529,4.934761298771302,4.316605825475784,5.740874539772575
4.66,4.3796856718174775,3.410896389322565,4.724015720561144,4.373711630101639,4.0553305025726525,3.980727504897813,3.43413064069152,3.8629499593960763,3.452015189908637,4.528394933145585,3.2682388929041983,4.0662197927206245,3.973378332994857,4.345192109583263
3.77,2.86832074485842,3.4788903915109213,4.232794791738097,3.7313833211539955,2.9567195118014613,3.432273202544902,2.9277676358349263,4.072740393887649,3.3131756526321436,3.045508903619288,2.561876858854248,2.81785350114193,4.019666960690425,3.662017350553221
3.67,2.1896371926699505,2.998256984120484,5.984308362882709,3.387472385893388,4.234205856885413,4.003284364935853,2.0375141807479853,1.978405998507048,2.1566185501429214,2.4628304980726083,2.8987275368233534,2.356606316665582,2.4261221474375683,4.419359695066881
4.14,3.319833989235465,3.0174004339760465,3.202300387637732,2.867393013816613,2.351697272154893,2.200566367355198,2.9843115968364686,2.449852807431748,2.891175730394547,2.3935475947187923,2.806485781538279,2.71238804243882,2.6357487863511846,3.132709343870696
3.81,3.221848638172391,3.20757301268442,4.837274598800184,4.0502189282371495,3.64152153019576,3.462267968659601,3.1864573354233,2.6390862871057896,2.9352794911370133,3.239875848533494,3.180366991123342,3.1585289190863675,2.8957292364823504,3.1457542215776515
3.1899999999999995,3.9100628295261735,3.3008565593996737,3.690796886235989,4.187441766436429,3.05642190536184,2.9928657338893148,3.926476685713821,4.1201003068816915,3.5406833715797217,4.068711639085096,3.2665783187587847,3.4518848951489725,3.5052470603871626,2.7197672068266088
5.22,5.4552820055169535,4.6377159989101,6.319392490246174,7.002645616018326,5.998555207252163,6.202213041673554,5.530026611413218,6.369153450362827,5.183438046670296,6.580125709846412,6.242222059880289,5.453695567922857,7.266941857478232,5.055557515903635
