Actual,MLP,RNN,LSTM,GA-MLP,DE-MLP,FPA-MLP,PSO-MLP,WOA-MLP,WDO-MLP,MVO-MLP,EO-MLP,NRO-MLP
0.39,3.7858353090286254,3.717413912955672,2.8609699898958207,2.8128640931715463,4.14792930974085,4.328284932182148,3.7417772875242914,4.3090934622582,3.6009968464249735,3.592782701096178,4.646752814721262,3.4064686295310116
0.39,3.6947826831042767,3.6213445368409163,2.7600446017831564,2.7268744331069814,4.009787573255945,4.260449632326874,3.6654448791829104,4.246367070000376,3.5130723269173343,3.5167939331375906,4.575111442104413,3.3397682857780477
0.39,3.6759389100968836,3.590357953775674,2.725871055498719,2.680109996921064,3.985317600442732,4.226134878471554,3.617177421401316,4.260079335521563,3.4635431893694864,3.491878621414088,4.5352111329385645,3.3126563912358318
0.39,3.6759389100968836,3.590357953775674,2.725871055498719,2.680109996921064,3.985317600442732,4.226134878471554,3.617177421401316,4.260079335521563,3.4635431893694864,3.491878621414088,4.5352111329385645,3.3126563912358318
0.39,3.6759389100968836,3.590357953775674,2.725871055498719,2.680109996921064,3.985317600442732,4.226134878471554,3.617177421401316,4.260079335521563,3.4635431893694864,3.491878621414088,4.5352111329385645,3.3126563912358318
0.39,3.6759389100968836,3.590357953775674,2.725871055498719,2.680109996921064,3.985317600442732,4.226134878471554,3.617177421401316,4.260079335521563,3.4635431893694864,3.491878621414088,4.5352111329385645,3.3126563912358318
0.39,3.6759389100968836,3.590357953775674,2.725871055498719,2.680109996921064,3.985317600442732,4.226134878471554,3.617177421401316,4.260079335521563,3.4635431893694864,3.491878621414088,4.5352111329385645,3.3126563912358318
0.39,3.6759389100968836,3.590357953775674,2.725871055498719,2.680109996921064,3.985317600442732,4.226134878471554,3.617177421401316,4.260079335521563,3.4635431893694864,3.491878621414088,4.5352111329385645,3.3126563912358318
0.39,3.6759389100968836,3.590357953775674,2.725871055498719,2.680109996921064,3.985317600442732,4.226134878471554,3.617177421401316,4.260079335521563,3.4635431893694864,3.491878621414088,4.5352111329385645,3.3126563912358318
0.44,3.6759389100968836,3.590357953775674,2.725871055498719,2.680109996921064,3.985317600442732,4.226134878471554,3.617177421401316,4.260079335521563,3.4635431893694864,3.491878621414088,4.5352111329385645,3.3126563912358318
0.44,3.69936624892056,3.6091147866286337,2.74663559935987,2.7010603573390877,4.002413941065687,4.248257931949169,3.643348164045231,4.284861492648848,3.483238754676634,3.518888434551396,4.554921793447076,3.3395092977531164
0.39,3.708410046845674,3.617872996255755,2.7557137689739464,2.707569721160766,4.016408566646705,4.25357271893688,3.648666016355936,4.292883730177419,3.48977674537777,3.5257848557190803,4.560281035854533,3.3451977059597247
0.42,3.687119818329811,3.602636228725314,2.738841313421726,2.6919314910973813,4.002089100890758,4.235349855065025,3.627981860982684,4.2665400693758615,3.475710708903057,3.5016042023606286,4.5451045418750295,3.3214264274216836
2.28,3.6921360630542033,3.6051322199031715,2.7422036733478308,2.697992056342174,3.998352409240472,4.243308801111821,3.638365098744799,4.2733809652189425,3.4809898897935283,3.510914121124478,4.551571684150684,3.3318496659890933
7.47,4.566187894716858,4.305015627071262,3.5156232871860267,3.4763198545728797,4.638619158979498,5.0657540023758845,4.6084462442455285,5.200229024533121,4.211852491242888,4.516438846235526,5.283478420133841,4.331002851283607
4.85,7.327843922153115,6.582800159417093,6.004002146869897,5.901542271837044,6.91378330447713,7.563270210163441,7.500174693788479,8.035308572158574,6.5015159444129695,7.571717138335154,7.5312109354525845,7.329819617622921
2.96,7.117919842749834,6.638711271639912,6.003818157240747,5.6720661331177045,7.557821886895052,7.102844559744772,6.88934893888712,7.514411420523257,6.3574369346221875,6.98454250918942,7.222640132124202,6.6282225417797385
0.83,5.988090076744556,5.8348514834977685,5.148072282746433,5.090986978418647,6.510778922630403,6.390738831948672,6.182654544203876,6.082162942816455,5.852633924600688,5.9017305191315375,6.667674562114433,5.63662038383042
1.2,4.536424033939839,4.519759830385446,3.7207980079203846,3.6741786172864175,5.104950845276824,5.041877197113565,4.604114176157653,4.775112881140607,4.474079305071406,4.338354387893638,5.388369582971177,4.116098005129523
1.73,4.2453767029941085,4.152391175031662,3.3413972395658496,3.3500848892946338,4.530147569709821,4.8318222989663795,4.367657357936447,4.656303834369528,4.128977760997473,4.136303374435172,5.134704568808264,3.956069232390728
9.23,4.468825031071901,4.266104853302241,3.4632994672656063,3.3938659477532824,4.693730121240812,4.939535227302232,4.451271137021452,5.039045308265687,4.146744302136415,4.3522209097950695,5.190149005535443,4.151522583166092
11.41,8.082031565085051,7.202531820721925,6.691517811603844,6.651903013935951,7.39883769638802,8.346716051036651,8.436273689253397,8.789786557890327,7.209312033074991,8.486927532651363,8.236715587303603,8.260208229005746
22.79,10.476697025746107,9.374695185683668,8.984767582118511,8.602065938721893,10.198008678872933,10.150177828921835,10.366597258674524,10.940208922922382,9.106461211701673,10.728180555025133,9.946156729886413,10.3118314515055
14.76,16.504672414734962,14.53680324871093,14.609089943394064,14.462131646412828,15.02610319190747,16.02575808315054,17.00459066468059,16.568017054419002,14.692582659381015,17.57290128025494,15.341330918621304,17.127322719364937
3.73,14.902478592917323,13.67671845395118,13.527255186364055,12.786430525155584,15.437605652001984,13.86115614418584,14.394820644374715,14.515813629116929,13.272176642594282,14.979410743496238,13.588659791863156,14.246644177781752
3.04,8.761193898469209,8.939789194315672,8.422699483707548,8.357330915959913,10.43177426939962,8.983312296020866,9.174239234719963,8.138731228708552,9.153803477341562,8.596465620386411,9.417188672699584,8.119855257346059
21.32,6.144531808122992,6.182966432906687,5.538407291918993,5.763973020537421,6.681140443002263,6.872916924380353,6.88007894522976,5.825681320764723,6.5484978837466254,6.219481556575768,7.239869274854125,5.999196846255734
20.96,14.04262024693191,12.13527558144182,12.088306668475273,12.185399771219892,11.927160536307227,14.053871484967914,14.992827306933085,14.753957116090579,12.412087982461513,15.293533009158725,13.370631262925173,15.049083119405037
23.2,17.175961609482766,15.146744033321738,15.161515772119165,14.344957720323821,16.535736674998773,15.784885030756818,16.51051573317091,17.075677619464795,14.583032351884695,17.605809218215,15.117150133277272,16.872569029240722
3.93,18.986144586801533,17.194684070646762,17.391435705721374,17.124345532215354,18.504031039467502,18.187704081548187,19.186917076778872,18.30301478694211,17.430570772193118,19.864027062678748,17.613221116182434,19.184465029746434
0.92,10.256530183032154,10.363268430307507,9.879733575582504,9.334255683289504,12.54458258711406,9.856492374414463,10.015992382113467,9.709162072781515,10.137403039637244,9.75783096841514,10.230370852814332,9.076684451090477
3.65,5.540853747427462,6.0172569821588695,5.342167188450693,5.832169102348108,6.550301285828535,6.602721257654338,6.71005055252962,4.751813461003262,6.674907970592434,5.606626475403121,7.1903371159895935,5.395362301229439
7.13,5.450783747434616,5.156414493843913,4.448515406623483,4.491103883817026,5.447987054132657,6.002474012106947,5.756811028249137,5.855391005722829,5.213682005316577,5.527141346504672,6.198033354525437,5.341937366715229
11.13,7.439096991866827,6.730397751946003,6.150221333578229,5.989414822213902,7.206178484853789,7.59725578997708,7.5173159915351535,8.064208354841885,6.602921116573224,7.606927650299093,7.589190673170713,7.333837667174529
9.009999999999998,10.053324757888912,9.036234131678938,8.638775084502996,8.410768309128322,9.659899790194887,9.954076890394703,10.202065634510248,10.46641439520008,8.936513294004099,10.39795460992055,9.78521415740157,10.04388054461322
12.69,9.931477120518684,9.185235403329132,8.753110485970975,8.405832343918554,10.237079811787543,9.716604105605995,9.888840719200326,10.020598787573368,9.01451991785599,10.014169171047806,9.692483334267418,9.576642253398829
4.18,11.453202774748206,10.478528834581377,10.190992470569908,10.09649041368045,11.16827439703764,11.435805757991641,11.925688367873759,11.422265297155585,10.626728806608352,11.938227520759506,11.278101265090909,11.559186597952895
0.96,8.019432632029059,7.775507875718176,7.186151689067483,6.784887938402423,9.133711328534844,7.894282709110438,7.803568696854956,7.9459642310640355,7.5297554463929535,7.7330467286765625,8.126250966228657,7.278260407211728
10.84,5.1554197367280725,5.335329244211316,4.599787231609224,4.731358577618068,5.957409423788568,5.837403248241014,5.637989131056175,4.904948404098327,5.560644630342924,5.033006327932851,6.28072700771904,4.805839844368274
4.0,8.823066982328893,7.882512503582983,7.446138133443892,7.540651207165567,7.9055150921821955,9.215760078286827,9.503688130803123,9.382292844221057,8.074006212484079,9.418442871738401,9.058911296590699,9.221786700347703
0.48,7.261524759232997,6.8172737121954565,6.1592671533674,5.614623723858019,8.096247169107189,6.98740029113166,6.690743304395291,7.645287900926531,6.314230993350488,6.916555393476175,7.1285550675018605,6.4723220099138095
0.42,4.81684849113226,4.993264722991736,4.226088119894266,4.307571107603909,5.628299345186999,5.462284544056703,5.174906441048272,4.663356203942959,5.142353307506332,4.63965152472382,5.9046500666209685,4.414107450927887
1.29,3.861299363076687,3.8717822227440775,3.034735052511096,3.0891695140786917,4.224239067266962,4.530211296665297,4.0377957197061445,4.1832614994980295,3.892821806785277,3.7260447127221457,4.8840252827007316,3.5611563139665185
24.73,4.106755681410432,3.939694109074772,3.111899494230747,3.0707512450156895,4.306181278985415,4.634606417599986,4.101007066474713,4.707842036998755,3.8320894854785283,3.987174848253379,4.901377064478939,3.804949006905063
6.27,15.137578923553226,12.859965238720179,12.91230118982494,13.06594263403394,12.343550954943895,15.122068678370946,16.240349234572598,16.21742217279023,13.154618031453078,16.67144494130253,14.227500296889975,16.470101163039455
5.43,10.806151686310768,10.115862024091184,9.617984065748752,8.409622461970056,12.434320839497573,9.541884340346416,9.510020519016324,10.786583253160325,9.067087354584089,10.083428401423612,9.536215934653283,9.280930937165653
0.82,8.151672650650143,8.226076237000525,7.744186168685554,8.17522644085051,8.872530713133203,8.976657625545489,9.380750047536557,7.416385830726919,8.918356685053702,8.46675508018936,9.356116590981856,8.182551774143162
1.91,5.034186746031046,5.048845260441302,4.274056844636799,4.143256898197906,5.8652294983240285,5.411984677476329,5.014463947219486,5.150721368853217,4.952448285964178,4.755228542204204,5.777582680166423,4.479293408943959
4.88,4.683142621070147,4.5913135993480685,3.825267723724246,3.909527733472023,4.9131689711310305,5.3378013947485865,5.0046680845748694,4.94051827669515,4.6838913580543275,4.660376739697631,5.6374387704300775,4.488256241408262
8.74,6.069728903621435,5.5728745139576485,4.896693924590945,4.806895048932331,5.960668159422625,6.40852553093046,6.1632272787168025,6.700831446994673,5.478668473386394,6.1487736393813455,6.506974326800907,5.922699061431022
7.81,8.455825704410673,7.6208383081853395,7.1138387101516125,6.930350501728345,8.14283605187553,8.518853616441891,8.57471086021126,9.008901123355948,7.5080475574153605,8.700420859587638,8.445073543189398,8.398615248062171
0.42,8.844450216591357,8.156920398809017,7.655594151318072,7.353974934801585,9.055220905801999,8.752381785441896,8.803577079453328,9.09810103341608,7.97914625085621,8.905740694041356,8.760465787877685,8.521977753779224
5.9,5.374713134169578,5.490186845101416,4.729311886802316,4.550919724604992,6.524001262956957,5.682196830763434,5.326842442067141,5.316989034643957,5.382977071160337,5.009720747022016,6.0984166426999975,4.687317901289559
0.47,6.5824534097313885,6.188204071745276,5.588652635589242,5.781182810981448,6.3067501362469285,7.251466166885789,7.288711903737501,6.789128041417045,6.465941121603517,6.897181630075598,7.3830430310463875,6.732490835076134
10.15,4.703620060235262,4.588317196816206,3.761752886250615,3.4339906631812633,5.537168576603737,4.853185482288759,4.262969319237727,5.176835893522571,4.218338836074415,4.296999619130147,5.159765200502156,3.9839070025436216
0.56,8.489338101148606,7.659104612786323,7.2055696714669475,7.367493101790319,7.643066798867816,8.993938985164704,9.282717035619235,8.928425588416767,7.930021482289733,9.080462293599911,8.890383901022666,8.902416268868421
1.26,5.501690240651369,5.370924160927534,4.572572941407561,4.029971980991823,6.718165495728379,5.356297440198858,4.797983450013826,5.888543144196165,4.814378141830597,4.935150735660218,5.654678213844527,4.517904840416853
0.56,4.536519061550498,4.635335139986128,3.872931146994233,4.11124253624718,4.897283543247238,5.3889841747283045,5.15297031836282,4.464863510713336,4.921134255119436,4.547569961906167,5.781248815273153,4.398685383001556
13.37,3.9199900329113007,3.818501555658877,2.967758783772588,2.882658564393045,4.295942682719084,4.407162343645443,3.817490115837518,4.478543566452103,3.6633983891771136,3.713338759733608,4.710884951556378,3.513403348465783
0.79,9.794586814567447,8.55514371059835,8.190584435351193,8.249684771358726,8.461165341887456,10.065289334558411,10.462858364855869,10.629358558498039,8.690658937179473,10.550750667982754,9.74862650264352,10.352118029479476
22.75,6.180314758196473,6.027405728790909,5.256743432059884,4.554749366157079,7.654845692615849,5.8155966272475785,5.302283705855445,6.499829055404424,5.336740016476165,5.509292878848927,6.097896408903457,5.012187241783852
3.11,14.73806667342782,12.955883480496704,13.003741002716124,13.490575481461985,12.434966379030485,15.232438833714086,16.48659253700516,14.95789457289619,13.737490591938489,16.326802949391976,14.566553742993806,16.163606277440277
3.43,8.936655305027964,8.550491401404143,7.9220455060154205,6.771987638740669,10.855534763915319,7.891313792126561,7.6411381704663155,9.024161858639118,7.509013653235718,8.07371733061251,8.034893356493065,7.332580971808401
7.27,6.5606294091045845,6.783834608029574,6.1980909869819865,6.717557463470272,7.167697457139893,7.598405607528634,7.864058564227361,5.842651152300438,7.501638617246242,6.827150923606169,8.051016835000679,6.624826880376749
8.77,7.560437141358852,6.898566800318657,6.3373499066755175,6.249660046110937,7.322656645899593,7.808277015180824,7.796579981539892,8.046930973701992,6.87446248000562,7.777872145373392,7.819284537986209,7.519903603720999
49.33,8.966793210655451,8.15823359951377,7.6748473517969265,7.413451287162089,8.893613071710082,8.906291797183856,8.991886711401673,9.356297968335117,8.002362436030602,9.135222360665178,8.850255358993705,8.780181879449165
1.15,28.115449164733292,23.634551583379512,24.65946277976036,25.16120326111466,22.671680929357052,27.426530601786233,29.50084729257839,28.46361115391593,24.51669007632463,31.140496185440284,25.335844942296085,30.90276357106716
2.13,13.131796773672106,12.979985110983252,12.441744680479168,10.240272250032882,16.83060380109784,10.694193006093682,10.991713003415578,12.324006917513945,11.186594889237613,11.143958742662884,10.813911031842508,9.784143928253703
8.86,6.787500753030182,7.826266267392786,7.301420180797577,8.913574072152944,8.10550272764881,8.845707755821289,9.858552401114117,4.971350291723537,9.61422475749568,7.536842973809852,9.735844771802963,7.292054771490988
5.7,7.980293387621641,7.130151614826173,6.6073364906758085,6.543105561534089,7.382374055567322,8.22093444315057,8.279822436800583,8.670975066568062,7.110519495417595,8.340505624693757,8.12917490726878,8.103948820194383
3.45,7.757690198719501,7.1912730707228185,6.594651315584779,6.193994627701759,8.210197829871564,7.616265209456513,7.45991346384255,8.141630408439276,6.856647851767862,7.626543629828137,7.692718155420697,7.2326241412525425
3.9100000000000006,6.430655900090933,6.2656904953159405,5.6115724865347145,5.555179864528818,6.995841604557501,6.806791283650001,6.669033741502523,6.441171847323925,6.3117552742674015,6.3647945658813025,7.077680104220705,6.082131776359135
1.01,6.105621034353971,5.821693697683513,5.1514447519928215,5.117479910037921,6.343501366843604,6.524484581677196,6.339737898845558,6.351514527636815,5.845168044840932,6.118923902116317,6.731856058971274,5.878490739496753
6.41,4.730945552960038,4.655082180760801,3.8594736198335884,3.723544167899948,5.348224081235434,5.114168419218529,4.648421043453848,5.051808660428317,4.512070202944599,4.486452876139805,5.434154463120223,4.234694095683023
17.49,6.755862624272704,6.207849513851106,5.605547331646084,5.657924724620413,6.409542439688402,7.234017208842576,7.194383807466411,7.228649255181434,6.308889664159442,7.026403024809303,7.293750281161892,6.8329442938457285
0.47,12.763039097711447,11.106981806494298,10.918454103469848,10.726419314908142,11.408828149934337,12.487398080516135,13.09381531773849,13.447736984686458,11.047421360400927,13.554957154119199,11.975324362105903,13.206604892953127
1.04,6.995993352681397,7.040415222402662,6.317787360996008,5.579122423058803,8.962540820586781,6.579469942706406,6.2187624326412525,6.96033323847062,6.409611050332517,6.237562520983372,6.94184385253069,5.671005710631922
2.48,4.7340167644619955,5.0555098298378285,4.329544881805778,4.8055484479406205,5.251044189298566,5.8498702276606656,5.826216621644423,4.211510518601541,5.6373606573417545,4.850954649108259,6.35014477373753,4.717493961922902
2.82,4.775420496612787,4.494327813349664,3.717368926480413,3.6494044602558935,4.884301448444858,5.226323300245671,4.786491373924291,5.394477529228881,4.380686326967674,4.714486992834557,5.4360093496961435,4.513811156069808
4.61,5.218985120803119,4.9143397431448115,4.163869297280908,4.039811460352357,5.432391382154144,5.5744642712388215,5.1767587923450185,5.772694611603475,4.766926764697142,5.129171896106755,5.775979111076881,4.895236223897814
23.98,6.179873991832137,5.747608554922046,5.078358410075307,4.987235405792258,6.217397101628378,6.515747304945626,6.294442524140863,6.667067508962735,5.677629560427122,6.223973430449674,6.648473403227865,5.98386265660323
12.64,15.517620622813704,13.334895040020347,13.387149105630815,13.423968695494564,13.163567115221136,15.326640532095986,16.380717046197802,16.250712399567654,13.560859880049765,16.876945065549496,14.504117016748935,16.594072445085057
1.5,13.822364442199467,12.610410601943732,12.354319278672335,11.339177902948355,14.573333782225307,12.523265184031697,12.871982688385707,13.63862341000009,11.839703376689885,13.60334837384139,12.265632063115284,12.817503546662953
1.29,7.38354223318398,7.815474062524736,7.211804089285432,7.287891959611878,9.17793919732688,7.854861453238432,7.95702577347998,6.683934833723912,8.132471520423568,7.166923485805267,8.420084230193332,6.751335621043344
11.39,4.828069836646319,4.986849348340184,4.2473844140022985,4.515267463553258,5.323043196906624,5.694915114401912,5.531817643024324,4.596819858156635,5.333254315601179,4.839648299228774,6.119409937855865,4.674274816951796
0.81,9.019731677249077,7.957574712149799,7.525800588205457,7.5352529771072385,8.018079054010428,9.28212762745281,9.538189679912737,9.767852893586976,8.034653094979344,9.603638202033467,9.068136931123515,9.387760436285028
15.97,5.872516283541918,5.739616126306355,4.963751067891717,4.383002771627917,7.180296380082438,5.665103602520525,5.154991108672262,6.190524059277303,5.167482768483122,5.287853350742076,5.960148011103401,4.843648455159449
2.59,11.508015509322286,10.29034889217466,10.081802713125944,10.433990143311581,10.04593779525926,12.05306809725456,12.859390241817767,11.711119941755856,10.866309744404747,12.579542373392927,11.717787258042526,12.40488848005545
2.12,7.495668748170138,7.174707938507201,6.489763073921202,5.674310691503176,8.957318609168254,6.9130171842816255,6.553009429629163,7.756385751950481,6.4141289697103785,6.85586343407313,7.107760794217419,6.287920871829134
14.75,5.559551946222782,5.723705067113043,5.044144426509739,5.364214563353551,6.123398066440171,6.436867233401035,6.424327530858108,5.153972575422834,6.171671997641892,5.6366944967035595,6.864950235078946,5.448247404741428
10.15,10.780223301649094,9.440025657080113,9.142319316864016,9.172841344952582,9.433563402982882,10.94708087926415,11.45377642829587,11.49149553022186,9.585366619760704,11.584327521225296,10.579949043033254,11.351791282087733
7.93,10.889440354257822,9.894586188942192,9.48896285470575,8.830664528180776,11.254793967308345,10.217905365821546,10.359858917028866,11.143234205842486,9.374956241634381,10.838564411101501,10.074765850614137,10.284978384529001
6.05,9.585309731662273,9.143296888135374,8.714022799097004,8.637043960664798,10.104687307814189,9.728137493246576,10.004320970779773,9.311242914181062,9.308824654434028,9.747441700959461,9.852114376057894,9.357486501049888
0.03,8.106168578192591,7.723977637439966,7.187685272954403,7.0702437324340215,8.569654425882069,8.298120236091632,8.361110697003944,8.05984919123299,7.769266504632079,8.152645129291741,8.457619033531081,7.811684109886402
0.1,4.844111306071282,4.97828725952655,4.186793191954494,4.0721954538612,5.861847175520879,5.257498409320367,4.850204539502973,4.8392733282839835,4.908667657177474,4.5090484808287625,5.683005864560858,4.227547324108334
0.27,3.718458711206913,3.8177160614728933,2.9789032984524972,3.1165731432239765,4.105948936122449,4.5000476270117975,4.048712219558793,3.893781314535405,3.9376651289469846,3.6088373451349063,4.8955353830573785,3.4637265351440187
4.41,3.551855091080069,3.469199772048741,2.595351643189788,2.5538325240352795,3.843112685961508,4.114138800761932,3.48393755419217,4.165513255704141,3.337811361991598,3.3667011997720078,4.424173173231789,3.1930288845509587
6.54,5.5218482252955425,5.058359647225589,4.348736415430904,4.3200810159278396,5.303747696207688,5.9702209472905485,5.672503729824872,6.236597990765495,4.9983179526886445,5.627829190685034,6.080748692874948,5.439578289273128
0.37,7.272554027661681,6.596226853150874,5.993737143054606,5.772200179949657,7.177950508778666,7.365693479719202,7.223820236310887,7.908323520708316,6.397138598307126,7.357241838791733,7.379099404205791,7.063088350540223
8.11,4.940303510427475,4.943694176450372,4.144956780895591,3.9003342050183116,5.905395517032429,5.187920405254344,4.705864632281179,5.147536575374931,4.711743335503049,4.558024661547996,5.550480280425063,4.249354499181391
1.11,7.548965084701778,6.9203250903636215,6.394981119744481,6.5658559367754,6.965616157507332,8.127849947926649,8.289675049000397,7.8976268233074185,7.186537158245914,8.006607999099772,8.133645352564775,7.8354033318339305
13.11,5.395085436403751,5.212529308870435,4.423656588047743,3.984544011444796,6.351879581304264,5.370230904314253,4.837192189036194,5.837588936881526,4.753259267244939,4.945141939076792,5.6440740737650446,4.575323418581979
4.58,10.083266542702914,9.038750341497362,8.7099780600518,8.926707322431973,8.955711376312275,10.551252463192792,11.090575993126617,10.425541647786604,9.42155115372166,10.889937363962453,10.325682661785237,10.700723551968457
18.88,7.9415059475600716,7.442984025515616,6.820011316128075,6.1693161735824615,8.900319078369716,7.501425442415906,7.259627015092772,8.266478243889225,6.855974470881049,7.552046047199418,7.6133997779675155,7.049967466279378
8.82,13.626906800121072,12.159495490975678,12.083209549188616,12.328264815871222,12.174512707924793,13.878585619997844,14.826422405715912,13.682058291871725,12.691277710237514,14.766510962657444,13.42305493701017,14.50095339048666
15.74,11.107385168373584,10.288023748509586,9.871400462873279,9.065636557647158,12.025548131141738,10.273402421177526,10.393697755390077,11.119872166643525,9.667602885122884,10.836767196212282,10.214311046868003,10.193065906279859
24.09,13.188932630047205,12.133128361813725,11.996494832597673,12.171814294364314,12.677186443862785,13.381828493967086,14.19659023273249,12.838807259364168,12.650982603969288,14.02201279683816,13.16086211165637,13.654777515978534
20.24,17.87798111602664,15.745258253216743,15.88081615075469,15.532836457493081,16.545820351934978,17.029499596840935,18.00707891278039,17.781128827282153,15.723689496402292,18.84591200614159,16.27798358400349,18.28607804347244
