model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE,NSE,Willmott_Index,R,Confidence
NroMlp-0-run_0-hs_9True-ac_eluelu-epoch_2000-pop_size_50,730.4477,0.3652,0.00052309,730.499,0.8257,10.751619981897527,1.4983,5.6793,2.3831,0.0486,0.7443,0.8257,0.2016,20.1648,20.4393,0.1931,0.5276,0.8257,0.9568,0.9236,0.8837
NroMlp-0-run_1-hs_9True-ac_eluelu-epoch_2000-pop_size_50,726.2384,0.3631,0.00061774,726.2669,0.8177,9.479920493661286,1.5955,5.9652,2.4424,0.0562,0.9269,0.8169,0.2278,22.7805,22.5872,0.2165,0.5618,0.8169,0.9556,0.9216,0.8807
NroMlp-0-run_2-hs_9True-ac_eluelu-epoch_2000-pop_size_50,520.3942,0.2602,0.00047255,520.4351,0.8306,10.922134911535547,1.5241,5.5251,2.3506,0.0571,0.8976,0.8304,0.2231,22.3103,22.3503,0.2116,0.5366,0.8304,0.9564,0.9215,0.8813
NroMlp-0-run_3-hs_9True-ac_eluelu-epoch_2000-pop_size_50,614.5153,0.3073,0.00051117,614.5401,0.8292,10.416973371922971,1.5614,5.5647,2.359,0.0595,0.9124,0.8292,0.2274,22.7396,23.263,0.217,0.5498,0.8292,0.9569,0.9228,0.883
NroMlp-0-run_4-hs_9True-ac_eluelu-epoch_2000-pop_size_50,687.3509,0.3437,0.0008378,687.3771,0.83,12.965958797654228,1.5859,5.5399,2.3537,0.0614,1.0821,0.83,0.2438,24.3807,24.3041,0.2311,0.5584,0.83,0.9554,0.9186,0.8776
NroMlp-0-run_5-hs_9True-ac_eluelu-epoch_2000-pop_size_50,819.9631,0.41,0.00102067,820.0091,0.8473,9.923450050387046,1.4717,5.0236,2.2413,0.0481,0.8449,0.8458,0.2133,21.3265,20.4871,0.2033,0.5182,0.8458,0.9601,0.93,0.8929
NroMlp-0-run_6-hs_9True-ac_eluelu-epoch_2000-pop_size_50,784.4616,0.3922,0.00069308,784.5016,0.8063,10.1174387744528,1.762,6.3472,2.5194,0.0852,1.1546,0.8052,0.2803,28.0277,28.2289,0.2611,0.6204,0.8052,0.9522,0.9166,0.8728
NroMlp-0-run_7-hs_9True-ac_eluelu-epoch_2000-pop_size_50,814.2839,0.4071,0.00063515,814.3238,0.8398,11.854247239987174,1.4621,5.3045,2.3032,0.0499,0.8337,0.8372,0.2014,20.1448,20.9534,0.1937,0.5148,0.8372,0.9581,0.9255,0.8867
NroMlp-0-run_8-hs_9True-ac_eluelu-epoch_2000-pop_size_50,814.5638,0.4073,0.00065255,814.6038,0.8278,10.95343496121103,1.6315,5.7707,2.4022,0.0978,1.0629,0.8229,0.2559,25.593,29.1134,0.2409,0.5744,0.8229,0.9558,0.923,0.8822
NroMlp-0-run_9-hs_9True-ac_eluelu-epoch_2000-pop_size_50,761.5872,0.3808,0.00065112,761.6269,0.8118,12.294266541692298,1.558,6.1575,2.4814,0.0493,0.8161,0.811,0.2131,21.3112,20.7202,0.2027,0.5486,0.811,0.9518,0.9149,0.8708
