model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE,NSE,Willmott_Index,R,Confidence
SsaMlp-0-run_0-hs_9True-ac_eluelu-epoch_2000-pop_size_50,159.7483,0.0799,0.00041628,159.8787,0.7753,16.76020295850588,1.6832,7.3564,2.7123,0.0673,1.0948,0.7743,0.253,25.3,24.6813,0.237,0.5927,0.7743,0.9367,0.8886,0.8324
SsaMlp-0-run_1-hs_9True-ac_eluelu-epoch_2000-pop_size_50,163.396,0.0817,0.00043774,163.4604,0.8025,15.272292993832124,1.8025,6.9121,2.6291,0.1109,1.3169,0.7879,0.2877,28.7745,32.9664,0.2699,0.6347,0.7879,0.9448,0.9065,0.8565
SsaMlp-0-run_2-hs_9True-ac_eluelu-epoch_2000-pop_size_50,162.3716,0.0812,0.0006156,162.4885,0.7087,19.547947096814067,2.0723,10.1994,3.1937,0.1306,1.4192,0.687,0.3081,30.8073,35.5075,0.2878,0.7297,0.687,0.9178,0.8716,0.8
SsaMlp-0-run_3-hs_9True-ac_eluelu-epoch_2000-pop_size_50,163.5568,0.0818,0.00051284,163.6057,0.8073,13.39024932920294,1.7715,6.6372,2.5763,0.1206,1.3749,0.7963,0.2802,28.0172,33.2142,0.2623,0.6237,0.7963,0.9487,0.914,0.8671
SsaMlp-0-run_4-hs_9True-ac_eluelu-epoch_2000-pop_size_50,159.4324,0.0797,0.00053549,159.4729,0.7895,12.699283415075364,1.907,7.0586,2.6568,0.0911,1.4786,0.7834,0.3186,31.8607,29.723,0.2924,0.6715,0.7834,0.9441,0.9032,0.8527
SsaMlp-0-run_5-hs_9True-ac_eluelu-epoch_2000-pop_size_50,162.8047,0.0814,0.00097036,162.8311,0.7151,19.086607520324094,2.1499,10.0835,3.1755,0.1383,1.5177,0.6906,0.332,33.2044,36.3962,0.3059,0.757,0.6906,0.9106,0.8566,0.78
SsaMlp-0-run_6-hs_9True-ac_eluelu-epoch_2000-pop_size_50,161.1661,0.0806,0.00052214,161.204,0.7848,15.664828374629149,1.9017,7.6141,2.7594,0.1474,1.3774,0.7663,0.3195,31.9475,37.5976,0.2942,0.6696,0.7663,0.9366,0.8935,0.8369
SsaMlp-0-run_7-hs_9True-ac_eluelu-epoch_2000-pop_size_50,162.8784,0.0814,0.00044966,162.9051,0.7681,17.0438961296048,1.8674,7.5849,2.7541,0.0928,1.3254,0.7672,0.2905,29.052,30.2942,0.272,0.6575,0.7672,0.9394,0.8928,0.8387
SsaMlp-0-run_8-hs_9True-ac_eluelu-epoch_2000-pop_size_50,163.9785,0.082,0.00056267,164.0361,0.7846,17.570779400211624,1.674,7.2361,2.69,0.0698,1.0367,0.7779,0.2422,24.2201,25.3287,0.2301,0.5894,0.7779,0.9365,0.8924,0.8357
SsaMlp-0-run_9-hs_9True-ac_eluelu-epoch_2000-pop_size_50,144.6519,0.0723,0.00048256,144.6773,0.745,11.142437416813689,2.2355,8.7552,2.9589,0.1572,1.6604,0.7313,0.4005,40.0451,38.3572,0.3522,0.7871,0.7313,0.9341,0.8897,0.8311
