model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE,NSE,Willmott_Index,R,Confidence
GwoMlp-0-run_0-hs_9True-ac_eluelu-epoch_2000-pop_size_50,146.1495,0.0731,0.0004549,146.2463,0.7611,17.394232331852777,1.7036,7.8605,2.8037,0.0585,0.9103,0.7588,0.2391,23.9137,21.922,0.2229,0.5998,0.7588,0.9338,0.8835,0.825
GwoMlp-0-run_1-hs_9True-ac_eluelu-epoch_2000-pop_size_50,151.7149,0.0759,0.00042701,151.7716,0.793,14.919904537387229,1.8841,6.8369,2.6148,0.1253,1.468,0.7902,0.3193,31.9313,34.4669,0.2942,0.6634,0.7902,0.9442,0.901,0.8507
GwoMlp-0-run_2-hs_9True-ac_eluelu-epoch_2000-pop_size_50,150.8521,0.0754,0.00042677,150.8764,0.7749,13.952126379681058,1.9829,7.4355,2.7268,0.1365,1.604,0.7718,0.3316,33.1646,36.93,0.3065,0.6982,0.7718,0.9418,0.8991,0.8468
GwoMlp-0-run_3-hs_9True-ac_eluelu-epoch_2000-pop_size_50,151.4732,0.0757,0.00086999,151.4981,0.7925,16.486303887344214,1.4953,6.8323,2.6139,0.0618,0.7239,0.7903,0.2037,20.3708,21.9029,0.1941,0.5265,0.7903,0.9446,0.9012,0.8513
GwoMlp-0-run_4-hs_9True-ac_eluelu-epoch_2000-pop_size_50,148.5334,0.0743,0.00044847,148.5579,0.7736,16.64417468978036,1.7382,7.4045,2.7211,0.071,1.0611,0.7728,0.2598,25.9845,26.0291,0.2452,0.612,0.7728,0.9365,0.8888,0.8324
GwoMlp-0-run_5-hs_9True-ac_eluelu-epoch_2000-pop_size_50,154.8027,0.0774,0.00045967,154.8386,0.7769,17.512649099168673,1.8246,7.303,2.7024,0.1067,1.2626,0.7759,0.2898,28.984,31.2559,0.2695,0.6425,0.7759,0.9407,0.8961,0.843
GwoMlp-0-run_6-hs_9True-ac_eluelu-epoch_2000-pop_size_50,149.1205,0.0746,0.00045776,149.1886,0.7606,19.211651461199473,1.7629,7.8271,2.7977,0.0741,1.1693,0.7598,0.2696,26.9648,26.3154,0.252,0.6207,0.7598,0.9295,0.8769,0.8151
GwoMlp-0-run_7-hs_9True-ac_eluelu-epoch_2000-pop_size_50,152.3687,0.0762,0.0005219,152.4273,0.7796,11.899683984315613,1.8533,7.1897,2.6814,0.097,1.3346,0.7794,0.2863,28.6325,29.9328,0.2677,0.6525,0.7794,0.9454,0.9057,0.8562
GwoMlp-0-run_8-hs_9True-ac_eluelu-epoch_2000-pop_size_50,150.7228,0.0754,0.00053859,150.748,0.7881,13.86973343318023,1.7583,7.0908,2.6628,0.064,1.0898,0.7824,0.2629,26.2865,24.5885,0.2484,0.6191,0.7824,0.9428,0.9033,0.8516
GwoMlp-0-run_9-hs_9True-ac_eluelu-epoch_2000-pop_size_50,154.0891,0.077,0.00051475,154.1452,0.7734,19.135927880834434,1.7807,7.39,2.7185,0.0809,1.2433,0.7732,0.2869,28.6928,27.6915,0.2643,0.627,0.7732,0.9376,0.888,0.8326
