model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE,NSE,Willmott_Index,R,Confidence
FpaMlp-0-run_0-hs_9True-ac_eluelu-epoch_2000-p_0.8-pop_size_50,155.1771,0.0776,0.00037289,155.2328,0.7928,12.045104807962971,1.75,6.7638,2.6007,0.088,1.1307,0.7924,0.2652,26.5174,28.2314,0.2496,0.6162,0.7924,0.9508,0.9156,0.8706
FpaMlp-0-run_1-hs_9True-ac_eluelu-epoch_2000-p_0.8-pop_size_50,158.551,0.0793,0.0004766,158.6072,0.8027,12.891788817582253,1.7314,6.6012,2.5693,0.0829,1.1094,0.7974,0.2528,25.2769,27.7519,0.2401,0.6096,0.7974,0.9498,0.913,0.8672
FpaMlp-0-run_2-hs_9True-ac_eluelu-epoch_2000-p_0.8-pop_size_50,157.6964,0.0788,0.00043702,157.7202,0.8037,15.54778428899278,1.6208,6.4105,2.5319,0.0732,1.0732,0.8033,0.2472,24.7196,25.4301,0.2336,0.5707,0.8033,0.9453,0.9024,0.853
FpaMlp-0-run_3-hs_9True-ac_eluelu-epoch_2000-p_0.8-pop_size_50,160.7358,0.0804,0.00044632,160.7769,0.7999,16.177023534756113,1.5995,6.5915,2.5674,0.0648,0.9085,0.7977,0.2244,22.4393,23.7079,0.2137,0.5632,0.7977,0.9469,0.9078,0.8596
FpaMlp-0-run_4-hs_9True-ac_eluelu-epoch_2000-p_0.8-pop_size_50,159.9287,0.08,0.00045967,159.9682,0.7715,14.093395414606917,1.8624,7.5978,2.7564,0.081,1.3495,0.7668,0.2918,29.1796,27.881,0.2717,0.6558,0.7668,0.9412,0.8975,0.8447
FpaMlp-0-run_5-hs_9True-ac_eluelu-epoch_2000-p_0.8-pop_size_50,162.1607,0.0811,0.00045633,162.2179,0.8106,12.71239035365965,1.7436,6.3859,2.527,0.0701,1.1916,0.804,0.2794,27.943,26.0551,0.2599,0.6139,0.804,0.9509,0.9145,0.8696
FpaMlp-0-run_6-hs_9True-ac_eluelu-epoch_2000-p_0.8-pop_size_50,159.5909,0.0798,0.00045872,159.6312,0.8084,13.91867397348954,1.6496,6.3922,2.5283,0.0801,1.0368,0.8038,0.254,25.4021,26.866,0.2392,0.5808,0.8038,0.948,0.9084,0.8612
FpaMlp-0-run_7-hs_9True-ac_eluelu-epoch_2000-p_0.8-pop_size_50,161.4234,0.0807,0.00046873,161.4845,0.8016,11.698767302771667,1.6919,6.5427,2.5579,0.0663,1.0687,0.7992,0.25,25.003,24.7073,0.2366,0.5957,0.7992,0.9497,0.9138,0.8678
FpaMlp-0-run_8-hs_9True-ac_eluelu-epoch_2000-p_0.8-pop_size_50,161.5778,0.0808,0.00047994,161.6017,0.8137,14.264526978675335,1.7646,6.5675,2.5627,0.0969,1.2699,0.7985,0.2721,27.2143,30.8453,0.2575,0.6213,0.7985,0.9466,0.9106,0.862
FpaMlp-0-run_9-hs_9True-ac_eluelu-epoch_2000-p_0.8-pop_size_50,146.2287,0.0731,0.00075102,146.2538,0.7902,13.62159136984073,1.7455,6.8544,2.6181,0.0896,1.1643,0.7897,0.2804,28.0428,28.7366,0.2584,0.6146,0.7897,0.946,0.9031,0.8543
