model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE,NSE,Willmott_Index,R,Confidence
DeMlp-0-run_0-hs_9True-ac_eluelu-cr_0.9-epoch_2000-pop_size_50-wf_0.8,240.1534,0.1201,0.00039363,240.2097,0.6875,10.631287653591425,2.5662,10.3287,3.2138,0.2308,2.226,0.683,0.4615,46.149,49.7743,0.405,0.9036,0.683,0.9277,0.882,0.8182
DeMlp-0-run_1-hs_9True-ac_eluelu-cr_0.9-epoch_2000-pop_size_50-wf_0.8,246.8761,0.1234,0.00043797,246.9331,0.6937,12.401317960775085,2.4969,10.2872,3.2074,0.3355,2.2177,0.6843,0.4478,44.7797,59.4303,0.3965,0.8792,0.6843,0.9337,0.9046,0.8446
DeMlp-0-run_2-hs_9True-ac_eluelu-cr_0.9-epoch_2000-pop_size_50-wf_0.8,248.3911,0.1242,0.00040174,248.4477,0.7645,9.96648735588964,2.1403,8.0682,2.8405,0.2603,1.7452,0.7524,0.3748,37.4778,49.1505,0.3366,0.7536,0.7524,0.9446,0.9137,0.8631
DeMlp-0-run_3-hs_9True-ac_eluelu-cr_0.9-epoch_2000-pop_size_50-wf_0.8,250.2334,0.1251,0.00047445,250.2867,0.6666,12.06829583437528,2.6048,11.2881,3.3598,0.348,2.3831,0.6536,0.4494,44.9411,60.0214,0.3988,0.9172,0.6536,0.9286,0.9001,0.8358
DeMlp-0-run_4-hs_9True-ac_eluelu-cr_0.9-epoch_2000-pop_size_50-wf_0.8,244.07,0.122,0.00048614,244.1108,0.6882,12.175352836327388,2.4463,10.1672,3.1886,0.2394,2.1264,0.688,0.4244,42.4364,49.1484,0.3775,0.8613,0.688,0.9278,0.8895,0.8253
DeMlp-0-run_5-hs_9True-ac_eluelu-cr_0.9-epoch_2000-pop_size_50-wf_0.8,248.0441,0.124,0.00044703,248.0689,0.8323,14.12186194164775,1.607,6.2428,2.4986,0.0681,1.0477,0.8084,0.2278,22.7795,25.549,0.2195,0.5658,0.8084,0.9463,0.9185,0.8692
DeMlp-0-run_6-hs_9True-ac_eluelu-cr_0.9-epoch_2000-pop_size_50-wf_0.8,195.816,0.0979,0.00043416,195.841,0.7535,11.97078335560271,2.2208,8.053,2.8378,0.2371,1.9595,0.7529,0.4222,42.2242,47.3733,0.3686,0.7819,0.7529,0.936,0.8888,0.8319
DeMlp-0-run_7-hs_9True-ac_eluelu-cr_0.9-epoch_2000-pop_size_50-wf_0.8,164.8503,0.0824,0.00036764,164.8746,0.7483,14.454233771271848,2.2312,9.2513,3.0416,0.2832,1.9025,0.7161,0.39,38.9977,52.621,0.3508,0.7856,0.7161,0.9329,0.8959,0.8358
DeMlp-0-run_8-hs_9True-ac_eluelu-cr_0.9-epoch_2000-pop_size_50-wf_0.8,153.1416,0.0766,0.00034952,153.1644,0.734,10.7196233844873,2.2683,8.6684,2.9442,0.249,1.9805,0.734,0.4129,41.2915,48.2824,0.3637,0.7987,0.734,0.9381,0.8959,0.8404
DeMlp-0-run_9-hs_9True-ac_eluelu-cr_0.9-epoch_2000-pop_size_50-wf_0.8,171.1358,0.0856,0.00063848,171.1593,0.778,15.302139760802206,1.8762,7.2464,2.6919,0.0907,1.4253,0.7776,0.3117,31.1706,29.6065,0.2859,0.6606,0.7776,0.9382,0.8918,0.8367
