model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE,NSE,Willmott_Index,R,Confidence
GaMlp-0-run_0-hs_9True-ac_eluelu-epoch_2000-pc_0.9-pm_0.1-pop_size_50,224.1453,0.1121,0.00039506,224.2012,0.7863,13.952407654808404,1.9075,7.262,2.6948,0.1391,1.2814,0.7771,0.3065,30.648,35.2868,0.285,0.6716,0.7771,0.9415,0.9007,0.848
GaMlp-0-run_1-hs_9True-ac_eluelu-epoch_2000-pc_0.9-pm_0.1-pop_size_50,232.0527,0.116,0.00041938,232.093,0.7724,15.573440149536175,1.7206,7.7836,2.7899,0.0731,1.0823,0.7611,0.2405,24.0495,26.5918,0.2297,0.6058,0.7611,0.94,0.8971,0.8433
GaMlp-0-run_2-hs_9True-ac_eluelu-epoch_2000-pc_0.9-pm_0.1-pop_size_50,233.3832,0.1167,0.0004108,233.424,0.7898,16.424427854242282,1.8338,6.957,2.6376,0.0974,1.4572,0.7865,0.3062,30.6154,31.6493,0.2843,0.6457,0.7865,0.9402,0.896,0.8424
GaMlp-0-run_3-hs_9True-ac_eluelu-epoch_2000-pc_0.9-pm_0.1-pop_size_50,234.0862,0.117,0.00051689,234.11,0.779,18.485274295302677,1.6422,7.2135,2.6858,0.056,1.0379,0.7786,0.2406,24.0574,22.6157,0.2276,0.5782,0.7786,0.9355,0.8871,0.8299
GaMlp-0-run_4-hs_9True-ac_eluelu-epoch_2000-pc_0.9-pm_0.1-pop_size_50,232.0593,0.116,0.00052071,232.1007,0.7815,17.556602688547322,1.7464,7.641,2.7642,0.1076,1.1077,0.7655,0.2599,25.988,29.9216,0.2442,0.6149,0.7655,0.932,0.8892,0.8287
GaMlp-0-run_5-hs_9True-ac_eluelu-epoch_2000-pc_0.9-pm_0.1-pop_size_50,229.6688,0.1148,0.00056601,229.6939,0.7732,16.50052807734851,1.7387,7.3896,2.7184,0.0685,1.0666,0.7732,0.2536,25.3589,24.78,0.2396,0.6122,0.7732,0.9388,0.8956,0.8408
GaMlp-0-run_6-hs_9True-ac_eluelu-epoch_2000-pc_0.9-pm_0.1-pop_size_50,213.4112,0.1067,0.00066543,213.4356,0.7916,16.353791070736257,1.6725,6.8341,2.6142,0.0648,1.1076,0.7903,0.2559,25.5857,24.8413,0.2401,0.5889,0.7903,0.9381,0.8943,0.8389
GaMlp-0-run_7-hs_9True-ac_eluelu-epoch_2000-pc_0.9-pm_0.1-pop_size_50,150.0994,0.075,0.00049448,150.1584,0.7874,15.694486577690046,1.8012,7.2586,2.6942,0.0697,1.2633,0.7773,0.2971,29.7094,25.3202,0.2726,0.6342,0.7773,0.9344,0.8929,0.8343
GaMlp-0-run_8-hs_9True-ac_eluelu-epoch_2000-pc_0.9-pm_0.1-pop_size_50,152.8616,0.0764,0.00051093,152.8851,0.7774,13.25248010732198,1.9208,7.6686,2.7692,0.0787,1.3335,0.7647,0.3016,30.1566,27.1938,0.2779,0.6763,0.7647,0.9402,0.9018,0.8479
GaMlp-0-run_9-hs_9True-ac_eluelu-epoch_2000-pc_0.9-pm_0.1-pop_size_50,146.5028,0.0733,0.00039601,146.5269,0.7671,16.685621998890973,1.7598,7.6573,2.7672,0.0647,1.048,0.765,0.2623,26.2274,24.4132,0.2458,0.6196,0.765,0.9376,0.8896,0.8341
