model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE,NSE,Willmott_Index,R,Confidence
"MvoMlp-0-run_0-hs_9True-ac_eluelu-epoch_2000-pop_size_50-wep_minmax_(1.0, 0.2)",363.4148,0.1817,0.00042748,363.4849,0.8465,10.866975876724126,1.5391,5.0623,2.25,0.0622,0.9777,0.8447,0.234,23.3959,24.7353,0.2237,0.5419,0.8447,0.9602,0.9281,0.8912
"MvoMlp-0-run_1-hs_9True-ac_eluelu-epoch_2000-pop_size_50-wep_minmax_(1.0, 0.2)",376.3363,0.1882,0.00043297,376.3601,0.8385,11.991131311443834,1.4653,5.2698,2.2956,0.0472,0.8757,0.8383,0.2068,20.6793,21.0608,0.1987,0.5159,0.8383,0.9597,0.9274,0.89
"MvoMlp-0-run_2-hs_9True-ac_eluelu-epoch_2000-pop_size_50-wep_minmax_(1.0, 0.2)",364.1161,0.1821,0.00044656,364.156,0.72,9.709219476393425,2.5925,9.6431,3.1053,0.4856,2.5608,0.7041,0.5074,50.7399,70.1317,0.4361,0.9128,0.7041,0.9332,0.9002,0.8401
"MvoMlp-0-run_3-hs_9True-ac_eluelu-epoch_2000-pop_size_50-wep_minmax_(1.0, 0.2)",365.7207,0.1829,0.00048542,365.7751,0.816,9.146271130490582,1.8613,6.0083,2.4512,0.116,1.4263,0.8156,0.3443,34.4313,33.1647,0.3034,0.6554,0.8156,0.9503,0.9153,0.8698
"MvoMlp-0-run_4-hs_9True-ac_eluelu-epoch_2000-pop_size_50-wep_minmax_(1.0, 0.2)",270.5622,0.1353,0.00042844,270.6619,0.7796,9.757318107466524,2.0051,7.2812,2.6984,0.1334,1.5824,0.7766,0.351,35.1014,35.5088,0.315,0.706,0.7766,0.9459,0.9088,0.8596
"MvoMlp-0-run_5-hs_9True-ac_eluelu-epoch_2000-pop_size_50-wep_minmax_(1.0, 0.2)",234.3243,0.1172,0.00045323,234.3476,0.7429,11.351411332225055,1.9718,8.8278,2.9712,0.0903,1.1279,0.7291,0.3032,30.3208,28.4266,0.2754,0.6943,0.7291,0.9422,0.9179,0.8648
"MvoMlp-0-run_6-hs_9True-ac_eluelu-epoch_2000-pop_size_50-wep_minmax_(1.0, 0.2)",290.8494,0.1454,0.00075364,290.8739,0.8223,13.093303541313766,1.6957,6.0901,2.4678,0.0889,1.2296,0.8131,0.2712,27.121,29.883,0.2563,0.5971,0.8131,0.9508,0.9142,0.8692
"MvoMlp-0-run_7-hs_9True-ac_eluelu-epoch_2000-pop_size_50-wep_minmax_(1.0, 0.2)",323.5346,0.1618,0.00049925,323.5805,0.7805,9.387696819600645,2.0081,7.1557,2.675,0.1527,1.5311,0.7804,0.3569,35.694,37.6516,0.3159,0.707,0.7804,0.9474,0.9173,0.8691
"MvoMlp-0-run_8-hs_9True-ac_eluelu-epoch_2000-pop_size_50-wep_minmax_(1.0, 0.2)",356.7394,0.1784,0.00039721,356.7621,0.794,11.441796934347133,2.2298,7.7171,2.778,0.2813,1.9669,0.7632,0.4026,40.2556,53.6765,0.3626,0.7851,0.7632,0.9455,0.9193,0.8692
"MvoMlp-0-run_9-hs_9True-ac_eluelu-epoch_2000-pop_size_50-wep_minmax_(1.0, 0.2)",333.3875,0.1667,0.0007782,333.4111,0.8393,10.04078055910427,1.5191,5.4002,2.3238,0.0576,0.9151,0.8343,0.2141,21.4134,22.9063,0.2056,0.5349,0.8343,0.9574,0.9256,0.8862
