model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE,NSE,Willmott_Index,R,Confidence
PsoMlp-0-run_0-hs_9True-ac_eluelu-c1_2.0-c2_2.0-epoch_2000-pop_size_50-w_max_0.9-w_min_0.4,147.832,0.0739,0.00058746,147.8942,0.8034,12.80857270163505,1.6784,6.4153,2.5328,0.0715,1.0525,0.8031,0.256,25.6011,25.3075,0.2394,0.5909,0.8031,0.9493,0.9088,0.8627
PsoMlp-0-run_1-hs_9True-ac_eluelu-c1_2.0-c2_2.0-epoch_2000-pop_size_50-w_max_0.9-w_min_0.4,152.5383,0.0763,0.00048065,152.5833,0.7992,14.587795977434865,1.7129,6.5689,2.563,0.077,1.1674,0.7984,0.2691,26.9106,27.2262,0.253,0.6031,0.7984,0.9437,0.9006,0.8499
PsoMlp-0-run_2-hs_9True-ac_eluelu-c1_2.0-c2_2.0-epoch_2000-pop_size_50-w_max_0.9-w_min_0.4,151.2842,0.0756,0.00089884,151.3417,0.7958,14.890125333499185,1.6475,6.7382,2.5958,0.0685,1.0502,0.7932,0.2585,25.8526,24.2525,0.2396,0.5801,0.7932,0.9444,0.9001,0.8501
PsoMlp-0-run_3-hs_9True-ac_eluelu-c1_2.0-c2_2.0-epoch_2000-pop_size_50-w_max_0.9-w_min_0.4,152.5372,0.0763,0.00045276,152.5619,0.8175,11.358540372786631,1.5589,5.9484,2.4389,0.056,0.9044,0.8175,0.2235,22.3536,22.6641,0.2132,0.5489,0.8175,0.954,0.9184,0.8762
PsoMlp-0-run_4-hs_9True-ac_eluelu-c1_2.0-c2_2.0-epoch_2000-pop_size_50-w_max_0.9-w_min_0.4,153.0704,0.0765,0.00046897,153.0944,0.8125,15.150912045733136,1.5298,6.2983,2.5096,0.0562,0.8998,0.8067,0.2197,21.9661,22.8633,0.2104,0.5386,0.8067,0.9457,0.9053,0.8561
PsoMlp-0-run_5-hs_9True-ac_eluelu-c1_2.0-c2_2.0-epoch_2000-pop_size_50-w_max_0.9-w_min_0.4,149.3103,0.0747,0.00049973,149.3701,0.817,15.095502580433994,1.4989,5.963,2.4419,0.0482,0.7842,0.817,0.2091,20.905,20.4763,0.1994,0.5277,0.817,0.9515,0.9128,0.8685
PsoMlp-0-run_6-hs_9True-ac_eluelu-c1_2.0-c2_2.0-epoch_2000-pop_size_50-w_max_0.9-w_min_0.4,148.5289,0.0743,0.00046968,148.5698,0.8088,12.50289658407835,1.6164,6.2637,2.5027,0.0597,1.0298,0.8078,0.2433,24.3294,23.4379,0.2293,0.5691,0.8078,0.9507,0.913,0.868
PsoMlp-0-run_7-hs_9True-ac_eluelu-c1_2.0-c2_2.0-epoch_2000-pop_size_50-w_max_0.9-w_min_0.4,153.0727,0.0765,0.00048375,153.0969,0.8123,13.953745645560595,1.6586,6.2586,2.5017,0.085,1.0862,0.8079,0.2542,25.4195,27.5792,0.2387,0.584,0.8079,0.9503,0.9121,0.8668
PsoMlp-0-run_8-hs_9True-ac_eluelu-c1_2.0-c2_2.0-epoch_2000-pop_size_50-w_max_0.9-w_min_0.4,147.3254,0.0737,0.00060105,147.3661,0.7893,10.936104370581184,1.9031,6.9274,2.632,0.0951,1.3824,0.7874,0.3131,31.3115,31.296,0.2902,0.6701,0.7874,0.9482,0.909,0.8619
PsoMlp-0-run_9-hs_9True-ac_eluelu-c1_2.0-c2_2.0-epoch_2000-pop_size_50-w_max_0.9-w_min_0.4,153.5931,0.0768,0.00051904,153.618,0.7879,14.617261720291836,1.6918,6.9465,2.6356,0.0654,1.0824,0.7868,0.2544,25.4359,24.7011,0.2394,0.5957,0.7868,0.946,0.9028,0.854
