Epoch,MSE
1,0.5468065242902832
2,0.5468065242902832
3,0.5468065242902832
4,0.41340783731596825
5,0.41340783731596825
6,0.41340783731596825
7,0.41340783731596825
8,0.40192804375478336
9,0.40119057599998686
10,0.40119057599998686
11,0.3863819929878584
12,0.3863819929878584
13,0.3863819929878584
14,0.3835919653083104
15,0.3835919653083104
16,0.3835919653083104
17,0.3835919653083104
18,0.3835919653083104
19,0.2932931013331794
20,0.2932931013331794
21,0.2932931013331794
22,0.2932931013331794
23,0.2932931013331794
24,0.2932931013331794
25,0.27337046646420704
26,0.27337046646420704
27,0.23055677637824834
28,0.23055677637824834
29,0.19026218669545591
30,0.19026218669545591
31,0.19026218669545591
32,0.16517719046538273
33,0.13866869398696266
34,0.1169118304663091
35,0.1169118304663091
36,0.1169118304663091
37,0.1169118304663091
38,0.1169118304663091
39,0.1169118304663091
40,0.1169118304663091
41,0.1169118304663091
42,0.1169118304663091
43,0.1169118304663091
44,0.1169118304663091
45,0.1169118304663091
46,0.1169118304663091
47,0.1169118304663091
48,0.1169118304663091
49,0.1169118304663091
50,0.1169118304663091
51,0.1169118304663091
52,0.1169118304663091
53,0.1169118304663091
54,0.1169118304663091
55,0.1169118304663091
56,0.1169118304663091
57,0.1169118304663091
58,0.1169118304663091
59,0.1169118304663091
60,0.1169118304663091
61,0.1169118304663091
62,0.1169118304663091
63,0.1169118304663091
64,0.1169118304663091
65,0.1169118304663091
66,0.1169118304663091
67,0.1169118304663091
68,0.1169118304663091
69,0.1169118304663091
70,0.1169118304663091
71,0.1169118304663091
72,0.1169118304663091
73,0.1169118304663091
74,0.1169118304663091
75,0.1169118304663091
76,0.1169118304663091
77,0.1169118304663091
78,0.1169118304663091
79,0.1169118304663091
80,0.1169118304663091
81,0.1169118304663091
82,0.1169118304663091
83,0.1169118304663091
84,0.1169118304663091
85,0.1169118304663091
86,0.1169118304663091
87,0.1169118304663091
88,0.1169118304663091
89,0.1169118304663091
90,0.1169118304663091
91,0.1169118304663091
92,0.11422184270511536
