model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE,NSE,Willmott_Index,R,Confidence
"MvoMlp-1-run_0-hs_4True-ac_eluelu-epoch_2000-pop_size_100-wep_minmax_(1.0, 0.2)",336.6326,0.1683,0.00038648,336.672,0.7117,12.015346190419532,2.3191,9.9534,3.1549,0.1612,1.6889,0.6951,0.4563,45.6304,34.9739,0.3533,0.8147,0.6951,0.9193,0.8919,0.8199
"MvoMlp-1-run_1-hs_4True-ac_eluelu-epoch_2000-pop_size_100-wep_minmax_(1.0, 0.2)",340.9017,0.1705,0.00040841,340.9247,0.7597,12.95392862516319,2.0364,8.309,2.8825,0.1291,1.2544,0.7455,0.3851,38.5097,31.2473,0.3144,0.7154,0.7455,0.935,0.9119,0.8526
"MvoMlp-1-run_2-hs_4True-ac_eluelu-epoch_2000-pop_size_100-wep_minmax_(1.0, 0.2)",347.8177,0.1739,0.00074768,347.8778,0.7347,13.236911819933237,2.2311,9.1945,3.0322,0.1527,1.5653,0.7183,0.4276,42.76,34.8882,0.346,0.7838,0.7183,0.9291,0.907,0.8427
"MvoMlp-1-run_3-hs_4True-ac_eluelu-epoch_2000-pop_size_100-wep_minmax_(1.0, 0.2)",342.7268,0.1714,0.00043511,342.7514,0.7362,12.516370331203506,2.0975,8.9373,2.9895,0.1317,1.2423,0.7262,0.3891,38.9059,31.0089,0.3121,0.7368,0.7262,0.9285,0.8994,0.8351
"MvoMlp-1-run_4-hs_4True-ac_eluelu-epoch_2000-pop_size_100-wep_minmax_(1.0, 0.2)",347.986,0.174,0.00058889,348.038,0.739,12.305999534620907,2.1284,8.9109,2.9851,0.135,1.3436,0.727,0.3949,39.4907,31.829,0.3187,0.7477,0.727,0.93,0.9042,0.8409
"MvoMlp-1-run_5-hs_4True-ac_eluelu-epoch_2000-pop_size_100-wep_minmax_(1.0, 0.2)",342.4883,0.1712,0.00038052,342.5125,0.6174,13.788935579286338,2.6994,14.0749,3.7516,0.1923,1.8016,0.5688,0.5013,50.1292,38.0367,0.3828,0.9483,0.5688,0.8992,0.8675,0.7801
"MvoMlp-1-run_6-hs_4True-ac_eluelu-epoch_2000-pop_size_100-wep_minmax_(1.0, 0.2)",347.2102,0.1736,0.00049424,347.2511,0.7123,13.069225460641203,2.2609,9.8473,3.138,0.1506,1.5347,0.6983,0.4285,42.8534,33.3605,0.3359,0.7943,0.6983,0.921,0.8955,0.8248
"MvoMlp-1-run_7-hs_4True-ac_eluelu-epoch_2000-pop_size_100-wep_minmax_(1.0, 0.2)",340.9929,0.1705,0.0004344,341.0179,0.6416,13.681047970175314,2.3633,12.5654,3.5448,0.137,1.2041,0.6151,0.39,38.9977,31.2822,0.3163,0.8302,0.6151,0.9125,0.8772,0.8004
"MvoMlp-1-run_8-hs_4True-ac_eluelu-epoch_2000-pop_size_100-wep_minmax_(1.0, 0.2)",343.9917,0.172,0.00037861,344.0477,0.7513,11.696179108844053,2.0759,8.4089,2.8998,0.1274,1.3358,0.7424,0.3792,37.9151,31.1212,0.313,0.7293,0.7424,0.9314,0.9018,0.8399
"MvoMlp-1-run_9-hs_4True-ac_eluelu-epoch_2000-pop_size_100-wep_minmax_(1.0, 0.2)",334.9523,0.1675,0.00050259,334.9953,0.7496,12.536521304068065,2.0553,8.3785,2.8946,0.1323,1.3899,0.7433,0.3653,36.5257,31.9292,0.3072,0.722,0.7433,0.9358,0.9088,0.8505
