model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE,NSE,Willmott_Index,R,Confidence
WoaMlp-3-run_0-hs_4True-ac_eluelu-epoch_2000-pop_size_100,262.1972,0.1311,0.00056815,262.2562,0.6914,12.921417665718927,2.3537,10.4991,3.2402,0.1238,1.7151,0.6767,0.414,41.4031,33.8344,0.3583,0.8337,0.6767,0.9046,0.8503,0.7692
WoaMlp-3-run_1-hs_4True-ac_eluelu-epoch_2000-pop_size_100,260.1897,0.1301,0.00041461,260.2149,0.6594,14.140900621270664,2.3661,11.0613,3.3258,0.1519,1.5868,0.6594,0.3718,37.1837,36.3491,0.3326,0.8381,0.6594,0.91,0.8532,0.7764
WoaMlp-3-run_2-hs_4True-ac_eluelu-epoch_2000-pop_size_100,257.4451,0.1287,0.00051785,257.4822,0.4301,14.8881216837256,3.3844,19.1743,4.3789,0.308,2.742,0.4096,0.5989,59.8866,52.5816,0.4851,1.1988,0.4096,0.8486,0.77,0.6534
WoaMlp-3-run_3-hs_4True-ac_eluelu-epoch_2000-pop_size_100,260.5956,0.1303,0.00041413,260.6198,0.5225,13.367357261857917,3.0699,16.0103,4.0013,0.2296,2.1845,0.507,0.5193,51.9278,45.9667,0.4407,1.0874,0.507,0.8681,0.802,0.6962
WoaMlp-3-run_4-hs_4True-ac_eluelu-epoch_2000-pop_size_100,259.2416,0.1296,0.00048208,259.2826,0.5657,14.629625804558751,2.6349,14.1832,3.7661,0.1414,1.8381,0.5633,0.4234,42.3426,37.5158,0.374,0.9333,0.5633,0.8721,0.7834,0.6832
WoaMlp-3-run_5-hs_4True-ac_eluelu-epoch_2000-pop_size_100,261.4324,0.1307,0.00039601,261.4569,0.7297,14.263644977045942,2.2348,9.2203,3.0365,0.1245,1.7879,0.7161,0.3928,39.2756,33.8646,0.3416,0.7916,0.7161,0.925,0.8802,0.8142
WoaMlp-3-run_6-hs_4True-ac_eluelu-epoch_2000-pop_size_100,225.7594,0.1129,0.00081801,225.7848,0.5184,15.379193208140503,3.3095,18.2553,4.2726,0.2132,2.4712,0.4379,0.6058,60.5756,45.7973,0.4861,1.1722,0.4379,0.8472,0.7769,0.6582
WoaMlp-3-run_7-hs_4True-ac_eluelu-epoch_2000-pop_size_100,213.7692,0.1069,0.00036359,213.7933,0.3674,15.477967380933961,3.52,20.9493,4.577,0.3281,2.9351,0.3549,0.6045,60.4502,55.0301,0.4888,1.2468,0.3549,0.8358,0.744,0.6218
WoaMlp-3-run_8-hs_4True-ac_eluelu-epoch_2000-pop_size_100,209.324,0.1047,0.00042367,209.38,0.6396,13.543044405787324,2.6247,12.2964,3.5066,0.1566,1.9611,0.6213,0.4584,45.8404,38.5598,0.3901,0.9297,0.6213,0.9025,0.8447,0.7623
WoaMlp-3-run_9-hs_4True-ac_eluelu-epoch_2000-pop_size_100,167.5388,0.0838,0.00040698,167.5809,0.5847,16.104188454525154,2.7463,14.2636,3.7767,0.1516,2.0753,0.5608,0.4726,47.2616,38.6751,0.4052,0.9727,0.5608,0.8766,0.8086,0.7088
