model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE,NSE,Willmott_Index,R,Confidence
SsaMlp-2-run_0-hs_4True-ac_eluelu-epoch_2000-pop_size_100,257.9528,0.129,0.0004487,258.057,0.4051,12.617977776924114,3.4268,19.8433,4.4546,0.285,2.6403,0.3891,0.5912,59.1158,51.9204,0.485,1.2108,0.3891,0.8318,0.7349,0.6113
SsaMlp-2-run_1-hs_4True-ac_eluelu-epoch_2000-pop_size_100,254.6276,0.1273,0.00049567,254.6807,0.689,14.772847880311499,2.4633,10.9322,3.3064,0.144,1.794,0.6635,0.4372,43.7161,36.0972,0.3735,0.8704,0.6635,0.9124,0.8655,0.7897
SsaMlp-2-run_2-hs_4True-ac_eluelu-epoch_2000-pop_size_100,252.1043,0.1261,0.00037622,252.145,0.5526,13.83143726261001,2.8767,14.8682,3.8559,0.1924,2.112,0.5423,0.4879,48.7945,42.6031,0.4162,1.0165,0.5423,0.8754,0.7952,0.6961
SsaMlp-2-run_3-hs_4True-ac_eluelu-epoch_2000-pop_size_100,252.6953,0.1263,0.00043964,252.7196,0.5695,13.651742174816228,2.6834,14.1024,3.7553,0.1376,1.8282,0.5659,0.4246,42.4586,37.0684,0.3752,0.9482,0.5659,0.8731,0.7889,0.6888
SsaMlp-2-run_4-hs_4True-ac_eluelu-epoch_2000-pop_size_100,251.9506,0.126,0.00051427,251.9755,0.5097,13.90900719034463,2.7811,16.121,4.0151,0.1417,1.7617,0.5037,0.4328,43.2784,37.5366,0.3806,0.9827,0.5037,0.8629,0.7774,0.6708
SsaMlp-2-run_5-hs_4True-ac_eluelu-epoch_2000-pop_size_100,250.6961,0.1253,0.00055885,250.7202,0.5746,14.525709470258143,2.8379,14.0339,3.7462,0.3085,2.4589,0.568,0.4877,48.7746,50.5223,0.4157,1.0028,0.568,0.8657,0.7925,0.6861
SsaMlp-2-run_6-hs_4True-ac_eluelu-epoch_2000-pop_size_100,257.8084,0.1289,0.00047898,257.8328,0.4549,14.234115799772187,3.0183,17.7331,4.2111,0.2184,2.05,0.4541,0.4613,46.1292,44.6913,0.402,1.0665,0.4541,0.834,0.7332,0.6115
SsaMlp-2-run_7-hs_4True-ac_eluelu-epoch_2000-pop_size_100,250.8759,0.1254,0.00036359,250.9504,0.5078,15.003590448870238,2.9498,16.2094,4.0261,0.1921,2.1291,0.501,0.4994,49.9422,43.0071,0.4191,1.0423,0.501,0.8554,0.7597,0.6498
SsaMlp-2-run_8-hs_4True-ac_eluelu-epoch_2000-pop_size_100,257.4327,0.1287,0.00044084,257.4895,0.4382,19.489431785978418,3.0088,18.5857,4.3111,0.2479,2.1477,0.4278,0.465,46.505,47.2252,0.4078,1.0632,0.4278,0.8148,0.7144,0.5821
SsaMlp-2-run_9-hs_4True-ac_eluelu-epoch_2000-pop_size_100,250.2295,0.1251,0.00043058,250.2541,0.6135,11.870837566206681,2.7389,12.8051,3.5784,0.1938,2.1919,0.6058,0.4986,49.8594,42.8629,0.4121,0.9678,0.6058,0.8891,0.8154,0.725
