model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE,NSE,Willmott_Index,R,Confidence
FpaMlp-2-run_0-hs_4True-ac_eluelu-epoch_2000-p_0.8-pop_size_100,246.1832,0.1231,0.00068069,246.2352,0.6026,13.738301691187846,2.7686,13.0719,3.6155,0.2325,2.2813,0.5976,0.4812,48.1179,45.4248,0.4079,0.9783,0.5976,0.8985,0.8365,0.7516
FpaMlp-2-run_1-hs_4True-ac_eluelu-epoch_2000-p_0.8-pop_size_100,251.5492,0.1258,0.00077367,251.5746,0.6291,13.476241368703285,2.8707,13.6857,3.6994,0.1783,2.2765,0.5787,0.525,52.501,41.4874,0.4365,1.0144,0.5787,0.8871,0.8337,0.7396
FpaMlp-2-run_2-hs_4True-ac_eluelu-epoch_2000-p_0.8-pop_size_100,248.5499,0.1243,0.0006609,248.5738,0.635,12.310198539463212,2.6083,12.234,3.4977,0.1533,1.8806,0.6234,0.45,45.0038,38.3803,0.3904,0.9216,0.6234,0.8921,0.8277,0.7384
FpaMlp-2-run_3-hs_4True-ac_eluelu-epoch_2000-p_0.8-pop_size_100,245.5587,0.1228,0.00067115,245.582,0.648,13.623696872767091,2.7885,13.3842,3.6584,0.1791,1.9677,0.588,0.5407,54.0694,40.0799,0.427,0.9853,0.588,0.8941,0.8464,0.7568
FpaMlp-2-run_4-hs_4True-ac_eluelu-epoch_2000-p_0.8-pop_size_100,256.5856,0.1283,0.00077772,256.6256,0.583,13.381386712741364,2.8174,13.6285,3.6917,0.2107,2.389,0.5805,0.4806,48.0628,44.5931,0.4085,0.9955,0.5805,0.8903,0.8183,0.7285
FpaMlp-2-run_5-hs_4True-ac_eluelu-epoch_2000-p_0.8-pop_size_100,250.8071,0.1254,0.00042129,250.8353,0.5668,14.873043661462663,2.8771,14.6584,3.8286,0.2013,2.2181,0.5488,0.5109,51.0914,43.2071,0.4231,1.0166,0.5488,0.8811,0.8131,0.7164
FpaMlp-2-run_6-hs_4True-ac_eluelu-epoch_2000-p_0.8-pop_size_100,246.6169,0.1233,0.0003736,246.6574,0.6038,14.504378477452793,2.8636,13.8746,3.7249,0.2116,2.258,0.5729,0.5358,53.5809,43.8021,0.4281,1.0118,0.5729,0.8909,0.8289,0.7385
FpaMlp-2-run_7-hs_4True-ac_eluelu-epoch_2000-p_0.8-pop_size_100,249.888,0.1249,0.00038314,249.9456,0.6377,13.733544358888434,2.6208,12.1917,3.4917,0.1751,1.8851,0.6247,0.4477,44.7713,39.6589,0.3864,0.926,0.6247,0.9027,0.8484,0.7659
FpaMlp-2-run_8-hs_4True-ac_eluelu-epoch_2000-p_0.8-pop_size_100,253.2664,0.1266,0.00094891,253.3218,0.5844,13.133133207453678,2.9395,15.0604,3.8808,0.1871,2.135,0.5364,0.5488,54.8762,41.1054,0.434,1.0386,0.5364,0.8724,0.8057,0.7029
FpaMlp-2-run_9-hs_4True-ac_eluelu-epoch_2000-p_0.8-pop_size_100,248.1862,0.1241,0.00102115,248.2112,0.6462,13.948677586587966,2.7793,13.2908,3.6457,0.1693,2.2022,0.5908,0.5279,52.7881,40.1579,0.4332,0.982,0.5908,0.8921,0.8421,0.7512
