model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE,NSE,Willmott_Index,R,Confidence
DeMlp-1-run_0-hs_4True-ac_eluelu-cr_0.9-epoch_2000-pop_size_100-wf_0.8,314.6849,0.1573,0.00039315,314.7093,0.6885,12.53852837381923,2.4448,10.9013,3.3017,0.1418,1.8036,0.666,0.4409,44.0887,35.3415,0.3677,0.8588,0.666,0.9104,0.8633,0.7859
DeMlp-1-run_1-hs_4True-ac_eluelu-cr_0.9-epoch_2000-pop_size_100-wf_0.8,317.852,0.1589,0.00035405,317.9063,0.6885,11.326861068860236,2.4581,10.7559,3.2796,0.1462,1.7721,0.6705,0.4498,44.9766,36.4365,0.3744,0.8635,0.6705,0.9121,0.8622,0.7864
DeMlp-1-run_2-hs_4True-ac_eluelu-cr_0.9-epoch_2000-pop_size_100-wf_0.8,320.5967,0.1603,0.01684499,320.6406,0.7056,11.35112762713701,2.39,10.3689,3.2201,0.1343,1.7203,0.6824,0.437,43.6978,34.6142,0.365,0.8396,0.6824,0.9137,0.8676,0.7927
DeMlp-1-run_3-hs_4True-ac_eluelu-cr_0.9-epoch_2000-pop_size_100-wf_0.8,310.6429,0.1553,0.00037336,310.6694,0.7064,11.712065099106606,2.3608,10.3079,3.2106,0.1317,1.7202,0.6842,0.425,42.5021,34.1024,0.3577,0.8294,0.6842,0.9147,0.8698,0.7956
DeMlp-1-run_4-hs_4True-ac_eluelu-cr_0.9-epoch_2000-pop_size_100-wf_0.8,318.2992,0.1591,0.00071287,318.3231,0.6437,13.465044170824655,2.6891,12.6625,3.5584,0.1601,1.9397,0.6121,0.4851,48.5055,38.7198,0.4027,0.9447,0.6121,0.9005,0.8488,0.7643
DeMlp-1-run_5-hs_4True-ac_eluelu-cr_0.9-epoch_2000-pop_size_100-wf_0.8,313.9531,0.157,0.00038505,314.0093,0.6995,11.400354966054362,2.3758,10.5207,3.2436,0.1306,1.7191,0.6777,0.4216,42.1567,34.1082,0.3569,0.8346,0.6777,0.914,0.8671,0.7925
DeMlp-1-run_6-hs_4True-ac_eluelu-cr_0.9-epoch_2000-pop_size_100-wf_0.8,320.35,0.1602,0.00048423,320.379,0.682,12.116093524281677,2.3322,10.8669,3.2965,0.1218,1.5178,0.6671,0.3948,39.4813,32.4294,0.3368,0.8193,0.6671,0.9122,0.8577,0.7824
DeMlp-1-run_7-hs_4True-ac_eluelu-cr_0.9-epoch_2000-pop_size_100-wf_0.8,315.4356,0.1577,0.00040579,315.4948,0.7071,11.265607907295404,2.3226,10.1078,3.1793,0.1258,1.6683,0.6904,0.4099,40.9891,33.454,0.3485,0.8159,0.6904,0.9172,0.8699,0.7979
DeMlp-1-run_8-hs_4True-ac_eluelu-cr_0.9-epoch_2000-pop_size_100-wf_0.8,317.2474,0.1586,0.00037599,317.2711,0.7027,11.343737998109699,2.4311,10.5572,3.2492,0.1414,1.7959,0.6766,0.4518,45.1808,35.4242,0.3732,0.8541,0.6766,0.9122,0.8667,0.7906
DeMlp-1-run_9-hs_4True-ac_eluelu-cr_0.9-epoch_2000-pop_size_100-wf_0.8,305.006,0.1525,0.00044966,305.0632,0.7042,11.199201686131236,2.4228,10.4808,3.2374,0.1385,1.7721,0.6789,0.4419,44.1899,35.3038,0.3711,0.8511,0.6789,0.9136,0.8701,0.7949
