model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE,NSE,Willmott_Index,R,Confidence
EoMlp-0-run_0-hs_4True-ac_eluelu-epoch_2000-pop_size_100,240.4505,0.1202,0.00039268,240.4979,0.4177,17.78023710278146,3.0297,19.1107,4.3716,0.1655,1.933,0.4138,0.4425,44.2474,39.5249,0.4023,1.0605,0.4138,0.7702,0.7243,0.5579
EoMlp-0-run_1-hs_4True-ac_eluelu-epoch_2000-pop_size_100,242.1633,0.1211,0.00072074,242.2027,0.4314,18.325558141393902,3.1577,18.8266,4.339,0.1826,2.4178,0.4225,0.504,50.3969,42.6634,0.4445,1.1053,0.4225,0.7656,0.7089,0.5427
EoMlp-0-run_2-hs_4True-ac_eluelu-epoch_2000-pop_size_100,241.4991,0.1207,0.00060511,241.525,0.3995,17.945318244522454,3.3344,20.055,4.4783,0.2006,2.6666,0.3848,0.5396,53.9625,44.9969,0.4703,1.1671,0.3848,0.7448,0.6873,0.5119
EoMlp-0-run_3-hs_4True-ac_eluelu-epoch_2000-pop_size_100,246.5984,0.1233,0.0008378,246.6243,0.4097,17.37442508672798,3.3195,19.7501,4.4441,0.1951,2.5334,0.3942,0.5353,53.5273,44.9083,0.471,1.1619,0.3942,0.7494,0.7066,0.5295
EoMlp-0-run_4-hs_4True-ac_eluelu-epoch_2000-pop_size_100,245.7369,0.1229,0.00039506,245.7922,0.412,17.818253765385712,3.32,19.6467,4.4325,0.199,2.8246,0.3973,0.5427,54.2668,44.8799,0.4706,1.1621,0.3973,0.7525,0.6852,0.5156
EoMlp-0-run_5-hs_4True-ac_eluelu-epoch_2000-pop_size_100,237.7986,0.1189,0.00035715,237.8381,0.3955,18.567543042677894,2.9012,19.7302,4.4419,0.1666,1.687,0.3948,0.419,41.8958,38.1405,0.3822,1.0155,0.3948,0.7604,0.7259,0.552
EoMlp-0-run_6-hs_4True-ac_eluelu-epoch_2000-pop_size_100,237.6879,0.1188,0.00038528,237.7276,0.3999,18.360805890959952,2.9359,19.6103,4.4284,0.1648,1.6602,0.3984,0.4198,41.9823,38.2262,0.3836,1.0276,0.3984,0.765,0.7281,0.557
EoMlp-0-run_7-hs_4True-ac_eluelu-epoch_2000-pop_size_100,248.0893,0.124,0.00041318,248.1306,0.4118,17.76154504414012,3.3344,19.6752,4.4357,0.2003,2.8158,0.3965,0.5472,54.7202,45.2198,0.4748,1.1671,0.3965,0.7504,0.6846,0.5137
EoMlp-0-run_8-hs_4True-ac_eluelu-epoch_2000-pop_size_100,241.092,0.1205,0.00053525,241.1307,0.4094,17.36524065417039,3.3182,19.7548,4.4446,0.1947,2.5278,0.394,0.5342,53.4245,44.8613,0.4704,1.1615,0.394,0.7496,0.7058,0.5291
EoMlp-0-run_9-hs_4True-ac_eluelu-epoch_2000-pop_size_100,245.0019,0.1225,0.0003953,245.0261,0.4034,17.599392442119512,3.3122,19.8983,4.4608,0.1963,2.6302,0.3896,0.5304,53.0432,44.5967,0.4655,1.1593,0.3896,0.748,0.6965,0.521
