model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE,NSE,Willmott_Index,R,Confidence
HgsoMlp-1-run_0-hs_4True-ac_eluelu-epoch_2000-n_clusters_2-pop_size_100,281.4982,0.1407,0.00039721,281.5261,0.5216,13.699418235123009,3.199,16.545,4.0676,0.2763,2.6393,0.4932,0.5854,58.5399,50.0033,0.4694,1.1238,0.4932,0.8746,0.8126,0.7107
HgsoMlp-1-run_1-hs_4True-ac_eluelu-epoch_2000-n_clusters_2-pop_size_100,287.0086,0.1435,0.00043011,287.0635,0.549,14.513556179205736,2.7452,14.7308,3.8381,0.1816,2.0705,0.5487,0.4379,43.789,41.0939,0.379,0.9644,0.5487,0.8764,0.7932,0.6952
HgsoMlp-1-run_2-hs_4True-ac_eluelu-epoch_2000-n_clusters_2-pop_size_100,287.0423,0.1435,0.00038338,287.0667,0.5745,13.722455321340501,2.8114,14.1249,3.7583,0.1813,2.0493,0.5673,0.4697,46.973,41.7027,0.4092,0.9876,0.5673,0.8815,0.8098,0.7138
HgsoMlp-1-run_3-hs_4True-ac_eluelu-epoch_2000-n_clusters_2-pop_size_100,283.7496,0.1419,0.00048018,283.7741,0.6486,12.2644353277312,2.7406,12.5304,3.5398,0.1813,2.0224,0.6161,0.5248,52.4832,40.5823,0.4216,0.9628,0.6161,0.8897,0.8354,0.7433
HgsoMlp-1-run_4-hs_4True-ac_eluelu-epoch_2000-n_clusters_2-pop_size_100,289.2474,0.1446,0.00031447,289.3107,0.6031,13.11884844183533,2.7477,14.0177,3.744,0.1444,2.0209,0.5706,0.4724,47.2395,37.8549,0.4087,0.9653,0.5706,0.8765,0.8111,0.7109
HgsoMlp-1-run_5-hs_4True-ac_eluelu-epoch_2000-n_clusters_2-pop_size_100,284.908,0.1425,0.0004487,284.9327,0.5696,13.236421811791237,2.9752,14.7086,3.8352,0.2015,2.314,0.5494,0.53,52.9994,44.4293,0.4433,1.0452,0.5494,0.8748,0.7982,0.6983
HgsoMlp-1-run_6-hs_4True-ac_eluelu-epoch_2000-n_clusters_2-pop_size_100,285.778,0.1429,0.00062943,285.8188,0.5779,14.280092839876914,3.0055,14.7204,3.8367,0.2248,2.4958,0.5491,0.5498,54.978,45.7962,0.4509,1.0558,0.5491,0.8842,0.8234,0.7281
HgsoMlp-1-run_7-hs_4True-ac_eluelu-epoch_2000-n_clusters_2-pop_size_100,288.3438,0.1442,0.01669335,288.3842,0.5,17.348034718153578,3.6219,20.6567,4.545,0.3031,3.0353,0.3672,0.7258,72.5796,52.4754,0.5351,1.2724,0.3672,0.8471,0.797,0.6751
HgsoMlp-1-run_8-hs_4True-ac_eluelu-epoch_2000-n_clusters_2-pop_size_100,283.798,0.1419,0.00044012,283.8431,0.6223,13.2185985142727,2.7254,13.2378,3.6384,0.1748,2.0323,0.5945,0.5056,50.5622,40.1093,0.4142,0.9574,0.5945,0.8862,0.8198,0.7265
HgsoMlp-1-run_9-hs_4True-ac_eluelu-epoch_2000-n_clusters_2-pop_size_100,295.6138,0.1478,0.00052977,295.6752,0.5823,15.179482654958555,3.0799,15.1016,3.8861,0.1965,2.5065,0.5374,0.5713,57.13,44.6922,0.4735,1.082,0.5374,0.8646,0.8001,0.6918
