model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE,NSE,Willmott_Index,R,Confidence
GaMlp-3-run_0-hs_4True-ac_eluelu-epoch_2000-pc_0.9-pm_0.1-pop_size_100,330.9233,0.1655,0.0004549,330.9764,0.5688,14.27034991691951,2.8882,14.499,3.8078,0.1747,2.4923,0.5535,0.5329,53.2928,41.7806,0.4475,1.023,0.5535,0.8399,0.7723,0.6487
GaMlp-3-run_1-hs_4True-ac_eluelu-epoch_2000-pc_0.9-pm_0.1-pop_size_100,279.1884,0.1396,0.00037432,279.2142,0.5585,14.800830171750365,2.8696,15.2603,3.9064,0.1569,2.145,0.5301,0.5026,50.2578,39.5125,0.429,1.0164,0.5301,0.8371,0.758,0.6345
GaMlp-3-run_2-hs_4True-ac_eluelu-epoch_2000-pc_0.9-pm_0.1-pop_size_100,274.7904,0.1374,0.00046349,274.8149,0.5034,15.29258162032908,2.7204,16.3572,4.0444,0.1359,1.7117,0.4963,0.4215,42.1486,35.8223,0.3724,0.9635,0.4963,0.8422,0.7482,0.6301
GaMlp-3-run_3-hs_4True-ac_eluelu-epoch_2000-pc_0.9-pm_0.1-pop_size_100,227.5099,0.1138,0.0005188,227.535,0.4657,16.64813644411081,2.7824,17.3654,4.1672,0.1504,1.6775,0.4653,0.4057,40.5689,37.6984,0.3633,0.9855,0.4653,0.834,0.7306,0.6093
GaMlp-3-run_4-hs_4True-ac_eluelu-epoch_2000-pc_0.9-pm_0.1-pop_size_100,219.5256,0.1098,0.00029731,219.5503,0.5527,15.159688395474696,2.9091,14.9802,3.8704,0.1689,2.3528,0.5387,0.5164,51.6406,41.1255,0.4354,1.0304,0.5387,0.8436,0.7639,0.6444
GaMlp-3-run_5-hs_4True-ac_eluelu-epoch_2000-pc_0.9-pm_0.1-pop_size_100,220.311,0.1102,0.00039744,220.3349,0.5302,14.908256315080697,2.9222,15.556,3.9441,0.1814,2.1741,0.521,0.5209,52.0856,42.2242,0.4339,1.035,0.521,0.8417,0.7494,0.6308
GaMlp-3-run_6-hs_4True-ac_eluelu-epoch_2000-pc_0.9-pm_0.1-pop_size_100,222.5203,0.1113,0.00041342,222.5441,0.4954,15.04481702692065,2.6725,16.5945,4.0736,0.1598,1.3724,0.489,0.3456,34.561,36.0219,0.3137,0.9466,0.489,0.8604,0.7749,0.6667
GaMlp-3-run_7-hs_4True-ac_eluelu-epoch_2000-pc_0.9-pm_0.1-pop_size_100,224.6623,0.1123,0.00052166,224.6862,0.6265,15.056062915806367,2.3347,12.2074,3.4939,0.1081,1.5291,0.6241,0.3682,36.817,32.3715,0.3361,0.8269,0.6241,0.8741,0.8039,0.7027
GaMlp-3-run_8-hs_4True-ac_eluelu-epoch_2000-pc_0.9-pm_0.1-pop_size_100,223.3887,0.1117,0.00079799,223.4119,0.5667,15.134354908736263,2.6648,14.0731,3.7514,0.153,1.807,0.5666,0.4181,41.8141,38.7155,0.3742,0.9439,0.5666,0.8622,0.7801,0.6726
GaMlp-3-run_9-hs_4True-ac_eluelu-epoch_2000-pc_0.9-pm_0.1-pop_size_100,221.6383,0.1108,0.00029635,221.6608,0.5504,16.878648271392215,2.5358,14.6161,3.8231,0.1373,1.591,0.5499,0.3833,38.3256,35.8196,0.3485,0.8982,0.5499,0.8556,0.7682,0.6573
