model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE,NSE,Willmott_Index,R,Confidence
PsoMlp-1-run_0-hs_4True-ac_eluelu-c1_2.0-c2_2.0-epoch_2000-pop_size_100-w_max_0.9-w_min_0.4,226.2513,0.1131,0.00042415,226.2754,0.5852,13.554831007826802,3.0604,15.2857,3.9097,0.2273,2.4629,0.5317,0.583,58.2971,45.3471,0.4576,1.0751,0.5317,0.8768,0.8204,0.7193
PsoMlp-1-run_1-hs_4True-ac_eluelu-c1_2.0-c2_2.0-epoch_2000-pop_size_100-w_max_0.9-w_min_0.4,229.1621,0.1146,0.00039506,229.2214,0.6366,12.696840906710158,2.5972,12.5863,3.5477,0.1367,1.8622,0.6144,0.4553,45.5254,36.369,0.3906,0.9124,0.6144,0.8869,0.8176,0.7251
PsoMlp-1-run_2-hs_4True-ac_eluelu-c1_2.0-c2_2.0-epoch_2000-pop_size_100-w_max_0.9-w_min_0.4,233.4057,0.1167,0.00042796,233.4292,0.6141,12.780788364213727,2.5673,13.0406,3.6112,0.1405,1.7273,0.6005,0.4153,41.5256,35.5056,0.363,0.9019,0.6005,0.8918,0.8257,0.7364
PsoMlp-1-run_3-hs_4True-ac_eluelu-c1_2.0-c2_2.0-epoch_2000-pop_size_100-w_max_0.9-w_min_0.4,232.4006,0.1162,0.00040984,232.425,0.6505,13.105205860849853,2.6221,12.4099,3.5228,0.1469,1.8117,0.6198,0.474,47.3968,37.3437,0.3971,0.9211,0.6198,0.8949,0.8345,0.7468
PsoMlp-1-run_4-hs_4True-ac_eluelu-c1_2.0-c2_2.0-epoch_2000-pop_size_100-w_max_0.9-w_min_0.4,231.4978,0.1157,0.00039244,231.5297,0.6091,13.118527838674247,2.9132,14.4357,3.7994,0.1992,2.2403,0.5578,0.556,55.6004,42.725,0.4431,1.0234,0.5578,0.8822,0.8239,0.7268
PsoMlp-1-run_5-hs_4True-ac_eluelu-c1_2.0-c2_2.0-epoch_2000-pop_size_100-w_max_0.9-w_min_0.4,229.9464,0.115,0.00041294,229.9992,0.6689,11.7894352105741,2.568,11.6596,3.4146,0.1487,1.8598,0.6428,0.471,47.105,37.2806,0.393,0.9022,0.6428,0.8992,0.8395,0.7549
PsoMlp-1-run_6-hs_4True-ac_eluelu-c1_2.0-c2_2.0-epoch_2000-pop_size_100-w_max_0.9-w_min_0.4,229.4039,0.1147,0.00045896,229.4413,0.6143,14.996666450729947,3.0465,14.7843,3.845,0.2235,2.4769,0.5471,0.604,60.3997,45.5446,0.4728,1.0703,0.5471,0.8805,0.826,0.7273
PsoMlp-1-run_7-hs_4True-ac_eluelu-c1_2.0-c2_2.0-epoch_2000-pop_size_100-w_max_0.9-w_min_0.4,228.9232,0.1145,0.01654363,228.9641,0.6302,12.328808247069482,2.7375,12.7724,3.5738,0.1846,2.1068,0.6087,0.52,52.0046,41.4251,0.4236,0.9617,0.6087,0.8869,0.8177,0.7252
PsoMlp-1-run_8-hs_4True-ac_eluelu-c1_2.0-c2_2.0-epoch_2000-pop_size_100-w_max_0.9-w_min_0.4,226.9121,0.1135,0.00044608,226.9367,0.6448,12.51933598761996,2.7529,12.8662,3.5869,0.1692,2.1096,0.6059,0.524,52.4004,39.9855,0.4288,0.9671,0.6059,0.8831,0.8209,0.7249
PsoMlp-1-run_9-hs_4True-ac_eluelu-c1_2.0-c2_2.0-epoch_2000-pop_size_100-w_max_0.9-w_min_0.4,232.639,0.1163,0.0004015,232.687,0.6423,12.255349563633049,2.5443,11.9279,3.4537,0.1429,1.7622,0.6346,0.4379,43.7917,37.2049,0.3787,0.8938,0.6346,0.8951,0.826,0.7394
