model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE,NSE,Willmott_Index,R,Confidence
DeMlp-0-run_0-hs_4True-ac_eluelu-cr_0.9-epoch_2000-pop_size_100-wf_0.8,284.8306,0.1424,0.00034523,284.94,0.4143,17.83870520177811,3.0537,19.2491,4.3874,0.1696,1.9604,0.4095,0.4571,45.7094,40.4484,0.4144,1.0689,0.4095,0.7636,0.7207,0.5503
DeMlp-0-run_1-hs_4True-ac_eluelu-cr_0.9-epoch_2000-pop_size_100-wf_0.8,292.4957,0.1462,0.00034022,292.5438,0.4168,17.796928293266067,3.0561,19.1619,4.3774,0.1702,2.0063,0.4122,0.4618,46.1771,40.7213,0.4182,1.0697,0.4122,0.7623,0.7193,0.5483
DeMlp-0-run_2-hs_4True-ac_eluelu-cr_0.9-epoch_2000-pop_size_100-wf_0.8,288.2747,0.1441,0.00040507,288.3109,0.4142,17.85109510995097,3.0511,19.249,4.3874,0.1696,1.9552,0.4095,0.457,45.6966,40.4408,0.4143,1.0679,0.4095,0.7634,0.7207,0.5502
DeMlp-0-run_3-hs_4True-ac_eluelu-cr_0.9-epoch_2000-pop_size_100-wf_0.8,285.7094,0.1429,0.00036693,285.7334,0.4143,17.837453237885654,3.0543,19.2492,4.3874,0.1697,1.9616,0.4095,0.4573,45.7274,40.4584,0.4145,1.0691,0.4095,0.7636,0.7207,0.5503
DeMlp-0-run_4-hs_4True-ac_eluelu-cr_0.9-epoch_2000-pop_size_100-wf_0.8,286.5702,0.1433,0.00038815,286.5939,0.4174,17.82645144769713,3.0331,19.1206,4.3727,0.1678,1.9714,0.4135,0.4526,45.2611,40.188,0.411,1.0617,0.4135,0.7649,0.7209,0.5514
DeMlp-0-run_5-hs_4True-ac_eluelu-cr_0.9-epoch_2000-pop_size_100-wf_0.8,290.5197,0.1453,0.00041175,290.5594,0.4166,17.84304651892025,3.0414,19.1591,4.3771,0.169,1.9614,0.4123,0.4563,45.6302,40.3972,0.4139,1.0645,0.4123,0.7638,0.7208,0.5505
DeMlp-0-run_6-hs_4True-ac_eluelu-cr_0.9-epoch_2000-pop_size_100-wf_0.8,294.088,0.147,0.00037265,294.1693,0.4181,17.76590419048309,3.0622,19.1252,4.3732,0.1703,2.0271,0.4133,0.4633,46.3328,40.8058,0.4194,1.0718,0.4133,0.7628,0.72,0.5492
DeMlp-0-run_7-hs_4True-ac_eluelu-cr_0.9-epoch_2000-pop_size_100-wf_0.8,293.9615,0.147,0.00043154,294.0013,0.4182,17.766861858341215,3.0612,19.122,4.3729,0.1702,2.026,0.4134,0.4631,46.3064,40.7916,0.4192,1.0715,0.4134,0.7628,0.7201,0.5493
DeMlp-0-run_8-hs_4True-ac_eluelu-cr_0.9-epoch_2000-pop_size_100-wf_0.8,288.899,0.1444,0.0004313,288.9517,0.4166,17.84315937152138,3.0413,19.159,4.3771,0.1689,1.9613,0.4123,0.4563,45.6268,40.3954,0.4139,1.0645,0.4123,0.7638,0.7208,0.5505
DeMlp-0-run_9-hs_4True-ac_eluelu-cr_0.9-epoch_2000-pop_size_100-wf_0.8,286.7265,0.1434,0.00061154,286.7941,0.4142,17.851095090907165,3.0511,19.249,4.3874,0.1696,1.9552,0.4095,0.457,45.6966,40.4408,0.4143,1.0679,0.4095,0.7634,0.7207,0.5502
