model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE,NSE,Willmott_Index,R,Confidence
GaMlp-1-run_0-hs_4True-ac_eluelu-epoch_2000-pc_0.9-pm_0.1-pop_size_100,302.7432,0.1514,0.00045395,302.8019,0.5082,15.013874395518465,3.1401,17.5616,4.1907,0.1854,2.4011,0.462,0.5619,56.1887,42.8096,0.4667,1.1031,0.462,0.8106,0.732,0.5934
GaMlp-1-run_1-hs_4True-ac_eluelu-epoch_2000-pc_0.9-pm_0.1-pop_size_100,302.2822,0.1511,0.00063658,302.3064,0.4946,15.671306089345116,2.8541,16.5776,4.0716,0.1676,1.9853,0.4922,0.4677,46.769,39.768,0.4027,1.0026,0.4922,0.8351,0.7417,0.6194
GaMlp-1-run_2-hs_4True-ac_eluelu-epoch_2000-pc_0.9-pm_0.1-pop_size_100,297.4918,0.1487,0.00046682,297.549,0.4547,15.13786479837799,3.0647,18.6012,4.3129,0.1707,2.1182,0.4302,0.4977,49.7733,40.7856,0.4276,1.0766,0.4302,0.8316,0.7418,0.6169
GaMlp-1-run_3-hs_4True-ac_eluelu-epoch_2000-pc_0.9-pm_0.1-pop_size_100,302.096,0.151,0.00046396,302.1558,0.5223,15.974343636797522,2.7484,15.8178,3.9772,0.157,1.9882,0.5154,0.4565,45.6454,38.3343,0.3994,0.9655,0.5154,0.8342,0.7543,0.6292
GaMlp-1-run_4-hs_4True-ac_eluelu-epoch_2000-pc_0.9-pm_0.1-pop_size_100,298.749,0.1494,0.00071621,298.8142,0.5452,16.1691467543381,2.6064,14.862,3.8551,0.1386,1.7872,0.5447,0.4151,41.5056,35.9807,0.3702,0.9156,0.5447,0.8289,0.7555,0.6262
GaMlp-1-run_5-hs_4True-ac_eluelu-epoch_2000-pc_0.9-pm_0.1-pop_size_100,296.1476,0.1481,0.00039029,296.1709,0.5523,15.04862501397671,2.7351,14.7053,3.8348,0.158,2.0481,0.5495,0.462,46.1963,38.9358,0.4002,0.9609,0.5495,0.8506,0.7679,0.6532
GaMlp-1-run_6-hs_4True-ac_eluelu-epoch_2000-pc_0.9-pm_0.1-pop_size_100,305.6488,0.1528,0.00041699,305.6731,0.5635,16.350191848102046,2.403,14.2802,3.7789,0.1217,1.4337,0.5625,0.3572,35.7238,32.3255,0.3272,0.8442,0.5625,0.8495,0.7817,0.6641
GaMlp-1-run_7-hs_4True-ac_eluelu-epoch_2000-pc_0.9-pm_0.1-pop_size_100,303.2545,0.1516,0.00045133,303.3183,0.5554,16.222792548409906,2.6614,14.5271,3.8114,0.1601,1.9384,0.555,0.4585,45.8529,38.8234,0.3962,0.935,0.555,0.8425,0.7641,0.6438
GaMlp-1-run_8-hs_4True-ac_eluelu-epoch_2000-pc_0.9-pm_0.1-pop_size_100,306.8626,0.1534,0.00044394,306.9033,0.5247,15.657280028980308,2.9162,15.6031,3.9501,0.1897,2.1916,0.522,0.5009,50.0883,43.304,0.4308,1.0245,0.522,0.8451,0.759,0.6414
GaMlp-1-run_9-hs_4True-ac_eluelu-epoch_2000-pc_0.9-pm_0.1-pop_size_100,303.7191,0.1519,0.00038624,303.7808,0.5216,15.169693738341785,2.9069,15.7058,3.9631,0.1746,2.1658,0.5189,0.4862,48.6194,41.5757,0.4197,1.0212,0.5189,0.8408,0.7507,0.6312
