model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE,NSE,Willmott_Index,R,Confidence
NroMlp-2-run_0-hs_4True-ac_eluelu-epoch_2000-pop_size_100,1048.6381,0.5243,0.00063276,1048.6851,0.6741,14.809106234206453,2.4652,11.125,3.3354,0.1437,1.7694,0.6575,0.4319,43.1891,36.3985,0.3691,0.8711,0.6575,0.9097,0.8587,0.7812
NroMlp-2-run_1-hs_4True-ac_eluelu-epoch_2000-pop_size_100,1087.1818,0.5436,0.00055504,1087.2266,0.6859,14.555095588086683,2.3385,10.7641,3.2809,0.1297,1.579,0.6686,0.4024,40.2358,33.2558,0.341,0.8263,0.6686,0.9134,0.863,0.7883
NroMlp-2-run_2-hs_4True-ac_eluelu-epoch_2000-pop_size_100,1055.1418,0.5276,0.00064206,1055.1889,0.7028,13.39616026129995,2.3307,10.1176,3.1808,0.1366,1.7056,0.6885,0.4077,40.77,34.5562,0.3497,0.8235,0.6885,0.9177,0.8699,0.7983
NroMlp-2-run_3-hs_4True-ac_eluelu-epoch_2000-pop_size_100,1058.5886,0.5293,0.00064516,1058.6353,0.727,14.134526254210758,2.2509,9.4557,3.075,0.1285,1.6905,0.7089,0.405,40.4999,33.8254,0.3445,0.7954,0.7089,0.9259,0.8828,0.8174
NroMlp-2-run_4-hs_4True-ac_eluelu-epoch_2000-pop_size_100,1078.0904,0.539,0.00051045,1078.1307,0.6882,14.74435524623902,2.319,10.4924,3.2392,0.1324,1.6632,0.677,0.3933,39.3276,33.7788,0.3371,0.8194,0.677,0.9176,0.8712,0.7994
NroMlp-2-run_5-hs_4True-ac_eluelu-epoch_2000-pop_size_100,1066.914,0.5335,0.00054026,1066.954,0.6828,15.345524526963562,2.4152,10.8851,3.2993,0.1494,1.7696,0.6649,0.4168,41.6806,35.6178,0.3558,0.8534,0.6649,0.9158,0.8748,0.8011
NroMlp-2-run_6-hs_4True-ac_eluelu-epoch_2000-pop_size_100,1085.0327,0.5425,0.0005722,1085.079,0.6578,14.146411982651774,2.6539,12.6115,3.5513,0.1783,1.914,0.6118,0.5046,50.4551,39.2857,0.4049,0.9378,0.6118,0.9023,0.8589,0.775
NroMlp-2-run_7-hs_4True-ac_eluelu-epoch_2000-pop_size_100,1075.287,0.5376,0.00055337,1075.3331,0.6746,14.264022241493212,2.4398,11.1591,3.3405,0.143,1.6488,0.6565,0.4382,43.8203,35.524,0.3629,0.8621,0.6565,0.9072,0.8485,0.7698
NroMlp-2-run_8-hs_4True-ac_eluelu-epoch_2000-pop_size_100,1074.3879,0.5372,0.00057435,1074.4339,0.6756,15.686073543426456,2.7228,12.6002,3.5497,0.1745,2.0587,0.6121,0.5277,52.7687,39.7948,0.4214,0.9621,0.6121,0.9027,0.8622,0.7783
NroMlp-2-run_9-hs_4True-ac_eluelu-epoch_2000-pop_size_100,1058.6852,0.5293,0.0005722,1058.7254,0.6673,15.991823073963438,2.6927,12.1776,3.4896,0.1823,2.0217,0.6251,0.5171,51.7098,41.2323,0.4215,0.9515,0.6251,0.9073,0.8678,0.7874
