model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE,NSE,Willmott_Index,R,Confidence
WdoMlp-2-run_0-hs_4True-ac_eluelu-RT_3-alp_0.4-c_0.4-epoch_2000-g_0.2-max_v_0.3-pop_size_100,265.9541,0.133,0.00083327,265.9983,0.553,16.113611708232646,2.5994,14.7025,3.8344,0.1313,1.7624,0.5474,0.4126,41.2562,35.3317,0.3686,0.9185,0.5474,0.8529,0.7644,0.652
WdoMlp-2-run_1-hs_4True-ac_eluelu-RT_3-alp_0.4-c_0.4-epoch_2000-g_0.2-max_v_0.3-pop_size_100,267.4796,0.1337,0.00082183,267.5051,0.5262,13.412792733930207,3.0881,15.8316,3.9789,0.215,2.3705,0.5126,0.5285,52.8498,46.2343,0.4451,1.0912,0.5126,0.8737,0.7968,0.6962
WdoMlp-2-run_2-hs_4True-ac_eluelu-RT_3-alp_0.4-c_0.4-epoch_2000-g_0.2-max_v_0.3-pop_size_100,266.6414,0.1333,0.00066137,266.6837,0.5538,16.25541806506816,2.6078,14.5469,3.814,0.1407,1.8576,0.5522,0.4236,42.3636,36.4668,0.3728,0.9215,0.5522,0.8524,0.7625,0.65
WdoMlp-2-run_3-hs_4True-ac_eluelu-RT_3-alp_0.4-c_0.4-epoch_2000-g_0.2-max_v_0.3-pop_size_100,274.5167,0.1373,0.00068378,274.5919,0.63,12.15150915906636,2.5412,12.6969,3.5633,0.1278,1.7802,0.6091,0.4324,43.2355,34.5349,0.3713,0.8979,0.6091,0.8847,0.8145,0.7206
WdoMlp-2-run_4-hs_4True-ac_eluelu-RT_3-alp_0.4-c_0.4-epoch_2000-g_0.2-max_v_0.3-pop_size_100,267.708,0.1339,0.00041699,267.7323,0.588,13.407935629859342,2.9972,15.1582,3.8934,0.1783,2.3739,0.5334,0.5494,54.9403,41.9242,0.4528,1.0591,0.5334,0.8661,0.7999,0.6928
WdoMlp-2-run_5-hs_4True-ac_eluelu-RT_3-alp_0.4-c_0.4-epoch_2000-g_0.2-max_v_0.3-pop_size_100,257.835,0.1289,0.00040007,257.8599,0.5523,15.590833220293062,2.7443,14.6033,3.8214,0.1633,2.1483,0.5504,0.4711,47.1106,39.8931,0.409,0.9697,0.5504,0.8429,0.7619,0.6422
WdoMlp-2-run_6-hs_4True-ac_eluelu-RT_3-alp_0.4-c_0.4-epoch_2000-g_0.2-max_v_0.3-pop_size_100,265.7396,0.1329,0.00070858,265.7957,0.6285,12.70331064686697,2.7494,13.0723,3.6156,0.1488,2.1131,0.5976,0.4872,48.7203,38.8368,0.4178,0.9715,0.5976,0.8796,0.8141,0.7161
WdoMlp-2-run_7-hs_4True-ac_eluelu-RT_3-alp_0.4-c_0.4-epoch_2000-g_0.2-max_v_0.3-pop_size_100,261.811,0.1309,0.00042915,261.8684,0.6131,12.321133242844223,2.7074,13.0725,3.6156,0.1476,2.0005,0.5976,0.4689,46.8943,38.6636,0.4034,0.9567,0.5976,0.8822,0.8071,0.712
WdoMlp-2-run_8-hs_4True-ac_eluelu-RT_3-alp_0.4-c_0.4-epoch_2000-g_0.2-max_v_0.3-pop_size_100,269.0326,0.1345,0.00083971,269.0743,0.5398,15.319729966975752,2.811,15.3177,3.9138,0.1613,2.18,0.5285,0.4884,48.8379,39.1923,0.4133,0.9933,0.5285,0.8463,0.7543,0.6384
WdoMlp-2-run_9-hs_4True-ac_eluelu-RT_3-alp_0.4-c_0.4-epoch_2000-g_0.2-max_v_0.3-pop_size_100,263.9756,0.132,0.00084662,264.0042,0.6526,11.96568402806069,2.8595,13.1325,3.6239,0.1645,2.3541,0.5957,0.5376,53.7585,40.6822,0.4484,1.0104,0.5957,0.8782,0.8249,0.7244
