model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE,NSE,Willmott_Index,R,Confidence
HgsoMlp-0-run_0-hs_4True-ac_eluelu-epoch_2000-n_clusters_2-pop_size_100,277.8848,0.1389,0.00046825,277.9366,0.4198,17.522447167126884,3.1862,19.2374,4.386,0.181,2.2569,0.4099,0.5056,50.5625,43.0347,0.451,1.1152,0.4099,0.7516,0.7193,0.5406
HgsoMlp-0-run_1-hs_4True-ac_eluelu-epoch_2000-n_clusters_2-pop_size_100,285.1716,0.1426,0.0003531,285.1953,0.405,18.239895572850482,2.9443,19.4472,4.4099,0.1636,1.7013,0.4034,0.4206,42.0562,38.3037,0.3846,1.0306,0.4034,0.7675,0.7265,0.5576
HgsoMlp-0-run_2-hs_4True-ac_eluelu-epoch_2000-n_clusters_2-pop_size_100,280.1844,0.1401,0.00051379,280.2211,0.4004,18.497974297465976,2.8381,19.5477,4.4213,0.1603,1.535,0.4004,0.3934,39.3421,36.6996,0.3619,0.9934,0.4004,0.766,0.7257,0.5559
HgsoMlp-0-run_3-hs_4True-ac_eluelu-epoch_2000-n_clusters_2-pop_size_100,277.72,0.1389,0.0003531,277.7619,0.4079,18.206220768592672,3.0067,19.3841,4.4027,0.1709,1.9315,0.4054,0.4541,45.4064,40.2634,0.4112,1.0524,0.4054,0.7553,0.7189,0.543
HgsoMlp-0-run_4-hs_4True-ac_eluelu-epoch_2000-n_clusters_2-pop_size_100,275.6752,0.1378,0.00044894,275.7149,0.4176,17.672854927692796,3.1507,19.2695,4.3897,0.1777,2.1329,0.4089,0.4908,49.0807,42.2864,0.4402,1.1028,0.4089,0.7549,0.7225,0.5454
HgsoMlp-0-run_5-hs_4True-ac_eluelu-epoch_2000-n_clusters_2-pop_size_100,285.3972,0.1427,0.00036454,285.4543,0.4136,18.203387511068886,2.8857,19.1278,4.3735,0.1594,1.6714,0.4132,0.4063,40.631,37.5144,0.3735,1.0101,0.4132,0.7686,0.7236,0.5562
HgsoMlp-0-run_6-hs_4True-ac_eluelu-epoch_2000-n_clusters_2-pop_size_100,273.7188,0.1369,0.00059009,273.7426,0.4125,17.996766594384646,3.0321,19.2727,4.3901,0.1701,1.9243,0.4088,0.4563,45.6281,40.3808,0.4136,1.0613,0.4088,0.7593,0.7241,0.5498
HgsoMlp-0-run_7-hs_4True-ac_eluelu-epoch_2000-n_clusters_2-pop_size_100,271.8891,0.1359,0.00037313,271.9121,0.414,17.792075981238824,3.0698,19.2867,4.3917,0.1695,1.9933,0.4084,0.4598,45.9801,40.5642,0.4166,1.0745,0.4084,0.7668,0.7212,0.553
HgsoMlp-0-run_8-hs_4True-ac_eluelu-epoch_2000-n_clusters_2-pop_size_100,281.7276,0.1409,0.00051546,281.7516,0.4059,18.19685230747053,2.9602,19.43,4.4079,0.1643,1.7287,0.404,0.4252,42.5221,38.5812,0.3884,1.0361,0.404,0.7667,0.7261,0.5567
HgsoMlp-0-run_9-hs_4True-ac_eluelu-epoch_2000-n_clusters_2-pop_size_100,278.8182,0.1394,0.00039625,278.842,0.4088,18.001100754887087,2.9972,19.3676,4.4009,0.1669,1.8578,0.4059,0.4437,44.3693,39.673,0.4037,1.0491,0.4059,0.7649,0.7191,0.55
