model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE,NSE,Willmott_Index,R,Confidence
DeMlp-2-run_0-hs_4True-ac_eluelu-cr_0.9-epoch_2000-pop_size_100-wf_0.8,346.2525,0.1731,0.00044465,346.2768,0.6661,15.172192588681717,2.4501,11.3716,3.3722,0.179,1.8102,0.6499,0.4233,42.3271,37.6517,0.3591,0.8657,0.6499,0.9163,0.8818,0.808
DeMlp-2-run_1-hs_4True-ac_eluelu-cr_0.9-epoch_2000-pop_size_100-wf_0.8,344.8484,0.1724,0.00040817,344.8837,0.7367,12.584394358779665,2.1388,8.6657,2.9438,0.1294,1.5832,0.7332,0.3691,36.9138,33.3903,0.3209,0.7557,0.7332,0.9321,0.8946,0.8339
DeMlp-2-run_2-hs_4True-ac_eluelu-cr_0.9-epoch_2000-pop_size_100-wf_0.8,341.9273,0.171,0.00046301,341.9511,0.6716,13.827598498168857,2.5487,11.3764,3.3729,0.1731,2.1442,0.6498,0.4523,45.2302,38.9628,0.3814,0.9006,0.6498,0.9137,0.8729,0.7976
DeMlp-2-run_3-hs_4True-ac_eluelu-cr_0.9-epoch_2000-pop_size_100-wf_0.8,339.4188,0.1697,0.00053358,339.4597,0.729,13.71104712736869,2.4032,10.0455,3.1695,0.1412,1.8208,0.6908,0.4483,44.8304,35.7646,0.3759,0.8492,0.6908,0.922,0.8965,0.8266
DeMlp-2-run_4-hs_4True-ac_eluelu-cr_0.9-epoch_2000-pop_size_100-wf_0.8,332.6686,0.1663,0.0005486,332.6931,0.708,13.80632142239401,2.5307,11.2184,3.3494,0.1575,1.7735,0.6546,0.4882,48.8209,36.9879,0.3934,0.8942,0.6546,0.9108,0.8751,0.797
DeMlp-2-run_5-hs_4True-ac_eluelu-cr_0.9-epoch_2000-pop_size_100-wf_0.8,337.1497,0.1686,0.00042653,337.1784,0.706,13.181503041830293,2.2668,9.8329,3.1357,0.1342,1.6865,0.6973,0.3886,38.8586,33.6469,0.331,0.801,0.6973,0.9255,0.8875,0.8214
DeMlp-2-run_6-hs_4True-ac_eluelu-cr_0.9-epoch_2000-pop_size_100-wf_0.8,342.1089,0.1711,0.00048232,342.1329,0.6963,14.141317629890057,2.3877,10.2084,3.1951,0.1586,1.763,0.6857,0.4278,42.7826,36.4461,0.3576,0.8437,0.6857,0.9195,0.883,0.8119
DeMlp-2-run_7-hs_4True-ac_eluelu-cr_0.9-epoch_2000-pop_size_100-wf_0.8,334.9635,0.1675,0.00037003,335.0356,0.7053,13.733813052728582,2.4861,10.3287,3.2138,0.17,1.971,0.682,0.4856,48.5649,39.2739,0.3939,0.8785,0.682,0.9194,0.8829,0.8117
DeMlp-2-run_8-hs_4True-ac_eluelu-cr_0.9-epoch_2000-pop_size_100-wf_0.8,340.4264,0.1702,0.00039554,340.4753,0.7008,15.082451552617393,2.2067,9.7438,3.1215,0.1462,1.5153,0.7,0.3563,35.6265,33.4473,0.3105,0.7797,0.7,0.9232,0.8839,0.816
DeMlp-2-run_9-hs_4True-ac_eluelu-cr_0.9-epoch_2000-pop_size_100-wf_0.8,315.8138,0.1579,0.00065708,315.8379,0.6638,14.282037130981589,2.561,12.007,3.4651,0.1587,1.9506,0.6304,0.4614,46.1361,37.2534,0.3799,0.9049,0.6304,0.9099,0.8682,0.79
