model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE,NSE,Willmott_Index,R,Confidence
GwoMlp-2-run_0-hs_4True-ac_eluelu-epoch_2000-pop_size_100,237.9983,0.119,0.00045967,238.0549,0.6422,12.791426164564879,2.6556,12.3159,3.5094,0.1807,1.9542,0.6209,0.4997,49.9678,39.22,0.3985,0.9384,0.6209,0.8891,0.8324,0.7401
GwoMlp-2-run_1-hs_4True-ac_eluelu-epoch_2000-pop_size_100,231.8685,0.1159,0.00066447,231.9176,0.524,15.195117847641889,3.1261,16.2281,4.0284,0.2822,2.6048,0.5004,0.5616,56.1609,49.9642,0.4565,1.1046,0.5004,0.882,0.8266,0.7291
GwoMlp-2-run_2-hs_4True-ac_eluelu-epoch_2000-pop_size_100,236.3716,0.1182,0.00042605,236.3989,0.61,14.162605349727972,2.6479,12.7007,3.5638,0.2039,2.007,0.609,0.44,43.9995,41.5971,0.3803,0.9356,0.609,0.9,0.8449,0.7604
GwoMlp-2-run_3-hs_4True-ac_eluelu-epoch_2000-pop_size_100,237.3776,0.1187,0.00041747,237.4355,0.5501,15.586595537384394,3.0214,15.2479,3.9049,0.2625,2.525,0.5306,0.5451,54.5142,47.8593,0.4418,1.0676,0.5306,0.8824,0.8202,0.7237
GwoMlp-2-run_4-hs_4True-ac_eluelu-epoch_2000-pop_size_100,235.5542,0.1178,0.00046253,235.5996,0.6364,14.87757944323409,2.5413,11.8529,3.4428,0.1981,2.0612,0.6351,0.4141,41.4125,42.2908,0.3628,0.8979,0.6351,0.9085,0.8549,0.7767
GwoMlp-2-run_5-hs_4True-ac_eluelu-epoch_2000-pop_size_100,234.632,0.1173,0.00042892,234.6564,0.6549,15.616320329069229,2.8586,14.1266,3.7585,0.1895,2.2068,0.5651,0.5557,55.5746,40.5994,0.4326,1.0101,0.5651,0.8923,0.8533,0.7614
GwoMlp-2-run_6-hs_4True-ac_eluelu-epoch_2000-pop_size_100,230.6305,0.1153,0.00041938,230.6571,0.413,15.750920017448248,3.364,19.1768,4.3791,0.4319,3.0023,0.4097,0.5817,58.1677,58.8837,0.4644,1.1886,0.4097,0.8661,0.8044,0.6967
GwoMlp-2-run_7-hs_4True-ac_eluelu-epoch_2000-pop_size_100,237.7471,0.1189,0.0004003,237.7719,0.5977,13.346047319136506,2.8238,14.4187,3.7972,0.2073,2.0797,0.5561,0.5338,53.3773,40.7613,0.4095,0.9978,0.5561,0.8854,0.8461,0.7491
GwoMlp-2-run_8-hs_4True-ac_eluelu-epoch_2000-pop_size_100,241.6031,0.1208,0.00037599,241.6303,0.7207,12.199003220545961,2.2072,9.084,3.014,0.139,1.5862,0.7204,0.3527,35.2685,35.0475,0.3166,0.7799,0.7204,0.9284,0.8841,0.8208
GwoMlp-2-run_9-hs_4True-ac_eluelu-epoch_2000-pop_size_100,235.9656,0.118,0.00037742,235.9894,0.6471,15.10477330979051,2.756,13.3397,3.6524,0.208,2.3256,0.5893,0.5315,53.1518,42.0386,0.4229,0.9738,0.5893,0.8981,0.8655,0.7773
