model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
WoaLstm-run_0-hs_[7]True-ac_eluelu-epoch_1000-pop_size_50,590.2486,0.5902,0.00431395,590.3904,0.1357,0.0043,0.0694,0.0528,0.0056,0.0751,inf,75.1934,0.1357,0.7702,0.0694,5.6144,63.8691,7.9918,inf,75.1934
WoaLstm-run_1-hs_[7]True-ac_eluelu-epoch_1000-pop_size_50,592.6485,0.5926,0.00442624,592.7896,0.0846,0.0044,0.0252,0.0537,0.0059,0.0769,inf,75.3678,0.0846,0.7859,0.0252,5.714,66.8983,8.1791,inf,75.3678
WoaLstm-run_2-hs_[7]True-ac_eluelu-epoch_1000-pop_size_50,602.57,0.6026,0.00443482,602.7133,0.1689,0.0041,0.1053,0.0517,0.0054,0.0736,inf,74.5903,0.1689,0.7864,0.1053,5.5065,61.4016,7.8359,inf,74.5903
WoaLstm-run_3-hs_[7]True-ac_eluelu-epoch_1000-pop_size_50,594.6768,0.5947,0.00410008,594.8238,0.1244,0.0048,-0.0223,0.0608,0.0062,0.0787,inf,81.6949,0.1244,0.9856,-0.0223,6.4697,70.1601,8.3762,inf,81.6949
WoaLstm-run_4-hs_[7]True-ac_eluelu-epoch_1000-pop_size_50,597.5882,0.5976,0.00435543,597.746,0.1593,0.0042,0.0889,0.0529,0.0055,0.0743,inf,75.7646,0.1593,0.821,0.0889,5.6336,62.5302,7.9076,inf,75.7646
WoaLstm-run_5-hs_[7]True-ac_eluelu-epoch_1000-pop_size_50,601.8849,0.6019,0.00375843,602.0407,0.1805,0.004,0.1213,0.0512,0.0053,0.073,inf,74.4492,0.1805,0.7866,0.1213,5.4523,60.3054,7.7657,inf,74.4492
WoaLstm-run_6-hs_[7]True-ac_eluelu-epoch_1000-pop_size_50,598.8999,0.5989,0.00425839,599.0407,0.1862,0.0041,0.1127,0.0521,0.0054,0.0733,inf,75.0714,0.1862,0.7995,0.1127,5.5416,60.8937,7.8034,inf,75.0714
WoaLstm-run_7-hs_[7]True-ac_eluelu-epoch_1000-pop_size_50,591.1923,0.5912,0.00382066,591.338,0.2017,0.0041,0.1209,0.0525,0.0053,0.073,inf,75.6712,0.2017,0.8298,0.1209,5.5917,60.3336,7.7675,inf,75.6712
WoaLstm-run_8-hs_[7]True-ac_eluelu-epoch_1000-pop_size_50,593.2083,0.5932,0.00374937,593.345,0.1744,0.0041,0.0998,0.0528,0.0055,0.0739,inf,75.7355,0.1744,0.8176,0.0998,5.6243,61.7791,7.86,inf,75.7355
WoaLstm-run_9-hs_[7]True-ac_eluelu-epoch_1000-pop_size_50,585.5793,0.5856,0.00383401,585.7219,0.1892,0.004,0.1235,0.0511,0.0053,0.0729,inf,74.1236,0.1892,0.78,0.1235,5.4395,60.1522,7.7558,inf,74.1236
