model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
PsoLstm-run_0-hs_[7]True-ac_eluelu-c1_1.2-c2_1.2-epoch_1000-pop_size_50-w_max_0.9-w_min_0.4,552.4705,0.5525,0.00421095,552.6273,0.0853,0.0044,0.0429,0.0516,0.0058,0.0762,inf,74.551,0.0853,0.7204,0.0429,5.4898,65.6858,8.1047,inf,74.551
PsoLstm-run_1-hs_[7]True-ac_eluelu-c1_1.2-c2_1.2-epoch_1000-pop_size_50-w_max_0.9-w_min_0.4,555.7245,0.5557,0.00382328,555.874,0.1241,0.0043,0.0723,0.0518,0.0056,0.075,inf,74.4994,0.1241,0.757,0.0723,5.5128,63.67,7.9794,inf,74.4994
PsoLstm-run_2-hs_[7]True-ac_eluelu-c1_1.2-c2_1.2-epoch_1000-pop_size_50-w_max_0.9-w_min_0.4,553.7587,0.5538,0.00400162,553.9124,0.1034,0.0043,0.0558,0.0518,0.0057,0.0756,inf,74.5809,0.1034,0.7167,0.0558,5.5125,64.8018,8.05,inf,74.5809
PsoLstm-run_3-hs_[7]True-ac_eluelu-c1_1.2-c2_1.2-epoch_1000-pop_size_50-w_max_0.9-w_min_0.4,563.0428,0.563,0.00402069,563.194,0.168,0.0041,0.1167,0.0505,0.0054,0.0732,inf,73.9197,0.168,0.7413,0.1167,5.3784,60.6171,7.7857,inf,73.9197
PsoLstm-run_4-hs_[7]True-ac_eluelu-c1_1.2-c2_1.2-epoch_1000-pop_size_50-w_max_0.9-w_min_0.4,553.6842,0.5537,0.0042994,553.833,0.1001,0.0043,0.0607,0.0509,0.0057,0.0754,inf,73.5927,0.1001,0.7014,0.0607,5.4207,64.4636,8.0289,inf,73.5927
PsoLstm-run_5-hs_[7]True-ac_eluelu-c1_1.2-c2_1.2-epoch_1000-pop_size_50-w_max_0.9-w_min_0.4,553.0103,0.553,0.00419545,553.1808,0.1462,0.0041,0.094,0.051,0.0055,0.0741,inf,74.1915,0.1462,0.731,0.094,5.4255,62.1803,7.8855,inf,74.1915
PsoLstm-run_6-hs_[7]True-ac_eluelu-c1_1.2-c2_1.2-epoch_1000-pop_size_50-w_max_0.9-w_min_0.4,551.1919,0.5512,0.00405097,551.3616,0.1138,0.0043,0.0662,0.0518,0.0057,0.0752,inf,74.7836,0.1138,0.7256,0.0662,5.5117,64.087,8.0054,inf,74.7836
PsoLstm-run_7-hs_[7]True-ac_eluelu-c1_1.2-c2_1.2-epoch_1000-pop_size_50-w_max_0.9-w_min_0.4,565.5522,0.5656,0.00394034,565.6994,0.0914,0.0044,0.047,0.0525,0.0058,0.076,inf,75.3416,0.0914,0.7308,0.047,5.5839,65.4069,8.0875,inf,75.3416
PsoLstm-run_8-hs_[7]True-ac_eluelu-c1_1.2-c2_1.2-epoch_1000-pop_size_50-w_max_0.9-w_min_0.4,558.2834,0.5583,0.00383139,558.4327,0.0905,0.0043,0.0564,0.0523,0.0057,0.0756,inf,75.1361,0.0905,0.7202,0.0564,5.5635,64.7605,8.0474,inf,75.1361
PsoLstm-run_9-hs_[7]True-ac_eluelu-c1_1.2-c2_1.2-epoch_1000-pop_size_50-w_max_0.9-w_min_0.4,558.0915,0.5581,0.00400567,558.2435,0.0987,0.0044,0.05,0.0515,0.0058,0.0759,inf,74.263,0.0987,0.7305,0.05,5.4821,65.1976,8.0745,inf,74.263
