model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
HgsoLstm-run_0-hs_[7]True-ac_eluelu-epoch_1000-n_clusters_2-pop_size_50,1301.0341,1.301,0.01559258,1301.4665,0.1608,0.0038,0.1586,0.0449,0.0051,0.0714,inf,68.5755,0.1608,0.6028,0.1586,4.7757,57.7418,7.5988,inf,68.5755
HgsoLstm-run_1-hs_[7]True-ac_eluelu-epoch_1000-n_clusters_2-pop_size_50,1389.3758,1.3894,0.00877309,1389.8273,0.1519,0.0046,0.0058,0.0585,0.006,0.0776,inf,79.9902,0.1519,0.9104,0.0058,6.2242,68.2328,8.2603,inf,79.9902
HgsoLstm-run_2-hs_[7]True-ac_eluelu-epoch_1000-n_clusters_2-pop_size_50,1500.2966,1.5003,0.01262712,1500.7391,0.1889,0.0042,0.0879,0.0548,0.0055,0.0743,inf,77.2817,0.1889,0.8585,0.0879,5.8304,62.5982,7.9119,inf,77.2817
HgsoLstm-run_3-hs_[7]True-ac_eluelu-epoch_1000-n_clusters_2-pop_size_50,1497.0677,1.4971,0.01496029,1497.6777,0.1202,0.0044,0.0376,0.0549,0.0058,0.0764,inf,77.0144,0.1202,0.8244,0.0376,5.846,66.0463,8.1269,inf,77.0144
HgsoLstm-run_4-hs_[7]True-ac_eluelu-epoch_1000-n_clusters_2-pop_size_50,1522.0318,1.522,0.01442599,1522.586,0.1903,0.0037,0.174,0.047,0.005,0.0707,inf,70.6097,0.1903,0.6789,0.174,4.9992,56.6845,7.5289,inf,70.6097
HgsoLstm-run_5-hs_[7]True-ac_eluelu-epoch_1000-n_clusters_2-pop_size_50,1506.0918,1.5061,0.01532936,1506.8403,0.1673,0.0043,0.0618,0.0548,0.0057,0.0754,inf,76.7129,0.1673,0.8431,0.0618,5.8351,64.3868,8.0241,inf,76.7129
HgsoLstm-run_6-hs_[7]True-ac_eluelu-epoch_1000-n_clusters_2-pop_size_50,1502.818,1.5028,0.01049304,1503.4454,0.2003,0.0044,0.0521,0.0571,0.0057,0.0758,inf,79.0932,0.2003,0.9068,0.0521,6.0799,65.0561,8.0657,inf,79.0932
HgsoLstm-run_7-hs_[7]True-ac_eluelu-epoch_1000-n_clusters_2-pop_size_50,1506.4296,1.5064,0.01562405,1506.9987,0.1466,0.0043,0.0699,0.0528,0.0056,0.0751,inf,74.7744,0.1466,0.7782,0.0699,5.6185,63.8349,7.9897,inf,74.7744
HgsoLstm-run_8-hs_[7]True-ac_eluelu-epoch_1000-n_clusters_2-pop_size_50,1506.6259,1.5066,0.01800871,1507.2409,0.1979,0.004,0.1271,0.0516,0.0053,0.0727,inf,74.8609,0.1979,0.798,0.1271,5.489,59.9094,7.7401,inf,74.8609
HgsoLstm-run_9-hs_[7]True-ac_eluelu-epoch_1000-n_clusters_2-pop_size_50,953.0667,0.9531,0.00392628,953.3251,0.1489,0.0041,0.0928,0.0517,0.0055,0.0741,inf,74.5538,0.1489,0.7731,0.0928,5.4993,62.2626,7.8907,inf,74.5538
