model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"MvoLstm-run_0-hs_[7]True-ac_eluelu-epoch_1000-pop_size_50-wep_minmax_(1.0, 0.2)",747.212,0.7472,0.00431108,747.3543,0.1229,0.0042,0.0862,0.0506,0.0055,0.0744,inf,73.7106,0.1229,0.7122,0.0862,5.3814,62.7168,7.9194,inf,73.7106
"MvoLstm-run_1-hs_[7]True-ac_eluelu-epoch_1000-pop_size_50-wep_minmax_(1.0, 0.2)",756.8889,0.7569,0.00754762,757.0387,0.1247,0.0042,0.0921,0.0516,0.0055,0.0742,inf,74.9808,0.1247,0.7148,0.0921,5.4911,62.3087,7.8936,inf,74.9808
"MvoLstm-run_2-hs_[7]True-ac_eluelu-epoch_1000-pop_size_50-wep_minmax_(1.0, 0.2)",759.7524,0.7598,0.00384927,759.8955,0.1046,0.0043,0.0766,0.0504,0.0056,0.0748,inf,73.6623,0.1046,0.6904,0.0766,5.3669,63.3735,7.9608,inf,73.6623
"MvoLstm-run_3-hs_[7]True-ac_eluelu-epoch_1000-pop_size_50-wep_minmax_(1.0, 0.2)",760.9813,0.761,0.00384974,761.1532,0.1276,0.0042,0.0869,0.0508,0.0055,0.0744,inf,74.0805,0.1276,0.7113,0.0869,5.4021,62.6654,7.9161,inf,74.0805
"MvoLstm-run_4-hs_[7]True-ac_eluelu-epoch_1000-pop_size_50-wep_minmax_(1.0, 0.2)",745.5071,0.7455,0.0039103,745.6618,0.1125,0.0042,0.0854,0.0509,0.0055,0.0744,inf,74.1842,0.1125,0.7065,0.0854,5.4144,62.7705,7.9228,inf,74.1842
"MvoLstm-run_5-hs_[7]True-ac_eluelu-epoch_1000-pop_size_50-wep_minmax_(1.0, 0.2)",754.4216,0.7544,0.00385594,754.644,0.1234,0.0042,0.0873,0.0509,0.0055,0.0744,inf,74.3083,0.1234,0.7082,0.0873,5.4118,62.6357,7.9143,inf,74.3083
"MvoLstm-run_6-hs_[7]True-ac_eluelu-epoch_1000-pop_size_50-wep_minmax_(1.0, 0.2)",756.7606,0.7568,0.00386119,756.9037,0.1315,0.0042,0.0884,0.0507,0.0055,0.0743,inf,74.1281,0.1315,0.7176,0.0884,5.3971,62.5657,7.9098,inf,74.1281
"MvoLstm-run_7-hs_[7]True-ac_eluelu-epoch_1000-pop_size_50-wep_minmax_(1.0, 0.2)",742.9508,0.743,0.00373316,743.0966,0.0938,0.0044,0.0472,0.0514,0.0058,0.076,inf,74.2813,0.0938,0.7147,0.0472,5.4704,65.3915,8.0865,inf,74.2813
"MvoLstm-run_8-hs_[7]True-ac_eluelu-epoch_1000-pop_size_50-wep_minmax_(1.0, 0.2)",754.6409,0.7546,0.00411487,754.7813,0.0888,0.0043,0.065,0.0513,0.0057,0.0753,inf,74.3304,0.0888,0.7191,0.065,5.459,64.1708,8.0107,inf,74.3304
"MvoLstm-run_9-hs_[7]True-ac_eluelu-epoch_1000-pop_size_50-wep_minmax_(1.0, 0.2)",721.2228,0.7212,0.00403833,721.7896,0.1105,0.0043,0.0783,0.0509,0.0056,0.0747,inf,73.9578,0.1105,0.7007,0.0783,5.42,63.259,7.9536,inf,73.9578
