model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
WdoLstm-run_0-hs_[7]True-ac_eluelu-RT_3-alp_0.4-c_0.4-epoch_1000-g_0.2-max_v_0.3-pop_size_50,556.025,0.556,0.0068686,556.1805,0.1607,0.0042,0.093,0.0527,0.0055,0.0741,inf,75.6612,0.1607,0.8184,0.093,5.6068,62.2448,7.8895,inf,75.6612
WdoLstm-run_1-hs_[7]True-ac_eluelu-RT_3-alp_0.4-c_0.4-epoch_1000-g_0.2-max_v_0.3-pop_size_50,555.8206,0.5558,0.00376749,555.9913,0.1361,0.0042,0.0783,0.0526,0.0056,0.0747,inf,75.5622,0.1361,0.8119,0.0783,5.5973,63.2546,7.9533,inf,75.5622
WdoLstm-run_2-hs_[7]True-ac_eluelu-RT_3-alp_0.4-c_0.4-epoch_1000-g_0.2-max_v_0.3-pop_size_50,557.659,0.5577,0.00381875,557.7988,0.1501,0.0044,0.0496,0.0559,0.0058,0.0759,inf,78.2633,0.1501,0.8908,0.0496,5.9471,65.2228,8.0761,inf,78.2633
WdoLstm-run_3-hs_[7]True-ac_eluelu-RT_3-alp_0.4-c_0.4-epoch_1000-g_0.2-max_v_0.3-pop_size_50,558.2177,0.5582,0.00465202,558.3716,0.1296,0.0043,0.0725,0.0523,0.0056,0.075,inf,74.9052,0.1296,0.7868,0.0725,5.5631,63.6549,7.9784,inf,74.9052
WdoLstm-run_4-hs_[7]True-ac_eluelu-RT_3-alp_0.4-c_0.4-epoch_1000-g_0.2-max_v_0.3-pop_size_50,561.2436,0.5612,0.00626349,561.4029,0.1699,0.0041,0.1076,0.0526,0.0054,0.0735,inf,75.542,0.1699,0.8186,0.1076,5.5941,61.2443,7.8259,inf,75.542
WdoLstm-run_5-hs_[7]True-ac_eluelu-RT_3-alp_0.4-c_0.4-epoch_1000-g_0.2-max_v_0.3-pop_size_50,557.8586,0.5579,0.00400472,558.0254,0.1687,0.0043,0.0733,0.0551,0.0056,0.0749,inf,77.6192,0.1687,0.8748,0.0733,5.8602,63.597,7.9748,inf,77.6192
WdoLstm-run_6-hs_[7]True-ac_eluelu-RT_3-alp_0.4-c_0.4-epoch_1000-g_0.2-max_v_0.3-pop_size_50,564.4719,0.5645,0.00410962,564.6545,0.1338,0.0044,0.0469,0.0552,0.0058,0.076,inf,77.5531,0.1338,0.8694,0.0469,5.8746,65.4082,8.0875,inf,77.5531
WdoLstm-run_7-hs_[7]True-ac_eluelu-RT_3-alp_0.4-c_0.4-epoch_1000-g_0.2-max_v_0.3-pop_size_50,560.461,0.5605,0.0039947,560.6266,0.1707,0.0042,0.0927,0.0538,0.0055,0.0741,inf,76.5696,0.1707,0.8448,0.0927,5.7255,62.2708,7.8912,inf,76.5696
WdoLstm-run_8-hs_[7]True-ac_eluelu-RT_3-alp_0.4-c_0.4-epoch_1000-g_0.2-max_v_0.3-pop_size_50,558.9259,0.5589,0.00379109,559.0797,0.1195,0.0046,0.0151,0.0578,0.006,0.0773,inf,79.5237,0.1195,0.9397,0.0151,6.1522,67.5958,8.2217,inf,79.5237
WdoLstm-run_9-hs_[7]True-ac_eluelu-RT_3-alp_0.4-c_0.4-epoch_1000-g_0.2-max_v_0.3-pop_size_50,562.9912,0.563,0.00645041,563.562,0.1731,0.0042,0.0831,0.0544,0.0056,0.0745,inf,77.0979,0.1731,0.863,0.0831,5.7856,62.9253,7.9326,inf,77.0979
