model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"DE_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-wf_0.8-cr_0.9",43.0643,0.0431,0.00028133,43.0786,0.2173,0.0041,0.1169,0.0547,0.0053,0.0729,inf,78.9673,0.2173,0.8742,0.1169,5.8164,60.1711,7.757,inf,78.9673
"DE_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-wf_0.8-cr_0.9",42.9808,0.043,0.0001967,42.9871,0.1643,0.005,-0.0724,0.0632,0.0065,0.0803,inf,83.806,0.1643,1.0258,-0.0724,6.7295,73.0707,8.5481,inf,83.806
"DE_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-wf_0.8-cr_0.9",44.6472,0.0446,0.00024915,44.6557,0.1923,0.0045,0.0303,0.0581,0.0058,0.0764,inf,80.2779,0.1923,0.9391,0.0303,6.1866,66.0744,8.1286,inf,80.2779
"DE_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-wf_0.8-cr_0.9",43.8264,0.0438,0.00031376,43.8351,0.2338,0.0034,0.2292,0.0436,0.0046,0.0681,inf,68.6715,0.2338,0.6085,0.2292,4.6373,52.517,7.2469,inf,68.6715
"DE_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-wf_0.8-cr_0.9",44.4519,0.0445,0.00022149,44.4601,0.1896,0.0044,0.0569,0.0551,0.0057,0.0753,inf,77.4298,0.1896,0.8888,0.0569,5.8681,64.2615,8.0163,inf,77.4298
"DE_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-wf_0.8-cr_0.9",42.6632,0.0427,0.00015187,42.6767,0.2108,0.0041,0.1113,0.0541,0.0053,0.0731,inf,78.2267,0.2108,0.8128,0.1113,5.7584,60.5552,7.7817,inf,78.2267
"DE_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-wf_0.8-cr_0.9",43.392,0.0434,0.00032282,43.4003,0.2196,0.0039,0.1463,0.0507,0.0051,0.0717,inf,74.527,0.2196,0.7534,0.1463,5.3908,58.1659,7.6267,inf,74.527
"DE_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-wf_0.8-cr_0.9",43.552,0.0436,0.00030184,43.5603,0.2468,0.0034,0.2348,0.0453,0.0046,0.0678,inf,70.484,0.2468,0.6406,0.2348,4.8197,52.1396,7.2208,inf,70.484
"DE_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-wf_0.8-cr_0.9",48.8747,0.0489,0.00028324,48.8828,0.2125,0.0041,0.106,0.0522,0.0054,0.0733,inf,75.3622,0.2125,0.8033,0.106,5.5549,60.9178,7.805,inf,75.3622
"DE_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-wf_0.8-cr_0.9",66.9617,0.067,0.0002501,66.9728,0.1004,0.005,-0.0718,0.0592,0.0064,0.0803,inf,80.0444,0.1004,0.9093,-0.0718,6.2995,73.0288,8.5457,inf,80.0444
