model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"GA_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-pc_0.95-pm_0.025",37.8103,0.0378,0.00023389,37.8175,0.2094,0.004,0.1324,0.0516,0.0052,0.0722,inf,75.2394,0.2094,0.7916,0.1324,5.4915,59.1122,7.6884,inf,75.2394
"GA_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-pc_0.95-pm_0.025",37.17,0.0372,0.00016117,37.1774,0.2283,0.0039,0.1533,0.0511,0.0051,0.0714,inf,75.0169,0.2283,0.7842,0.1533,5.443,57.6898,7.5954,inf,75.0169
"GA_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-pc_0.95-pm_0.025",37.9177,0.0379,0.00031638,37.9259,0.2171,0.0041,0.1206,0.0531,0.0053,0.0727,inf,76.4062,0.2171,0.8545,0.1206,5.6546,59.9223,7.7409,inf,76.4062
"GA_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-pc_0.95-pm_0.025",38.3014,0.0383,0.00034213,38.3098,0.2266,0.0039,0.149,0.0514,0.0051,0.0716,inf,75.1975,0.2266,0.7993,0.149,5.4711,57.9863,7.6149,inf,75.1975
"GA_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-pc_0.95-pm_0.025",38.5821,0.0386,0.00023437,38.5979,0.2248,0.0039,0.1477,0.0513,0.0051,0.0716,inf,75.1131,0.2248,0.7938,0.1477,5.4587,58.0758,7.6208,inf,75.1131
"GA_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-pc_0.95-pm_0.025",37.9255,0.0379,0.00023365,37.9408,0.2216,0.004,0.135,0.0521,0.0052,0.0721,inf,75.7318,0.2216,0.821,0.135,5.5499,58.9385,7.6771,inf,75.7318
"GA_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-pc_0.95-pm_0.025",37.4601,0.0375,0.00017023,37.4683,0.2256,0.0039,0.1442,0.0519,0.0051,0.0717,inf,75.5661,0.2256,0.8151,0.1442,5.5183,58.3083,7.636,inf,75.5661
"GA_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-pc_0.95-pm_0.025",37.8215,0.0378,0.00024986,37.8299,0.2179,0.004,0.1331,0.0521,0.0052,0.0722,inf,75.6464,0.2179,0.8075,0.1331,5.5425,59.0685,7.6856,inf,75.6464
"GA_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-pc_0.95-pm_0.025",36.2226,0.0362,0.00015736,36.2308,0.2181,0.004,0.1296,0.0526,0.0052,0.0724,inf,76.1464,0.2181,0.825,0.1296,5.5942,59.3032,7.7009,inf,76.1464
"GA_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-pc_0.95-pm_0.025",40.369,0.0404,0.00012827,40.3754,0.2213,0.004,0.1308,0.0526,0.0052,0.0723,inf,76.0142,0.2213,0.8421,0.1308,5.5951,59.2226,7.6956,inf,76.0142
