model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"EO_LSTM-hs_([7], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50",956.997,0.957,0.00432396,957.1431,0.1466,0.0041,0.1081,0.0525,0.0054,0.0733,inf,76.4633,0.1466,0.7336,0.1081,5.5834,60.7739,7.7958,inf,76.4633
"EO_LSTM-hs_([7], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50",939.3788,0.9394,0.00442791,939.5545,0.1125,0.0043,0.0575,0.0536,0.0057,0.0753,inf,76.7892,0.1125,0.799,0.0575,5.7042,64.2198,8.0137,inf,76.7892
"EO_LSTM-hs_([7], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50",932.9312,0.9329,0.00915813,933.0985,0.1633,0.0041,0.1133,0.0517,0.0053,0.073,inf,75.8082,0.1633,0.7341,0.1133,5.5075,60.4165,7.7728,inf,75.8082
"EO_LSTM-hs_([7], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50",933.1661,0.9332,0.01477814,933.4007,0.0719,0.0045,0.0235,0.0543,0.0059,0.0766,inf,78.3648,0.0719,0.7842,0.0235,5.7765,66.5372,8.157,inf,78.3648
"EO_LSTM-hs_([7], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50",922.5135,0.9225,0.0037303,922.6732,0.1284,0.0042,0.0801,0.0512,0.0055,0.0744,inf,74.7874,0.1284,0.727,0.0801,5.4449,62.6802,7.9171,inf,74.7874
"EO_LSTM-hs_([7], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50",928.2406,0.9282,0.00610852,928.4807,0.1599,0.0042,0.1018,0.0521,0.0054,0.0735,inf,74.9432,0.1599,0.7443,0.1018,5.5408,61.1974,7.8229,inf,74.9432
"EO_LSTM-hs_([7], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50",924.2063,0.9242,0.00505042,924.4799,0.1743,0.0041,0.11,0.053,0.0054,0.0732,inf,76.2631,0.1743,0.772,0.11,5.6416,60.6395,7.7871,inf,76.2631
"EO_LSTM-hs_([7], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50",929.1192,0.9291,0.0037024,929.2707,0.1534,0.0041,0.1099,0.0521,0.0054,0.0732,inf,78.0098,0.1534,0.7586,0.1099,5.5416,60.65,7.7878,inf,78.0098
"EO_LSTM-hs_([7], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50",924.2485,0.9242,0.01500225,924.6718,0.1272,0.0042,0.0889,0.053,0.0055,0.074,inf,78.2208,0.1272,0.8243,0.0889,5.6418,62.0777,7.8789,inf,78.2208
"EO_LSTM-hs_([7], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50",778.6536,0.7787,0.00644422,778.824,0.1264,0.0043,0.0688,0.0537,0.0056,0.0748,inf,77.2767,0.1264,0.7769,0.0688,5.711,63.4463,7.9653,inf,77.2767
