model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"LSTM-1HL-hs_(7, True)-ep_1000-bs_128-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",22.7282,0.0227,0.38911653,23.1254,0.0204,0.0055,-0.1804,0.0654,0.0071,0.0843,inf,84.9413,0.0204,1.1112,-0.1804,6.9552,80.4308,8.9683,inf,84.9413
"LSTM-1HL-hs_(7, True)-ep_1000-bs_128-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",23.1727,0.0232,0.32330084,23.5097,0.0629,0.0052,-0.1159,0.0632,0.0067,0.0819,inf,83.6015,0.0629,1.0613,-0.1159,6.7285,76.037,8.7199,inf,83.6015
"LSTM-1HL-hs_(7, True)-ep_1000-bs_128-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",20.8715,0.0209,0.29566622,21.1799,0.0776,0.0049,-0.0676,0.0608,0.0064,0.0801,inf,81.9203,0.0776,1.0047,-0.0676,6.4707,72.7398,8.5288,inf,81.9203
"LSTM-1HL-hs_(7, True)-ep_1000-bs_128-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",20.4883,0.0205,0.31296778,20.8101,-0.0722,0.0063,-0.349,0.0716,0.0081,0.0901,inf,88.7747,-0.0722,1.2289,-0.349,7.6162,91.9172,9.5873,inf,88.7747
"LSTM-1HL-hs_(7, True)-ep_1000-bs_128-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",20.9211,0.0209,0.3249023,21.2544,0.0363,0.0053,-0.1464,0.064,0.0069,0.083,inf,84.0618,0.0363,1.0819,-0.1464,6.808,78.1154,8.8383,inf,84.0618
"LSTM-1HL-hs_(7, True)-ep_1000-bs_128-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",21.2197,0.0212,0.27069354,21.4996,-0.1028,0.0066,-0.3947,0.0732,0.0084,0.0916,inf,89.7386,-0.1028,1.2534,-0.3947,7.7929,95.0339,9.7485,inf,89.7386
"LSTM-1HL-hs_(7, True)-ep_1000-bs_128-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",21.3882,0.0214,0.33710217,21.7422,0.045,0.0053,-0.1453,0.0643,0.0069,0.083,inf,84.2806,0.045,1.0864,-0.1453,6.8385,78.0371,8.8339,inf,84.2806
"LSTM-1HL-hs_(7, True)-ep_1000-bs_128-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",21.9747,0.022,0.32930994,22.3142,0.07,0.0049,-0.0661,0.0601,0.0064,0.0801,inf,81.258,0.07,0.9837,-0.0661,6.3955,72.6401,8.5229,inf,81.258
"LSTM-1HL-hs_(7, True)-ep_1000-bs_128-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",22.1357,0.0221,0.33668137,22.4814,0.0016,0.0057,-0.2177,0.0668,0.0073,0.0856,inf,85.9003,0.0016,1.1397,-0.2177,7.1097,82.9723,9.1089,inf,85.9003
"LSTM-1HL-hs_(7, True)-ep_1000-bs_128-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",21.6199,0.0216,0.35450125,21.9874,0.0108,0.0057,-0.2211,0.0674,0.0073,0.0857,inf,86.3291,0.0108,1.1481,-0.2211,7.1721,83.2007,9.1214,inf,86.3291
