model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"WVO_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-wep_minmax_(1.0, 0.2)",54.0344,0.054,0.00026941,54.0422,0.2181,0.0039,0.1471,0.0509,0.0051,0.0716,inf,74.8267,0.2181,0.7742,0.1471,5.4139,58.1122,7.6231,inf,74.8267
"WVO_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-wep_minmax_(1.0, 0.2)",54.5254,0.0545,0.00019073,54.5341,0.1948,0.004,0.135,0.0507,0.0052,0.0721,inf,74.4119,0.1948,0.7403,0.135,5.3977,58.9366,7.677,inf,74.4119
"WVO_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-wep_minmax_(1.0, 0.2)",54.1737,0.0542,0.00019526,54.1818,0.1942,0.0041,0.1163,0.0525,0.0053,0.0729,inf,76.0542,0.1942,0.8012,0.1163,5.5828,60.2153,7.7598,inf,76.0542
"WVO_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-wep_minmax_(1.0, 0.2)",54.2152,0.0542,0.00019288,54.226,0.2052,0.004,0.135,0.052,0.0052,0.0721,inf,75.8362,0.2052,0.7967,0.135,5.5323,58.938,7.6771,inf,75.8362
"WVO_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-wep_minmax_(1.0, 0.2)",54.2568,0.0543,0.00019145,54.2648,0.2071,0.004,0.1301,0.0513,0.0052,0.0723,inf,74.7942,0.2071,0.7785,0.1301,5.4551,59.2751,7.699,inf,74.7942
"WVO_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-wep_minmax_(1.0, 0.2)",54.6629,0.0547,0.00018811,54.671,0.2284,0.0039,0.1593,0.051,0.0051,0.0711,inf,75.1022,0.2284,0.7798,0.1593,5.4315,57.2844,7.5686,inf,75.1022
"WVO_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-wep_minmax_(1.0, 0.2)",53.8706,0.0539,0.00015998,53.8783,0.1875,0.004,0.1358,0.0501,0.0052,0.0721,inf,73.6382,0.1875,0.7202,0.1358,5.3295,58.8863,7.6737,inf,73.6382
"WVO_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-wep_minmax_(1.0, 0.2)",83.2289,0.0832,0.00019479,83.2395,0.1923,0.0041,0.1108,0.0523,0.0053,0.0731,inf,75.529,0.1923,0.7939,0.1108,5.5629,60.5861,7.7837,inf,75.529
"WVO_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-wep_minmax_(1.0, 0.2)",84.2254,0.0842,0.00024629,84.2379,0.1893,0.004,0.1217,0.0518,0.0053,0.0727,inf,75.4469,0.1893,0.767,0.1217,5.5146,59.8424,7.7358,inf,75.4469
"WVO_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-wep_minmax_(1.0, 0.2)",86.987,0.087,0.00026512,86.9978,0.2095,0.0039,0.1462,0.0511,0.0051,0.0717,inf,74.967,0.2095,0.7652,0.1462,5.4386,58.1737,7.6272,inf,74.967
