model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"DE_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-wf_0.8-cr_0.9",50.0195,0.05,0.00032425,50.0306,-0.0756,0.0953,-0.1156,0.495,0.5673,0.7532,218.0009,143.2502,-0.0756,0.603,-0.1156,7.0895,116.3826,10.7881,56.4224,56.3121
"DE_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-wf_0.8-cr_0.9",50.504,0.0505,0.00025654,50.5151,0.0747,0.0795,-0.0016,0.4771,0.5093,0.7137,167.9585,144.6329,0.0747,0.5957,-0.0016,6.8329,104.4855,10.2218,52.6974,54.1658
"DE_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-wf_0.8-cr_0.9",49.9535,0.05,0.00024939,49.9645,0.0395,0.0859,0.0361,0.3966,0.4902,0.7001,231.0168,100.1188,0.0395,0.5566,0.0361,5.6806,100.5581,10.0279,51.0135,43.9756
"DE_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-wf_0.8-cr_0.9",50.1029,0.0501,0.00041461,50.1147,-0.0179,0.088,-0.0192,0.4318,0.5183,0.7199,250.1547,107.5533,-0.0179,0.5541,-0.0192,6.1844,106.3249,10.3114,52.3095,48.7918
"DE_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-wf_0.8-cr_0.9",50.5126,0.0505,0.00035,50.5238,-0.0148,0.0892,-0.1077,0.5256,0.5633,0.7505,241.5163,147.8671,-0.0148,0.6729,-0.1077,7.5284,115.5544,10.7496,56.8487,61.7196
"DE_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-wf_0.8-cr_0.9",50.4527,0.0505,0.00037503,50.4645,-0.0512,0.1028,-0.1164,0.4985,0.5677,0.7534,229.526,131.1169,-0.0512,0.6606,-0.1164,7.1399,116.4621,10.7918,57.1018,59.0096
"DE_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-wf_0.8-cr_0.9",50.5139,0.0505,0.00031805,50.5248,0.0127,0.0853,0.0108,0.4227,0.503,0.7092,174.9356,130.8759,0.0127,0.521,0.0108,6.0542,103.1981,10.1586,48.7205,44.3164
"DE_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-wf_0.8-cr_0.9",50.6149,0.0506,0.00024128,50.626,-0.0606,0.0966,-0.0809,0.4608,0.5496,0.7414,226.5986,120.8154,-0.0606,0.6648,-0.0809,6.6005,112.7584,10.6188,51.6243,50.5703
"DE_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-wf_0.8-cr_0.9",49.9985,0.05,0.00026894,50.0095,0.0665,0.0797,0.0583,0.4066,0.4789,0.692,135.6899,125.3929,0.0665,0.4997,0.0583,5.8234,98.2384,9.9115,45.9015,40.8353
"DE_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-wf_0.8-cr_0.9",50.5327,0.0505,0.0002687,50.5437,0.0888,0.0763,0.0671,0.4254,0.4744,0.6888,163.0759,131.4681,0.0888,0.5392,0.0671,6.0935,97.3275,9.8655,48.0953,46.9741
"DE_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-wf_0.8-cr_0.9",50.2969,0.0503,0.0002656,50.3082,-0.0175,0.0889,-0.052,0.4887,0.535,0.7314,251.8839,133.7764,-0.0175,0.6503,-0.052,7.0,109.7529,10.4763,53.4389,57.7802
"DE_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-wf_0.8-cr_0.9",49.6082,0.0496,0.00025725,49.6193,0.0592,0.0818,-0.0145,0.4903,0.5159,0.7183,203.7886,146.0881,0.0592,0.5074,-0.0145,7.022,105.8366,10.2877,51.1415,59.768
"DE_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-wf_0.8-cr_0.9",52.7175,0.0527,0.00028229,52.7281,-0.0454,0.0908,-0.0461,0.4566,0.532,0.7294,282.7825,117.9473,-0.0454,0.6037,-0.0461,6.5403,109.1335,10.4467,51.4164,51.3634
"DE_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-wf_0.8-cr_0.9",84.4378,0.0844,0.00047851,84.4548,-0.0222,0.0909,-0.0388,0.4194,0.5282,0.7268,306.9285,95.2953,-0.0222,0.5574,-0.0388,6.0074,108.368,10.41,56.0639,45.7495
"DE_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-wf_0.8-cr_0.9",52.8104,0.0528,0.00034738,52.8219,0.0959,0.0775,0.0954,0.3901,0.46,0.6782,185.2406,114.2222,0.0959,0.4997,0.0954,5.5874,94.3735,9.7146,46.7216,40.0545
