model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"GA_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-pc_0.95-pm_0.025",42.3714,0.0424,0.00035453,42.3833,0.0732,0.0789,0.0554,0.4315,0.4804,0.6931,186.8247,126.3412,0.0732,0.5584,0.0554,6.1809,98.5455,9.927,49.5337,48.4286
"GA_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-pc_0.95-pm_0.025",42.1854,0.0422,0.00037837,42.1973,0.0777,0.0788,0.0595,0.4317,0.4783,0.6916,181.6767,126.6359,0.0777,0.5536,0.0595,6.1837,98.1166,9.9054,49.7175,48.383
"GA_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-pc_0.95-pm_0.025",42.8346,0.0428,0.0004015,42.8499,0.0654,0.0799,0.0503,0.4344,0.483,0.695,198.085,127.549,0.0654,0.556,0.0503,6.2222,99.0799,9.9539,49.9568,48.9997
"GA_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-pc_0.95-pm_0.025",42.3014,0.0423,0.00041676,42.3128,0.0744,0.0796,0.0545,0.4332,0.4808,0.6934,182.3784,124.9635,0.0744,0.5617,0.0545,6.2043,98.6428,9.9319,50.31,48.6543
"GA_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-pc_0.95-pm_0.025",42.571,0.0426,0.00031447,42.5824,0.0703,0.08,0.0521,0.4332,0.482,0.6943,181.5138,124.4379,0.0703,0.5508,0.0521,6.2054,98.8901,9.9443,50.1181,48.8277
"GA_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-pc_0.95-pm_0.025",42.1514,0.0422,0.00034118,42.1634,0.0722,0.081,0.05,0.4356,0.4831,0.695,188.5807,128.0526,0.0722,0.5611,0.05,6.2396,99.105,9.9552,49.9609,49.93
"GA_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-pc_0.95-pm_0.025",42.5383,0.0425,0.00033474,42.5497,0.0822,0.0786,0.0623,0.4322,0.4768,0.6905,180.8458,126.9101,0.0822,0.5496,0.0623,6.1898,97.8209,9.8904,49.3932,48.742
"GA_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-pc_0.95-pm_0.025",42.4497,0.0424,0.0003314,42.4616,0.0805,0.0782,0.0586,0.4359,0.4787,0.6919,185.9482,130.2857,0.0805,0.5429,0.0586,6.2427,98.2066,9.9099,48.9615,49.4932
"GA_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-pc_0.95-pm_0.025",42.3231,0.0423,0.00032854,42.334,0.0786,0.0793,0.0575,0.4321,0.4793,0.6923,181.7208,126.6638,0.0786,0.5529,0.0575,6.1895,98.3287,9.9161,49.3509,49.1089
"GA_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-pc_0.95-pm_0.025",42.6696,0.0427,0.0003016,42.6807,0.088,0.0775,0.0707,0.4284,0.4726,0.6874,187.1024,127.3019,0.088,0.5364,0.0707,6.1358,96.9487,9.8463,48.5383,48.7554
"GA_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-pc_0.95-pm_0.025",42.4852,0.0425,0.00030661,42.4965,0.0687,0.0791,0.051,0.4344,0.4826,0.6947,186.2574,128.4743,0.0687,0.5492,0.051,6.2222,99.0014,9.9499,49.6874,48.6678
"GA_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-pc_0.95-pm_0.025",42.3954,0.0424,0.00032568,42.408,0.0704,0.0787,0.0553,0.4355,0.4804,0.6931,196.4222,126.9831,0.0704,0.5485,0.0553,6.2379,98.5527,9.9274,49.7548,49.0918
"GA_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-pc_0.95-pm_0.025",41.8659,0.0419,0.00040841,41.8771,0.0777,0.0793,0.0569,0.4342,0.4796,0.6925,184.7772,128.7263,0.0777,0.5419,0.0569,6.2198,98.3836,9.9189,49.2905,49.7195
"GA_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-pc_0.95-pm_0.025",45.879,0.0459,0.00016689,45.8886,0.0874,0.0778,0.0664,0.4328,0.4747,0.689,182.116,127.4411,0.0874,0.5463,0.0664,6.1983,97.3923,9.8688,49.2632,49.1076
"GA_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-pc_0.95-pm_0.025",41.7169,0.0417,0.00028419,41.7274,0.0826,0.0772,0.0635,0.4355,0.4762,0.6901,190.1976,129.4411,0.0826,0.5408,0.0635,6.2379,97.7036,9.8845,49.0787,49.1986
