model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"WVO_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-wep_minmax_(1.0, 0.2)",70.6011,0.0706,0.00029683,70.6117,0.056,0.0793,0.0435,0.4325,0.4864,0.6974,190.8813,125.0646,0.056,0.5658,0.0435,6.1945,99.785,9.9892,50.8098,47.3967
"WVO_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-wep_minmax_(1.0, 0.2)",68.8467,0.0688,0.00021029,68.8576,0.095,0.0743,0.0776,0.4303,0.4691,0.6849,184.5857,133.1499,0.095,0.5081,0.0776,6.1629,96.2316,9.8098,47.772,48.4023
"WVO_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-wep_minmax_(1.0, 0.2)",70.1282,0.0701,0.00022173,70.1386,0.0723,0.0796,0.0549,0.4283,0.4806,0.6932,179.6238,127.1036,0.0723,0.5445,0.0549,6.1353,98.5929,9.9294,48.4995,47.9535
"WVO_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-wep_minmax_(1.0, 0.2)",70.5182,0.0705,0.00020289,70.529,0.0448,0.0825,0.0298,0.4333,0.4933,0.7024,192.9285,122.9572,0.0448,0.5669,0.0298,6.2068,101.2097,10.0603,50.2556,48.1905
"WVO_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-wep_minmax_(1.0, 0.2)",69.8777,0.0699,0.00023007,69.897,0.0636,0.0791,0.0452,0.4384,0.4855,0.6968,195.3749,132.4037,0.0636,0.5322,0.0452,6.2792,99.6039,9.9802,49.315,49.3184
"WVO_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-wep_minmax_(1.0, 0.2)",70.1339,0.0701,0.00019741,70.1445,0.0661,0.081,0.0569,0.4158,0.4796,0.6925,188.5305,118.0515,0.0661,0.5632,0.0569,5.9558,98.3837,9.9189,49.8459,45.7482
"WVO_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-wep_minmax_(1.0, 0.2)",70.0938,0.0701,0.00019884,70.104,0.0836,0.0746,0.0727,0.4286,0.4715,0.6867,199.9862,127.9722,0.0836,0.5425,0.0727,6.1394,96.734,9.8353,48.5813,47.3463
"WVO_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-wep_minmax_(1.0, 0.2)",69.5329,0.0695,0.00019336,69.5434,0.0273,0.085,0.0097,0.443,0.5036,0.7097,198.7105,126.261,0.0273,0.5692,0.0097,6.3459,103.3164,10.1645,51.4399,49.8084
"WVO_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-wep_minmax_(1.0, 0.2)",68.8641,0.0689,0.00017333,68.8769,0.0554,0.0818,0.0391,0.4298,0.4887,0.699,177.2218,126.6418,0.0554,0.5435,0.0391,6.1556,100.248,10.0124,49.4647,47.7787
"WVO_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-wep_minmax_(1.0, 0.2)",72.787,0.0728,0.00018287,72.7975,0.0786,0.079,0.0592,0.436,0.4784,0.6917,194.5415,125.1946,0.0786,0.5338,0.0592,6.2445,98.1488,9.907,50.3447,50.3574
"WVO_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-wep_minmax_(1.0, 0.2)",123.1921,0.1232,0.00041246,123.2101,0.0511,0.083,0.0134,0.452,0.5017,0.7083,177.7139,136.5776,0.0511,0.5806,0.0134,6.4744,102.9284,10.1454,50.1445,51.6854
"WVO_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-wep_minmax_(1.0, 0.2)",126.3958,0.1264,0.00028729,126.4127,0.0714,0.0801,0.0582,0.4233,0.4789,0.692,181.2794,123.1798,0.0714,0.5605,0.0582,6.0627,98.2489,9.9121,49.6222,47.115
"WVO_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-wep_minmax_(1.0, 0.2)",119.0802,0.1191,0.0002563,119.0973,0.0437,0.0842,0.031,0.4265,0.4928,0.702,189.579,119.2964,0.0437,0.5339,0.031,6.1087,101.0925,10.0545,49.8813,47.9355
"WVO_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-wep_minmax_(1.0, 0.2)",123.3109,0.1233,0.00030851,123.3304,0.0142,0.0854,0.0023,0.4423,0.5074,0.7123,206.729,127.6419,0.0142,0.5935,0.0023,6.3349,104.0846,10.2022,52.6722,48.2688
"WVO_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-wep_minmax_(1.0, 0.2)",123.0505,0.1231,0.00031948,123.0686,0.0827,0.078,0.0663,0.4212,0.4748,0.6891,180.9511,120.2331,0.0827,0.5208,0.0663,6.0324,97.4109,9.8697,47.0964,47.2049
