model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"PSO_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-c1_2.0-c2_2.0-w_min_0.4-w_max_0.9",30.4157,0.0304,0.0003314,30.4261,0.082,0.0772,0.0713,0.4232,0.4722,0.6872,185.9241,124.2259,0.082,0.5369,0.0713,6.062,96.8806,9.8428,48.8335,47.5439
"PSO_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-c1_2.0-c2_2.0-w_min_0.4-w_max_0.9",30.2386,0.0302,0.00034642,30.2516,0.0499,0.0819,0.0343,0.4327,0.4911,0.7008,190.8864,123.5134,0.0499,0.5546,0.0343,6.1981,100.7457,10.0372,49.0556,48.9479
"PSO_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-c1_2.0-c2_2.0-w_min_0.4-w_max_0.9",30.9504,0.031,0.00036407,30.9624,0.0744,0.0784,0.0602,0.4297,0.4779,0.6913,185.7068,124.6324,0.0744,0.5398,0.0602,6.1549,98.042,9.9016,49.7103,48.7876
"PSO_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-c1_2.0-c2_2.0-w_min_0.4-w_max_0.9",30.4723,0.0305,0.00034952,30.4856,0.0894,0.078,0.0732,0.4234,0.4713,0.6865,184.5923,123.8994,0.0894,0.5633,0.0732,6.0639,96.6846,9.8328,48.6684,48.2832
"PSO_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-c1_2.0-c2_2.0-w_min_0.4-w_max_0.9",30.7341,0.0307,0.00036836,30.7454,0.0931,0.0757,0.0784,0.4289,0.4687,0.6846,209.2112,125.8557,0.0931,0.5645,0.0784,6.1425,96.1489,9.8056,48.336,48.8343
"PSO_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-c1_2.0-c2_2.0-w_min_0.4-w_max_0.9",30.6577,0.0307,0.00036526,30.6691,0.0887,0.077,0.0766,0.4247,0.4696,0.6852,193.4484,125.0935,0.0887,0.5658,0.0766,6.0834,96.3306,9.8148,49.3292,47.3128
"PSO_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-c1_2.0-c2_2.0-w_min_0.4-w_max_0.9",30.2766,0.0303,0.00035143,30.2882,0.0338,0.0843,0.0153,0.4356,0.5008,0.7076,177.0887,123.7914,0.0338,0.5539,0.0153,6.2388,102.7312,10.1356,50.7864,48.5279
"PSO_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-c1_2.0-c2_2.0-w_min_0.4-w_max_0.9",31.4142,0.0314,0.00075316,31.4261,0.0614,0.0811,0.0446,0.4271,0.4858,0.697,182.4531,122.0547,0.0614,0.5583,0.0446,6.1167,99.6699,9.9835,50.3617,47.0255
"PSO_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-c1_2.0-c2_2.0-w_min_0.4-w_max_0.9",30.7456,0.0307,0.00037146,30.7572,0.0615,0.078,0.0482,0.4336,0.484,0.6957,199.8408,127.9475,0.0615,0.5568,0.0482,6.211,99.2974,9.9648,49.2336,47.988
"PSO_MLP-sliding_3-hs_(10, True)-ac_('elu', 'elu')--ep_1000-ps_50-c1_2.0-c2_2.0-w_min_0.4-w_max_0.9",30.9,0.0309,0.00035644,30.9121,0.0216,0.0864,0.0122,0.4345,0.5023,0.7087,206.0042,118.0396,0.0216,0.5707,0.0122,6.2238,103.0487,10.1513,52.0419,49.1951
