model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"HGSO_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50-nc_2",152.0251,0.152,0.0007875,152.0863,0.2753,0.0017,0.2711,0.0292,0.0022,0.0468,inf,109.7866,0.2753,1.5334,0.2711,7.9248,161.2355,12.6979,inf,109.7866
"HGSO_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50-nc_2",164.5427,0.1645,0.00075722,164.6706,0.2727,0.0017,0.2723,0.0284,0.0022,0.0468,inf,109.3269,0.2727,1.4869,0.2723,7.7119,160.9758,12.6876,inf,109.3269
"HGSO_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50-nc_2",166.1674,0.1662,0.00085998,166.2336,0.2334,0.0018,0.224,0.0308,0.0023,0.0483,inf,110.9555,0.2334,1.7188,0.224,8.3463,171.6646,13.1021,inf,110.9555
"HGSO_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50-nc_2",159.1227,0.1591,0.00070333,159.1892,0.2511,0.0017,0.2497,0.029,0.0023,0.0475,inf,109.4973,0.2511,1.4637,0.2497,7.8693,165.9856,12.8835,inf,109.4973
"HGSO_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50-nc_2",161.2237,0.1612,0.00072503,161.2848,0.2544,0.0017,0.2525,0.0288,0.0022,0.0474,inf,109.5897,0.2544,1.5033,0.2525,7.8187,165.3595,12.8592,inf,109.5897
"HGSO_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50-nc_2",166.66,0.1667,0.00077748,166.7573,0.2453,0.0017,0.244,0.028,0.0023,0.0477,inf,109.6213,0.2453,1.3914,0.244,7.5864,167.2327,12.9318,inf,109.6213
"HGSO_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50-nc_2",161.1498,0.1611,0.00071311,161.2819,0.2749,0.0017,0.2749,0.0279,0.0022,0.0467,inf,108.8506,0.2749,1.3727,0.2749,7.5832,160.4134,12.6654,inf,108.8506
"HGSO_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50-nc_2",168.0279,0.168,0.00077987,168.096,0.233,0.0018,0.2297,0.0298,0.0023,0.0481,inf,110.4103,0.233,1.6466,0.2297,8.0963,170.3948,13.0535,inf,110.4103
"HGSO_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50-nc_2",128.5086,0.1285,0.00087786,128.5675,0.2508,0.0019,0.2096,0.0335,0.0024,0.0487,inf,113.1418,0.2508,2.0217,0.2096,9.0806,174.8409,13.2227,inf,113.1418
"HGSO_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50-nc_2",124.1502,0.1242,0.00069761,124.255,0.277,0.0017,0.2692,0.0296,0.0022,0.0469,inf,109.9598,0.277,1.5719,0.2692,8.0402,161.6539,12.7143,inf,109.9598
