model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"LSTM-1HL-hs_(15, True)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",209.5905,0.2096,0.08140278,209.6888,0.265,0.0017,0.2629,0.0291,0.0022,0.0471,inf,109.8397,0.265,1.5316,0.2629,7.8902,163.0582,12.7694,inf,109.8397
"LSTM-1HL-hs_(15, True)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",273.0807,0.2731,0.15341783,273.2632,0.2624,0.0017,0.2574,0.0297,0.0022,0.0472,inf,110.246,0.2624,1.5991,0.2574,8.0471,164.2837,12.8173,inf,110.246
"LSTM-1HL-hs_(15, True)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",253.9398,0.2539,0.23014069,254.1976,0.263,0.0017,0.2596,0.0294,0.0022,0.0472,inf,110.0449,0.263,1.5662,0.2596,7.9682,163.7895,12.798,inf,110.0449
"LSTM-1HL-hs_(15, True)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",256.1667,0.2562,0.32346678,256.5184,0.2627,0.0017,0.2583,0.0295,0.0022,0.0472,inf,110.1276,0.2627,1.5772,0.2583,8.0092,164.0724,12.8091,inf,110.1276
"LSTM-1HL-hs_(15, True)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",257.0423,0.257,0.40367436,257.4753,0.2694,0.0017,0.2654,0.0294,0.0022,0.047,inf,109.9941,0.2694,1.5692,0.2654,7.9692,162.4954,12.7474,inf,109.9941
"LSTM-1HL-hs_(15, True)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",259.3674,0.2594,0.48165512,259.8769,0.2678,0.0017,0.2628,0.0296,0.0022,0.0471,inf,110.1543,0.2678,1.5921,0.2628,8.0231,163.0834,12.7704,inf,110.1543
"LSTM-1HL-hs_(15, True)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",259.0151,0.259,0.55341792,259.5985,0.2675,0.0017,0.2663,0.0288,0.0022,0.0469,inf,109.6288,0.2675,1.5013,0.2663,7.8112,162.3047,12.7399,inf,109.6288
"LSTM-1HL-hs_(15, True)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",261.7623,0.2618,0.67264795,262.4636,0.2653,0.0017,0.2603,0.0296,0.0022,0.0471,inf,110.1625,0.2653,1.5873,0.2603,8.0275,163.6316,12.7919,inf,110.1625
"LSTM-1HL-hs_(15, True)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",250.6246,0.2506,0.69126058,251.3439,0.2702,0.0017,0.2681,0.029,0.0022,0.0469,inf,109.7102,0.2702,1.5196,0.2681,7.8627,161.9145,12.7246,inf,109.7102
"LSTM-1HL-hs_(15, True)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",226.8619,0.2269,0.77953553,227.6674,0.2684,0.0017,0.2655,0.0292,0.0022,0.047,inf,109.8475,0.2684,1.5375,0.2655,7.9115,162.4786,12.7467,inf,109.8475
