model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"WOA_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50",2818.8059,2.8188,0.01720214,2819.0465,0.255,0.0017,0.2511,0.0292,0.0022,0.0474,inf,109.5741,0.255,1.4653,0.2511,7.9192,165.6729,12.8714,inf,109.5741
"WOA_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50",2845.6506,2.8457,0.01721072,2845.9132,0.273,0.0017,0.2695,0.0291,0.0022,0.0468,inf,109.6675,0.273,1.5257,0.2695,7.8979,161.6038,12.7123,inf,109.6675
"WOA_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50",2859.3861,2.8594,0.01876354,2859.6834,0.2568,0.0017,0.2531,0.0291,0.0022,0.0474,inf,109.56,0.2568,1.4632,0.2531,7.8962,165.2315,12.8542,inf,109.56
"WOA_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50",2873.3717,2.8734,0.01932645,2873.7067,0.26,0.0017,0.2564,0.0291,0.0022,0.0473,inf,109.5285,0.26,1.4621,0.2564,7.9016,164.493,12.8255,inf,109.5285
"WOA_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50",2884.9257,2.8849,0.01962209,2885.2932,0.2687,0.0017,0.2653,0.029,0.0022,0.047,inf,109.5558,0.2687,1.4762,0.2653,7.8794,162.5358,12.749,inf,109.5558
"WOA_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50",2897.9155,2.8979,0.01651859,2898.3203,0.2749,0.0017,0.2716,0.0289,0.0022,0.0468,inf,109.5212,0.2749,1.4851,0.2716,7.8555,161.1282,12.6936,inf,109.5212
"WOA_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50",2911.2002,2.9112,0.01893139,2911.6595,0.2538,0.0018,0.25,0.0291,0.0023,0.0475,inf,109.3726,0.2538,1.4181,0.25,7.8907,165.9186,12.8809,inf,109.3726
"WOA_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50",2921.0056,2.921,0.0176909,2921.502,0.2635,0.0017,0.26,0.029,0.0022,0.0471,inf,109.396,0.2635,1.4354,0.26,7.8772,163.702,12.7946,inf,109.396
"WOA_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50",2254.5607,2.2546,0.01252246,2255.0986,0.251,0.0018,0.2472,0.0291,0.0023,0.0476,inf,109.4541,0.251,1.4363,0.2472,7.9051,166.5213,12.9043,inf,109.4541
"WOA_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50",1763.9653,1.764,0.01073194,1764.4411,0.252,0.0018,0.248,0.0292,0.0023,0.0475,inf,109.53,0.252,1.4412,0.248,7.9137,166.3505,12.8977,inf,109.53
