model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"NRO_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50",29686.3022,29.6863,0.0655129,29686.7559,0.2665,0.0017,0.2633,0.0289,0.0022,0.047,inf,109.3271,0.2665,1.4309,0.2633,7.8345,162.9607,12.7656,inf,109.3271
"NRO_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50",29976.486,29.9765,0.05181122,29977.0083,0.2736,0.0017,0.2697,0.029,0.0022,0.0468,inf,109.4593,0.2736,1.4633,0.2697,7.8727,161.5485,12.7102,inf,109.4593
"NRO_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50",29354.8986,29.3549,0.07817674,29355.394,0.2752,0.0017,0.2743,0.0283,0.0022,0.0467,inf,108.9622,0.2752,1.394,0.2743,7.6884,160.5409,12.6705,inf,108.9622
"NRO_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50",24117.2355,24.1172,0.0553329,24117.739,0.2724,0.0017,0.2691,0.0289,0.0022,0.0469,inf,109.4226,0.2724,1.4589,0.2691,7.8458,161.6837,12.7155,inf,109.4226
"NRO_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50",21226.9259,21.2269,0.05061769,21227.2716,0.2698,0.0017,0.267,0.0288,0.0022,0.0469,inf,109.3265,0.2698,1.4364,0.267,7.8236,162.1524,12.7339,inf,109.3265
"NRO_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50",21035.7404,21.0357,0.04439211,21036.0463,0.2688,0.0017,0.2654,0.0289,0.0022,0.047,inf,109.3985,0.2688,1.4431,0.2654,7.8453,162.5126,12.748,inf,109.3985
"NRO_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50",20641.0263,20.641,0.04278874,20641.3725,0.2793,0.0017,0.2758,0.0289,0.0022,0.0466,inf,109.3982,0.2793,1.4599,0.2758,7.8295,160.1977,12.6569,inf,109.3982
"NRO_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50",20952.1974,20.9522,0.0359447,20952.5334,0.2697,0.0017,0.2683,0.0285,0.0022,0.0469,inf,109.1058,0.2697,1.4035,0.2683,7.7436,161.8602,12.7224,inf,109.1058
"NRO_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50",21625.198,21.6252,0.04391479,21625.5485,0.2666,0.0017,0.2619,0.0292,0.0022,0.0471,inf,109.5171,0.2666,1.469,0.2619,7.9127,163.2893,12.7785,inf,109.5171
"NRO_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50",21223.0203,21.223,0.04903531,21223.38,0.2692,0.0017,0.2652,0.029,0.0022,0.047,inf,109.4287,0.2692,1.4555,0.2652,7.8673,162.5386,12.7491,inf,109.4287
