model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"ASO_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50-al_50-bt_0.2",123.6419,0.1236,0.00130844,123.7424,0.2006,0.0019,0.1921,0.0314,0.0024,0.0493,inf,111.8639,0.2006,1.8241,0.1921,8.5325,178.7182,13.3686,inf,111.8639
"ASO_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50-al_50-bt_0.2",131.3987,0.1314,0.00081372,131.461,0.2181,0.0018,0.2113,0.0309,0.0024,0.0487,inf,111.4399,0.2181,1.7842,0.2113,8.393,174.471,13.2087,inf,111.4399
"ASO_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50-al_50-bt_0.2",131.9827,0.132,0.00088573,132.1103,0.194,0.0019,0.1673,0.0335,0.0025,0.05,inf,113.3678,0.194,2.0307,0.1673,9.081,184.2092,13.5724,inf,113.3678
"ASO_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50-al_50-bt_0.2",130.6727,0.1307,0.00073242,130.7987,0.2354,0.002,0.1606,0.0358,0.0025,0.0502,inf,114.9706,0.2354,2.2116,0.1606,9.7019,185.6795,13.6264,inf,114.9706
"ASO_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50-al_50-bt_0.2",133.9975,0.134,0.0007329,134.0625,0.194,0.0019,0.1673,0.0335,0.0025,0.05,inf,113.3644,0.194,2.0302,0.1673,9.0797,184.1991,13.572,inf,113.3644
"ASO_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50-al_50-bt_0.2",129.0655,0.1291,0.00073481,129.1361,0.194,0.0019,0.1673,0.0335,0.0025,0.05,inf,113.3653,0.194,2.0304,0.1673,9.0801,184.2019,13.5721,inf,113.3653
"ASO_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50-al_50-bt_0.2",127.2255,0.1272,0.00086355,127.2983,0.1942,0.0019,0.1666,0.0335,0.0025,0.05,inf,113.4158,0.1942,2.037,0.1666,9.0991,184.3549,13.5777,inf,113.4158
"ASO_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50-al_50-bt_0.2",132.5768,0.1326,0.00078225,132.6596,0.194,0.0019,0.1674,0.0334,0.0025,0.05,inf,113.3568,0.194,2.0292,0.1674,9.0768,184.1761,13.5712,inf,113.3568
"ASO_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50-al_50-bt_0.2",134.4685,0.1345,0.00076175,134.5307,0.2423,0.0018,0.2422,0.0286,0.0023,0.0477,inf,109.5136,0.2423,1.4218,0.2422,7.7491,167.6395,12.9476,inf,109.5136
"ASO_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50-al_50-bt_0.2",125.4531,0.1255,0.00081873,125.5154,0.194,0.0019,0.1673,0.0335,0.0025,0.05,inf,113.3659,0.194,2.0304,0.1673,9.0803,184.2036,13.5722,inf,113.3659
