model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"WOA_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50",149.4088,0.1494,0.00085998,149.489,0.2667,0.0017,0.2604,0.0295,0.0022,0.0471,inf,110.0652,0.2667,1.5612,0.2604,8.0092,163.5999,12.7906,inf,110.0652
"WOA_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50",150.9538,0.151,0.00074124,151.0148,0.2514,0.0018,0.2481,0.0293,0.0023,0.0475,inf,109.5025,0.2514,1.4777,0.2481,7.9407,166.3247,12.8967,inf,109.5025
"WOA_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50",150.3588,0.1504,0.00073266,150.4261,0.2709,0.0017,0.2684,0.0288,0.0022,0.0469,inf,109.5267,0.2709,1.4814,0.2684,7.8268,161.8487,12.722,inf,109.5267
"WOA_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50",149.4158,0.1494,0.00073528,149.5498,0.2516,0.0017,0.2505,0.0288,0.0023,0.0474,inf,109.3173,0.2516,1.4232,0.2505,7.8254,165.7991,12.8763,inf,109.3173
"WOA_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50",152.446,0.1524,0.01685476,152.5583,0.2374,0.0018,0.225,0.0313,0.0023,0.0483,inf,111.5859,0.2374,1.8318,0.225,8.4867,171.4495,13.0939,inf,111.5859
"WOA_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50",154.8664,0.1549,0.00073028,154.9278,0.2623,0.0017,0.2618,0.0285,0.0022,0.0471,inf,109.2016,0.2623,1.5102,0.2618,7.737,163.2931,12.7786,inf,109.2016
"WOA_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50",153.6614,0.1537,0.00074577,153.761,0.2742,0.0017,0.2711,0.0289,0.0022,0.0468,inf,109.4202,0.2742,1.4643,0.2711,7.8344,161.2495,12.6984,inf,109.4202
"WOA_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50",149.5097,0.1495,0.00075912,149.5766,0.2085,0.0019,0.1985,0.0314,0.0024,0.0491,inf,111.736,0.2085,1.7973,0.1985,8.5262,177.3108,13.3158,inf,111.736
"WOA_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50",127.3443,0.1273,0.00074816,127.4064,0.0745,0.0022,0.069,0.0324,0.0028,0.0529,inf,112.608,0.0745,1.7772,0.069,8.78,205.9444,14.3508,inf,112.608
"WOA_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50",115.594,0.1156,0.00072837,115.6551,0.2781,0.0017,0.275,0.029,0.0022,0.0467,inf,109.7055,0.2781,1.5359,0.275,7.8756,160.3802,12.6641,inf,109.7055
