model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"ASO_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-al_50-bt_0.2",9297.4167,9.2974,0.06034899,9297.9737,0.019,0.0024,-0.028,0.0378,0.0031,0.0556,inf,116.7248,0.019,2.3815,-0.028,10.2607,227.4114,15.0802,inf,116.7248
"ASO_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-al_50-bt_0.2",9530.2786,9.5303,0.07079959,9530.6756,0.1874,0.002,0.1449,0.0349,0.0026,0.0507,inf,114.3655,0.1874,2.1706,0.1449,9.463,189.1508,13.7532,inf,114.3655
"ASO_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-al_50-bt_0.2",9502.6204,9.5026,0.05067015,9502.9787,0.0138,0.0024,-0.0196,0.0369,0.0031,0.0553,inf,116.0867,0.0138,2.3048,-0.0196,10.0063,225.5472,15.0182,inf,116.0867
"ASO_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-al_50-bt_0.2",9725.7811,9.7258,0.06853032,9726.1592,0.2694,0.002,0.182,0.0351,0.0025,0.0496,inf,114.1075,0.2694,2.0674,0.182,9.5229,180.9588,13.4521,inf,114.1075
"ASO_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-al_50-bt_0.2",9713.5856,9.7136,0.05628586,9713.9627,0.2345,0.0028,-0.108,0.0471,0.0033,0.0577,inf,122.6944,0.2345,2.9955,-0.108,12.7699,245.1007,15.6557,inf,122.6944
"ASO_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-al_50-bt_0.2",9699.0827,9.6991,0.10130906,9699.5365,0.1799,0.0019,0.168,0.0323,0.0025,0.05,inf,112.5711,0.1799,1.9192,0.168,8.7665,184.0509,13.5665,inf,112.5711
"ASO_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-al_50-bt_0.2",9318.3429,9.3183,0.07715225,9318.6922,0.0184,0.0023,-0.0014,0.0356,0.003,0.0548,inf,115.2152,0.0184,2.1989,-0.0014,9.6691,221.5201,14.8836,inf,115.2152
"ASO_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-al_50-bt_0.2",9574.2215,9.5742,0.09534502,9574.7477,0.2685,0.0017,0.2684,0.0279,0.0022,0.0469,inf,108.9101,0.2685,1.3838,0.2684,7.5801,161.8339,12.7214,inf,108.9101
"ASO_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-al_50-bt_0.2",9554.1463,9.5541,0.06563163,9554.4735,0.2562,0.0023,-0.0888,0.0347,0.0033,0.0572,inf,173.8169,0.2562,2.5415,-0.0888,9.4113,240.8573,15.5196,inf,173.8169
"ASO_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-al_50-bt_0.2",9549.8413,9.5498,0.05776596,9550.2754,0.0094,0.0024,-0.0205,0.0367,0.0031,0.0554,inf,115.9523,0.0094,2.2862,-0.0205,9.9475,225.7558,15.0252,inf,115.9523
