model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE
"MLP-run_0-hs_(20, True)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_Adam-lo_mse",59.791,0.0598,0.02393627,59.8229,0.7462,13.958654632568361,1.7897,8.5805,2.9292,0.0687,0.9075,0.7461,0.2414,24.1431,23.5066,0.2245,0.6164
"MLP-run_0-hs_(20, True)-ep_1000-bs_32-lr_0.001-ac_('elu', 'elu')-op_Adam-lo_mse",56.3817,0.0564,0.02190661,56.4126,0.6326,16.254087677001955,2.0713,12.4191,3.5241,0.0817,0.951,0.6325,0.2533,25.3348,24.9156,0.2353,0.7134
"MLP-run_1-hs_(20, True)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_Adam-lo_mse",56.6775,0.0567,0.02190852,56.7084,0.7619,16.43131374359131,1.7284,8.0694,2.8407,0.0676,0.8496,0.7612,0.2298,22.9795,22.6737,0.2146,0.5953
"MLP-run_1-hs_(20, True)-ep_1000-bs_32-lr_0.001-ac_('elu', 'elu')-op_Adam-lo_mse",56.2942,0.0563,0.02196741,56.3251,0.6996,15.591345062255861,1.8729,10.1512,3.1861,0.0736,0.9018,0.6996,0.2396,23.9621,23.4125,0.2227,0.6451
"MLP-run_2-hs_(20, True)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_Adam-lo_mse",56.5166,0.0565,0.02194047,56.5475,0.7376,15.078288307189943,1.8451,8.8713,2.9785,0.0771,0.9779,0.7375,0.2609,26.0869,25.6481,0.2406,0.6355
"MLP-run_2-hs_(20, True)-ep_1000-bs_32-lr_0.001-ac_('elu', 'elu')-op_Adam-lo_mse",55.6573,0.0557,0.02195191,55.6872,0.6963,15.674230804443361,1.8963,10.2938,3.2084,0.0762,0.9132,0.6954,0.2402,24.0168,24.0996,0.2245,0.6531
