model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE,NSE,Willmott_Index,R,Confidence
"MvoMlp-run_0-hs_7True-ac_eluelu-epoch_1000-pop_size_50-wep_minmax_(1.0, 0.2)",94.2583,0.0943,0.00034142,94.3516,0.6724,13.532466045471754,2.4841,10.9943,3.3158,0.2022,1.8375,0.6654,0.4306,43.0641,39.255,0.3645,0.8699,0.6654,0.9124,0.8577,0.7826
"MvoMlp-run_1-hs_7True-ac_eluelu-epoch_1000-pop_size_50-wep_minmax_(1.0, 0.2)",88.2248,0.0882,0.0004375,88.2526,0.6297,13.954377212148191,2.8112,13.1697,3.629,0.2378,2.2158,0.5992,0.5116,51.1551,43.2306,0.4194,0.9844,0.5992,0.8968,0.8416,0.7547
"MvoMlp-run_2-hs_7True-ac_eluelu-epoch_1000-pop_size_50-wep_minmax_(1.0, 0.2)",96.7363,0.0967,0.0003047,96.7617,0.6373,13.552328307070855,2.67,12.4905,3.5342,0.193,2.0381,0.6199,0.4625,46.2528,40.1481,0.3948,0.935,0.6199,0.8961,0.8307,0.7444
"MvoMlp-run_3-hs_7True-ac_eluelu-epoch_1000-pop_size_50-wep_minmax_(1.0, 0.2)",88.5946,0.0886,0.00035214,88.6205,0.5987,13.09197061371148,2.714,13.7309,3.7055,0.1551,1.9602,0.5821,0.469,46.8991,37.8928,0.3932,0.9504,0.5821,0.8802,0.8017,0.7057
"MvoMlp-run_4-hs_7True-ac_eluelu-epoch_1000-pop_size_50-wep_minmax_(1.0, 0.2)",95.4761,0.0955,0.00029087,95.5026,0.6239,12.628039075515568,2.6291,12.9665,3.6009,0.1446,1.937,0.6054,0.4499,44.9874,36.419,0.3799,0.9207,0.6054,0.8875,0.8143,0.7227
"MvoMlp-run_5-hs_7True-ac_eluelu-epoch_1000-pop_size_50-wep_minmax_(1.0, 0.2)",123.9388,0.1239,0.00025201,123.9636,0.6195,12.438934379355295,2.8523,13.8854,3.7263,0.1847,2.0901,0.5774,0.5172,51.7201,40.521,0.4233,0.9988,0.5774,0.881,0.8123,0.7156
"MvoMlp-run_6-hs_7True-ac_eluelu-epoch_1000-pop_size_50-wep_minmax_(1.0, 0.2)",140.095,0.1401,0.00050664,140.1186,0.6481,13.140391639233695,2.702,12.4281,3.5253,0.1879,1.9942,0.6218,0.4762,47.6243,39.9857,0.402,0.9462,0.6218,0.9011,0.8428,0.7594
"MvoMlp-run_7-hs_7True-ac_eluelu-epoch_1000-pop_size_50-wep_minmax_(1.0, 0.2)",144.4965,0.1445,0.00053167,144.5228,0.6031,11.747361013543205,2.5946,13.1521,3.6266,0.1847,1.7681,0.5997,0.3965,39.6545,36.9621,0.3503,0.9086,0.5997,0.895,0.8237,0.7372
"MvoMlp-run_8-hs_7True-ac_eluelu-epoch_1000-pop_size_50-wep_minmax_(1.0, 0.2)",104.0115,0.104,0.00047874,104.0539,0.6969,12.967218407727927,2.7087,11.5596,3.3999,0.1938,2.2371,0.6482,0.5487,54.8695,40.8416,0.4293,0.9485,0.6482,0.9016,0.8667,0.7814
"MvoMlp-run_9-hs_7True-ac_eluelu-epoch_1000-pop_size_50-wep_minmax_(1.0, 0.2)",144.914,0.1449,0.00055718,144.9537,0.6799,13.94680771752618,2.5402,11.2862,3.3595,0.1584,1.9331,0.6565,0.4499,44.9943,37.5455,0.381,0.8896,0.6565,0.9069,0.8492,0.7701
