model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE,NSE,Willmott_Index,R,Confidence
"MLP0-run_0-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse",54.6685,0.0547,0.25837135,54.9676,0.6104,12.965381097793578,2.8591,14.1268,3.7586,0.2038,2.3231,0.5672,0.5363,53.6331,40.9838,0.4249,1.0044,0.5672,0.8751,0.8052,0.7046
"MLP0-run_0-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_rmsprop-lo_mse",57.0259,0.057,0.05914927,57.1284,0.7592,10.925762643814087,2.435,9.9029,3.1469,0.1584,1.7988,0.6966,0.5065,50.6539,36.3283,0.3966,0.8554,0.6966,0.9154,0.8918,0.8164
"MLP0-run_0-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adagrad-lo_mse",55.3412,0.0553,0.04211092,55.4326,0.6472,12.003959255218504,2.8351,13.8282,3.7186,0.1886,2.313,0.5764,0.56,56.0044,39.8186,0.4297,0.996,0.5764,0.8798,0.8234,0.7244
"MLP0-run_0-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adadelta-lo_mse",59.9098,0.0599,0.04814863,59.999,0.7611,11.249748816490174,2.6182,11.177,3.3432,0.1839,2.0744,0.6576,0.5633,56.3305,38.9319,0.4295,0.9198,0.6576,0.9082,0.8947,0.8126
"MLP0-run_0-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adam-lo_mse",59.0253,0.059,0.04678798,59.1084,0.7653,9.523175296783448,2.2552,8.7681,2.9611,0.1511,1.6462,0.7314,0.4644,46.4392,34.9161,0.3663,0.7922,0.7314,0.9247,0.8918,0.8246
"MLP0-run_0-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adamax-lo_mse",58.0601,0.0581,0.04863,58.1583,0.7266,9.873274884223937,2.4884,10.5531,3.2486,0.1761,1.7936,0.6767,0.5137,51.3661,37.5175,0.3985,0.8742,0.6767,0.9105,0.8778,0.7992
"MLP0-run_0-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_nadam-lo_mse",61.1664,0.0612,0.04828382,61.2572,0.7902,9.612286720275879,1.9746,7.3294,2.7073,0.1171,1.4097,0.7755,0.3843,38.4252,30.3502,0.3162,0.6937,0.7755,0.9373,0.903,0.8464
"MLP0-run_1-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse",55.7871,0.0558,0.04755831,55.8748,0.6199,13.078789043426513,2.8183,13.6087,3.689,0.1999,2.4105,0.5831,0.5233,52.3292,40.8975,0.4256,0.9901,0.5831,0.8785,0.8102,0.7118
"MLP0-run_1-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_rmsprop-lo_mse",56.4217,0.0564,0.04343724,56.5086,0.7243,12.58069333076477,2.5526,11.3077,3.3627,0.1778,1.8684,0.6536,0.534,53.4034,37.5695,0.4052,0.8967,0.6536,0.9049,0.8859,0.8017
"MLP0-run_1-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adagrad-lo_mse",56.755,0.0568,0.04995775,56.8436,0.6269,13.530121164321898,2.9552,14.6735,3.8306,0.1924,2.5849,0.5505,0.5664,56.6408,41.3163,0.4466,1.0382,0.5505,0.8757,0.8147,0.7134
"MLP0-run_1-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adadelta-lo_mse",59.8878,0.0599,0.04447007,59.967,0.7316,11.725771894454956,2.3623,9.7503,3.1225,0.1521,1.7974,0.7013,0.4725,47.2482,35.4473,0.3744,0.8299,0.7013,0.9136,0.8834,0.8071
"MLP0-run_1-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adam-lo_mse",60.2029,0.0602,0.04032612,60.2857,0.7683,9.706000814437866,2.1515,8.1736,2.859,0.1388,1.6067,0.7496,0.4302,43.0197,33.7998,0.3488,0.7558,0.7496,0.9305,0.8953,0.8331
"MLP0-run_1-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adamax-lo_mse",58.2021,0.0582,0.04420519,58.2882,0.728,11.141307191848753,2.5297,11.1019,3.3319,0.1594,1.9045,0.6599,0.506,50.5993,35.9544,0.3941,0.8887,0.6599,0.9051,0.8678,0.7854
"MLP0-run_1-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_nadam-lo_mse",61.8813,0.0619,0.04607391,61.9605,0.7658,10.106063089370727,2.0767,7.9855,2.8259,0.133,1.5421,0.7554,0.4068,40.6776,32.5569,0.3294,0.7296,0.7554,0.9321,0.8969,0.836
"MLP0-run_2-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse",55.8636,0.0559,0.05162692,55.966,0.6177,13.848135209083557,2.572,12.6005,3.5497,0.1794,2.059,0.614,0.447,44.702,39.0668,0.3814,0.9036,0.614,0.8844,0.8031,0.7103
"MLP0-run_2-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_rmsprop-lo_mse",57.2378,0.0572,0.05135751,57.3321,0.7339,11.329415001869203,2.2926,9.3179,3.0525,0.1565,1.7693,0.7146,0.4472,44.7211,35.7689,0.36,0.8054,0.7146,0.9213,0.8853,0.8156
"MLP0-run_2-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adagrad-lo_mse",55.9097,0.0559,0.04143786,55.9897,0.6512,12.125200295448302,2.806,13.4692,3.67,0.1838,2.2215,0.5874,0.5509,55.0874,39.4646,0.426,0.9858,0.5874,0.8816,0.8228,0.7254
"MLP0-run_2-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adadelta-lo_mse",60.7813,0.0608,0.04992771,60.8702,0.7558,10.254974827766418,2.1457,8.0439,2.8362,0.1453,1.6956,0.7536,0.4063,40.6266,35.2855,0.3406,0.7538,0.7536,0.9313,0.8906,0.8294
"MLP0-run_2-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adam-lo_mse",58.6361,0.0586,0.05313277,58.7185,0.7529,9.002095499038695,2.4074,9.8802,3.1433,0.1658,1.8975,0.6973,0.4949,49.4869,35.9716,0.385,0.8457,0.6973,0.9165,0.8835,0.8097
"MLP0-run_2-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adamax-lo_mse",58.4294,0.0584,0.03392959,58.5043,0.7219,10.307448234558105,2.5605,10.9426,3.308,0.1784,1.8358,0.6648,0.5275,52.7471,38.2914,0.4099,0.8995,0.6648,0.9069,0.8735,0.7922
"MLP0-run_2-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_nadam-lo_mse",60.7251,0.0607,0.05229712,60.8244,0.7371,10.76316656112671,2.5781,11.209,3.348,0.1631,1.9083,0.6566,0.5184,51.8395,37.4248,0.4106,0.9057,0.6566,0.9088,0.8812,0.8008
"MLP0-run_3-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse",56.6737,0.0567,0.05444551,56.7822,0.6519,12.12830389022827,3.0067,14.6608,3.8289,0.2023,2.4879,0.5509,0.6029,60.2887,41.6156,0.4569,1.0563,0.5509,0.8719,0.8222,0.7169
"MLP0-run_3-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_rmsprop-lo_mse",56.6318,0.0566,0.0559063,56.7269,0.7533,9.843640193939208,2.1933,8.5048,2.9163,0.1592,1.7107,0.7395,0.4277,42.77,35.4688,0.347,0.7705,0.7395,0.929,0.8869,0.8239
"MLP0-run_3-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adagrad-lo_mse",56.7405,0.0567,0.04140019,56.8265,0.663,12.407534437179564,2.748,13.1639,3.6282,0.178,2.0985,0.5967,0.5345,53.454,38.4735,0.4162,0.9654,0.5967,0.8863,0.8297,0.7354
"MLP0-run_3-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adadelta-lo_mse",60.1223,0.0601,0.05224109,60.1978,0.7508,10.154545483589173,2.2416,8.651,2.9413,0.1468,1.7847,0.735,0.4431,44.313,35.088,0.3603,0.7875,0.735,0.9242,0.8874,0.8201
"MLP0-run_3-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adam-lo_mse",59.4629,0.0595,0.04748178,59.5508,0.7173,9.968128280639647,2.563,11.294,3.3607,0.1853,1.8411,0.654,0.5306,53.0601,37.8,0.4022,0.9004,0.654,0.9058,0.8731,0.7909
