model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE,NSE,Willmott_Index,R,Confidence
"MLP3-run_0-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse",57.2789,0.0573,0.08145094,57.4047,0.7982,14.516677703857415,1.5861,6.6335,2.5756,0.0524,0.9615,0.7964,0.2315,23.1541,21.2984,0.2185,0.5585,0.7964,0.943,0.9007,0.8494
"MLP3-run_0-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_rmsprop-lo_mse",57.8942,0.0579,0.09609509,58.045,0.8364,8.883693423271179,1.7907,6.2064,2.4913,0.0687,1.2619,0.8095,0.3006,30.0629,25.6337,0.2783,0.6305,0.8095,0.95,0.9216,0.8755
"MLP3-run_0-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adagrad-lo_mse",56.8638,0.0569,0.04073,56.9311,0.8054,15.204489650726309,1.526,6.347,2.5193,0.0506,0.9,0.8052,0.2128,21.2753,20.7986,0.2032,0.5373,0.8052,0.9461,0.9035,0.8548
"MLP3-run_0-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adadelta-lo_mse",59.8891,0.0599,0.06384802,59.9852,0.8343,9.95460765838623,1.8357,6.5178,2.553,0.0691,1.3288,0.8,0.3091,30.9129,26.0021,0.2857,0.6464,0.8,0.9473,0.9199,0.8714
"MLP3-run_0-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adam-lo_mse",59.222,0.0592,0.07325149,59.3374,0.8382,8.957168941497802,1.541,5.3718,2.3177,0.053,0.8887,0.8352,0.2288,22.8831,21.4162,0.2163,0.5426,0.8352,0.9575,0.9238,0.8845
"MLP3-run_0-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adamax-lo_mse",58.2263,0.0582,0.07112312,58.3367,0.8328,10.817229967117308,1.5084,5.4768,2.3403,0.0507,0.8485,0.8319,0.217,21.7013,20.6495,0.206,0.5311,0.8319,0.9557,0.9199,0.8791
"MLP3-run_0-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_nadam-lo_mse",62.1894,0.0622,0.05724549,62.2928,0.8386,8.761466655731201,1.8321,5.995,2.4485,0.0792,1.3495,0.816,0.3272,32.723,27.5613,0.2982,0.6451,0.816,0.9504,0.9221,0.8764
"MLP3-run_1-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse",56.964,0.057,0.05914688,57.0659,0.806,13.849264421463005,1.6082,6.3813,2.5261,0.0602,1.0124,0.8042,0.2439,24.3875,22.7905,0.2292,0.5662,0.8042,0.946,0.9043,0.8555
"MLP3-run_1-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_rmsprop-lo_mse",58.6261,0.0586,0.06791115,58.7376,0.8316,9.305629234313965,1.5611,5.6313,2.373,0.054,0.9447,0.8272,0.2309,23.0853,21.6615,0.2179,0.5496,0.8272,0.9567,0.9234,0.8834
"MLP3-run_1-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adagrad-lo_mse",57.5228,0.0575,0.06019258,57.6275,0.8045,14.29494799613952,1.574,6.3967,2.5292,0.0519,0.9436,0.8037,0.2276,22.7597,21.4628,0.2159,0.5542,0.8037,0.9458,0.9049,0.8559
"MLP3-run_1-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adadelta-lo_mse",60.7765,0.0608,0.06823015,60.8886,0.8393,10.358968548774719,1.4752,5.2394,2.289,0.05,0.8024,0.8392,0.2041,20.4114,20.2555,0.1952,0.5194,0.8392,0.957,0.9223,0.8826
"MLP3-run_1-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adam-lo_mse",59.735,0.0597,0.07189131,59.852,0.8327,10.479165201187133,1.543,5.539,2.3535,0.0542,0.8994,0.83,0.228,22.8026,21.2302,0.2155,0.5433,0.83,0.9547,0.9198,0.8781
"MLP3-run_1-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adamax-lo_mse",60.1155,0.0601,0.06639028,60.2264,0.83,11.001329355239868,1.5147,5.6527,2.3775,0.0499,0.7933,0.8265,0.2146,21.4611,20.1625,0.2041,0.5333,0.8265,0.9545,0.9192,0.8774
"MLP3-run_1-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_nadam-lo_mse",61.9031,0.0619,0.06138325,62.0053,0.8253,8.537951669692994,1.7988,6.2269,2.4954,0.0814,1.2547,0.8089,0.3105,31.0503,26.6205,0.2804,0.6333,0.8089,0.9505,0.9185,0.873
"MLP3-run_2-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse",49.9561,0.05,0.03797317,50.0342,0.7992,13.889531745910638,1.6071,6.637,2.5762,0.0514,0.9773,0.7963,0.2348,23.4844,21.6104,0.2229,0.5659,0.7963,0.9438,0.9019,0.8512
"MLP3-run_2-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_rmsprop-lo_mse",57.5605,0.0576,0.08482409,57.6795,0.836,10.389316420555113,1.5146,5.3599,2.3152,0.0506,0.9064,0.8355,0.2124,21.2376,21.4412,0.2037,0.5333,0.8355,0.9567,0.9211,0.8812
"MLP3-run_2-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adagrad-lo_mse",57.9852,0.058,0.12224483,58.1477,0.8173,13.624148263931268,1.5299,6.0971,2.4692,0.0485,0.9321,0.8129,0.2279,22.785,20.4827,0.2153,0.5387,0.8129,0.9473,0.9092,0.8613
"MLP3-run_2-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adadelta-lo_mse",60.5051,0.0605,0.06104994,60.6114,0.834,10.469838981628417,1.5166,5.6232,2.3713,0.0456,0.7907,0.8274,0.2181,21.8105,19.9096,0.2072,0.534,0.8274,0.9553,0.9215,0.8803
"MLP3-run_2-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adam-lo_mse",60.253,0.0603,0.06204581,60.3418,0.8365,9.784764461517334,1.6876,5.9216,2.4334,0.0598,1.1265,0.8183,0.2709,27.0924,23.66,0.2537,0.5942,0.8183,0.952,0.9216,0.8774
"MLP3-run_2-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adamax-lo_mse",57.4685,0.0575,0.06545663,57.5814,0.8365,10.967382102012634,1.5229,5.5259,2.3507,0.0519,0.9155,0.8304,0.23,22.9965,20.5738,0.2153,0.5362,0.8304,0.9546,0.9206,0.8788
"MLP3-run_2-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_nadam-lo_mse",63.0633,0.0631,0.05670261,63.1671,0.8427,9.266263847351073,1.499,5.4004,2.3239,0.047,0.8684,0.8343,0.2214,22.1415,19.8628,0.2089,0.5278,0.8343,0.9566,0.9252,0.885
"MLP3-run_3-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse",56.3149,0.0563,0.05322075,56.4154,0.8034,14.136904373168939,1.5384,6.4656,2.5427,0.0477,0.9138,0.8016,0.2164,21.6428,20.0789,0.2059,0.5417,0.8016,0.9454,0.9041,0.8547
"MLP3-run_3-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_rmsprop-lo_mse",58.7169,0.0587,0.05981398,58.819,0.8411,9.65653684616089,1.6649,5.6554,2.3781,0.061,1.1659,0.8265,0.2726,27.2569,23.802,0.2542,0.5862,0.8265,0.9541,0.9233,0.8809
"MLP3-run_3-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adagrad-lo_mse",56.0458,0.056,0.05950046,56.1453,0.8056,15.004125633239738,1.5469,6.3427,2.5185,0.0521,0.8468,0.8054,0.218,21.7994,21.2996,0.208,0.5447,0.8054,0.9456,0.9044,0.8552
"MLP3-run_3-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adadelta-lo_mse",61.4206,0.0614,0.06040072,61.5231,0.8428,10.008445887565614,1.6311,5.4838,2.3418,0.0576,1.1318,0.8317,0.2623,26.228,23.163,0.2462,0.5743,0.8317,0.9541,0.9231,0.8807
"MLP3-run_3-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adam-lo_mse",60.7501,0.0608,0.0747931,60.8643,0.8295,9.753453283309938,1.5713,5.8007,2.4085,0.052,0.9148,0.822,0.2306,23.0617,21.0877,0.2175,0.5533,0.822,0.9548,0.9211,0.8795
"MLP3-run_3-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adamax-lo_mse",59.8865,0.0599,0.05989337,59.9922,0.835,10.835031609535216,1.4688,5.3897,2.3216,0.0475,0.7568,0.8346,0.2041,20.4127,19.8222,0.1951,0.5172,0.8346,0.9566,0.9217,0.8817
"MLP3-run_3-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_nadam-lo_mse",63.7912,0.0638,0.05875564,63.8937,0.8377,8.99253604888916,1.5298,5.3086,2.304,0.0567,0.8943,0.8371,0.2232,22.3241,21.6484,0.2119,0.5386,0.8371,0.9573,0.9228,0.8834
"MLP3-run_4-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse",56.8671,0.0569,0.04150152,56.9323,0.7943,14.926190795898428,1.6002,6.7184,2.592,0.0529,0.9288,0.7938,0.2337,23.3709,21.7907,0.2211,0.5634,0.7938,0.9417,0.8981,0.8457
"MLP3-run_4-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_rmsprop-lo_mse",58.3543,0.0584,0.06246209,58.4569,0.8306,9.026435880661012,1.8324,6.2588,2.5018,0.0764,1.3399,0.8079,0.3147,31.4742,26.9053,0.289,0.6452,0.8079,0.949,0.9183,0.8715
"MLP3-run_4-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adagrad-lo_mse",57.6862,0.0577,0.07066584,57.7972,0.8143,14.198340263366692,1.487,6.0635,2.4624,0.0475,0.8068,0.8139,0.2075,20.747,20.4238,0.1984,0.5236,0.8139,0.9493,0.9084,0.8623
"MLP3-run_4-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adadelta-lo_mse",60.1639,0.0602,0.06443715,60.2636,0.8433,10.122431259155274,1.725,5.853,2.4193,0.0645,1.1821,0.8204,0.2913,29.1264,24.9201,0.2704,0.6074,0.8204,0.9522,0.9245,0.8803
"MLP3-run_4-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adam-lo_mse",60.5493,0.0605,0.0600934,60.6539,0.8479,9.936830191612245,1.4563,5.0555,2.2484,0.0433,0.8244,0.8449,0.2116,21.1621,19.4439,0.2013,0.5128,0.8449,0.9586,0.9263,0.888
"MLP3-run_4-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adamax-lo_mse",59.1919,0.0592,0.07940531,59.3162,0.8304,11.33935878753662,1.4601,5.6068,2.3679,0.0452,0.7137,0.8279,0.2007,20.0685,18.9687,0.1913,0.5141,0.8279,0.9554,0.9201,0.8791
