model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE,NSE,Willmott_Index,R,Confidence
"MLP1-run_0-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse",55.1093,0.0551,0.04778337,55.201,0.824,13.360322670936585,1.4641,5.8057,2.4095,0.0457,0.7068,0.8218,0.2059,20.5917,18.9964,0.1954,0.5155,0.8218,0.9501,0.9125,0.867
"MLP1-run_0-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_rmsprop-lo_mse",56.4837,0.0565,0.04842091,56.5808,0.833,12.3052108669281,1.4042,5.499,2.345,0.0475,0.6638,0.8313,0.1831,18.3128,18.8119,0.1757,0.4944,0.8313,0.9533,0.9176,0.8747
"MLP1-run_0-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adagrad-lo_mse",57.3738,0.0574,0.05296469,57.4699,0.824,13.33440638065338,1.3829,5.762,2.4004,0.0382,0.6268,0.8232,0.1835,18.3531,17.1339,0.1753,0.4869,0.8232,0.9509,0.9119,0.8671
"MLP1-run_0-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adadelta-lo_mse",58.4803,0.0585,0.05748463,58.5817,0.8189,12.511687602996824,1.5942,6.0479,2.4592,0.0546,0.8929,0.8144,0.2349,23.4878,21.5043,0.222,0.5613,0.8144,0.9485,0.9115,0.8646
"MLP1-run_0-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adam-lo_mse",59.5656,0.0596,0.05996847,59.6658,0.8346,11.72012216091156,1.5239,5.4503,2.3346,0.0511,0.8793,0.8327,0.2302,23.0176,21.1523,0.2173,0.5366,0.8327,0.9528,0.9178,0.8745
"MLP1-run_0-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adamax-lo_mse",57.2517,0.0573,0.0708487,57.368,0.8166,14.694653635025023,1.3603,6.0229,2.4542,0.0382,0.5824,0.8152,0.1698,16.9791,16.8413,0.1631,0.479,0.8152,0.948,0.9083,0.8611
"MLP1-run_0-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_nadam-lo_mse",62.3104,0.0623,0.07256579,62.4242,0.8316,12.36731623649597,1.5282,5.5364,2.3529,0.0516,0.9527,0.8301,0.2309,23.0878,20.9612,0.2161,0.5381,0.8301,0.9513,0.9159,0.8713
"MLP1-run_1-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse",57.231,0.0572,0.03776503,57.3236,0.8199,13.717057542800903,1.4297,5.9063,2.4303,0.0409,0.6509,0.8188,0.1884,18.8438,17.7011,0.1801,0.5034,0.8188,0.9493,0.9111,0.8649
"MLP1-run_1-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_rmsprop-lo_mse",57.2751,0.0573,0.07074165,57.3682,0.8388,11.836328201293945,1.4194,5.3035,2.3029,0.0472,0.7146,0.8373,0.1914,19.1438,19.4469,0.1839,0.4998,0.8373,0.9545,0.9204,0.8785
"MLP1-run_1-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adagrad-lo_mse",57.3344,0.0573,0.04920125,57.4278,0.8048,14.509710888862609,1.4163,6.3647,2.5228,0.0415,0.6007,0.8047,0.1817,18.1722,17.411,0.1732,0.4987,0.8047,0.9444,0.9018,0.8517
"MLP1-run_1-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adadelta-lo_mse",60.4982,0.0605,0.04020333,60.579,0.8346,12.757669200897215,1.4111,5.558,2.3575,0.0532,0.6773,0.8294,0.1808,18.0751,19.1719,0.1738,0.4969,0.8294,0.952,0.9185,0.8744
"MLP1-run_1-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adam-lo_mse",60.1243,0.0601,0.04747725,60.2118,0.8176,13.192862405776976,1.5124,5.9501,2.4393,0.0512,0.7882,0.8174,0.2065,20.6507,19.7703,0.1962,0.5325,0.8174,0.9484,0.9095,0.8626
"MLP1-run_1-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_adamax-lo_mse",58.0105,0.058,0.06507611,58.1154,0.8288,12.312632789611815,1.4461,5.6993,2.3873,0.0534,0.6994,0.8251,0.1894,18.9396,20.0055,0.1818,0.5092,0.8251,0.9522,0.916,0.8722
"MLP1-run_1-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_nadam-lo_mse",63.0175,0.063,0.04697704,63.1036,0.8176,13.19600709915161,1.5021,5.9537,2.44,0.0478,0.8337,0.8173,0.2062,20.621,19.6101,0.1955,0.5289,0.8173,0.9485,0.9076,0.8609
"MLP1-run_2-hs_(20, False)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse",55.8333,0.0558,0.04213595,55.8984,0.8093,14.329583745002745,1.4462,6.2213,2.4943,0.0451,0.6404,0.8091,0.1885,18.852,18.0959,0.1799,0.5092,0.8091,0.9469,0.9061,0.858
