model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE,NSE,Willmott_Index,R,Confidence
PsoMlp-0-run_0-hs_7False-ac_eluelu-c1_2.0-c2_2.0-epoch_2000-pop_size_50-w_max_0.9-w_min_0.4,214.3257,0.1072,0.00050807,214.4166,0.8116,15.241784755966552,1.581,6.2258,2.4952,0.0637,0.9911,0.8089,0.2351,23.5115,24.4426,0.2239,0.5567,0.8089,0.9478,0.9077,0.8603
PsoMlp-0-run_1-hs_7False-ac_eluelu-c1_2.0-c2_2.0-epoch_2000-pop_size_50-w_max_0.9-w_min_0.4,213.041,0.1065,0.00049424,213.0813,0.8201,11.921410233087656,1.6683,5.9118,2.4314,0.0628,1.1599,0.8186,0.2625,26.2474,24.8056,0.2476,0.5874,0.8186,0.9513,0.9144,0.8699
PsoMlp-0-run_2-hs_7False-ac_eluelu-c1_2.0-c2_2.0-epoch_2000-pop_size_50-w_max_0.9-w_min_0.4,215.3646,0.1077,0.0006721,215.4049,0.8302,12.052900826010422,1.5425,5.5352,2.3527,0.0585,1.0083,0.8301,0.2407,24.0664,23.3951,0.2274,0.5431,0.8301,0.9544,0.9167,0.8749
PsoMlp-0-run_3-hs_7False-ac_eluelu-c1_2.0-c2_2.0-epoch_2000-pop_size_50-w_max_0.9-w_min_0.4,215.2064,0.1076,0.00070906,215.2393,0.7957,12.813281033758606,1.7467,6.8711,2.6213,0.0653,1.1279,0.7891,0.268,26.7959,24.4643,0.2505,0.615,0.7891,0.944,0.9047,0.854
PsoMlp-0-run_4-hs_7False-ac_eluelu-c1_2.0-c2_2.0-epoch_2000-pop_size_50-w_max_0.9-w_min_0.4,213.0916,0.1065,0.00065041,213.1566,0.8066,13.66039827611602,1.6453,6.3127,2.5125,0.0718,0.9806,0.8063,0.2658,26.5789,24.5424,0.2413,0.5793,0.8063,0.947,0.9046,0.8567
PsoMlp-0-run_5-hs_7False-ac_eluelu-c1_2.0-c2_2.0-epoch_2000-pop_size_50-w_max_0.9-w_min_0.4,221.5643,0.1108,0.00058603,221.5895,0.8069,10.75664953698169,1.6649,6.4037,2.5305,0.0646,1.0656,0.8035,0.2523,25.2282,24.3365,0.2373,0.5862,0.8035,0.9507,0.9123,0.8673
PsoMlp-0-run_6-hs_7False-ac_eluelu-c1_2.0-c2_2.0-epoch_2000-pop_size_50-w_max_0.9-w_min_0.4,217.2853,0.1086,0.00059605,217.326,0.828,11.301980603517212,1.4951,5.6551,2.378,0.0459,0.7873,0.8265,0.2098,20.9752,19.9832,0.2006,0.5264,0.8265,0.9546,0.9203,0.8785
PsoMlp-0-run_7-hs_7False-ac_eluelu-c1_2.0-c2_2.0-epoch_2000-pop_size_50-w_max_0.9-w_min_0.4,217.6983,0.1088,0.00059843,217.7635,0.8067,10.915058362531438,1.7105,6.3681,2.5235,0.0639,1.0842,0.8046,0.2591,25.9085,24.8793,0.2451,0.6023,0.8046,0.9499,0.9125,0.8668
PsoMlp-0-run_8-hs_7False-ac_eluelu-c1_2.0-c2_2.0-epoch_2000-pop_size_50-w_max_0.9-w_min_0.4,216.7703,0.1084,0.00064492,216.8155,0.8215,13.12329284597756,1.5986,5.9555,2.4404,0.0712,0.9895,0.8172,0.2367,23.6662,25.8748,0.2255,0.5628,0.8172,0.9527,0.9165,0.8731
PsoMlp-0-run_9-hs_7False-ac_eluelu-c1_2.0-c2_2.0-epoch_2000-pop_size_50-w_max_0.9-w_min_0.4,211.7961,0.1059,0.0009172,211.8209,0.801,11.96119517009122,1.7622,6.4868,2.5469,0.0868,1.2402,0.8009,0.2772,27.7188,28.946,0.2609,0.6205,0.8009,0.9487,0.9096,0.8629
