model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE,NSE,Willmott_Index,R,Confidence
"RNN-1HL-Rnn1HL-run_0-hs_(20, False)-ep_2000-bs_32-lr_0.1-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",872.6512,0.4363,0.40024257,873.1163,0.8596,9.648105131961543,1.3931,4.5909,2.1426,0.049,0.8563,0.8591,0.2045,20.4505,21.0647,0.1958,0.4905,0.8591,0.9657,0.9392,0.907
"RNN-1HL-Rnn1HL-run_1-hs_(20, False)-ep_2000-bs_32-lr_0.1-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",847.4112,0.4237,0.31620145,847.7554,0.8271,11.405318772775427,1.6229,5.7322,2.3942,0.0759,1.1273,0.8241,0.2645,26.4468,27.1595,0.2467,0.5714,0.8241,0.9525,0.9212,0.8774
"RNN-1HL-Rnn1HL-run_2-hs_(20, False)-ep_2000-bs_32-lr_0.1-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",870.8529,0.4354,0.37416172,871.2646,0.8275,10.173078881147653,1.6243,5.6225,2.3712,0.0674,1.047,0.8275,0.2538,25.3815,25.8066,0.24,0.5719,0.8275,0.9596,0.9341,0.8964
"RNN-1HL-Rnn1HL-run_3-hs_(20, False)-ep_2000-bs_32-lr_0.1-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",863.7434,0.4319,0.3837676,864.1515,0.8439,11.44193802983261,1.4454,5.089,2.2559,0.0563,0.893,0.8438,0.2284,22.8424,22.511,0.2133,0.5089,0.8438,0.9626,0.9344,0.8995
"RNN-1HL-Rnn1HL-run_4-hs_(20, False)-ep_2000-bs_32-lr_0.1-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",872.2991,0.4361,0.3938663,872.717,0.8724,11.93526987252319,1.3047,4.1804,2.0446,0.0428,0.7688,0.8717,0.2017,20.175,19.0653,0.1885,0.4594,0.8717,0.9639,0.9381,0.9042
"RNN-1HL-Rnn1HL-run_5-hs_(20, False)-ep_2000-bs_32-lr_0.1-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",876.3796,0.4382,0.41075921,876.8151,0.8488,8.911655552387835,1.4994,4.9318,2.2208,0.0556,0.936,0.8487,0.2355,23.5509,23.1579,0.2217,0.5279,0.8487,0.9633,0.935,0.9007
"RNN-1HL-Rnn1HL-run_6-hs_(20, False)-ep_2000-bs_32-lr_0.1-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",860.8861,0.4304,0.36515212,861.2763,0.8508,8.429223915806515,1.588,4.8809,2.2093,0.0719,1.1403,0.8502,0.2583,25.8335,27.6153,0.2454,0.5591,0.8502,0.9645,0.9391,0.9058
"RNN-1HL-Rnn1HL-run_7-hs_(20, False)-ep_2000-bs_32-lr_0.1-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",862.9222,0.4315,0.37123227,863.3528,0.8522,9.45954495980883,1.4452,4.8574,2.2039,0.0497,0.8745,0.8509,0.2234,22.3369,21.2196,0.2102,0.5089,0.8509,0.9627,0.9331,0.8983
"RNN-1HL-Rnn1HL-run_8-hs_(20, False)-ep_2000-bs_32-lr_0.1-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",877.6626,0.4388,0.35455799,878.0428,0.8358,11.990231722401962,1.4762,5.3705,2.3174,0.055,0.9652,0.8352,0.2247,22.4677,22.797,0.2129,0.5198,0.8352,0.96,0.9292,0.892
"RNN-1HL-Rnn1HL-run_9-hs_(20, False)-ep_2000-bs_32-lr_0.1-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",838.0373,0.419,0.32062125,838.3829,0.8262,9.827155207830181,1.5683,5.6652,2.3802,0.065,0.9617,0.8262,0.2434,24.342,24.5678,0.2285,0.5522,0.8262,0.9584,0.9293,0.8906
