model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE,NSE,Willmott_Index,R,Confidence
WoaMlp-0-run_0-hs_7False-ac_eluelu-epoch_2000-pop_size_50,232.004,0.116,0.00057817,232.0892,0.8167,13.444070197340334,1.5589,5.9753,2.4444,0.0562,0.9626,0.8166,0.2264,22.644,22.6791,0.216,0.5489,0.8166,0.9528,0.9161,0.8729
WoaMlp-0-run_1-hs_7False-ac_eluelu-epoch_2000-pop_size_50,238.4083,0.1192,0.00071192,238.4338,0.8073,13.740971855855662,1.6087,6.2974,2.5095,0.0551,0.9947,0.8067,0.2348,23.4806,22.7788,0.2227,0.5664,0.8067,0.9503,0.9105,0.8652
WoaMlp-0-run_2-hs_7False-ac_eluelu-epoch_2000-pop_size_50,234.7491,0.1174,0.00062132,234.8053,0.7815,12.483771205226738,1.8503,7.1195,2.6682,0.1054,1.2966,0.7815,0.2988,29.8798,31.2117,0.2768,0.6515,0.7815,0.9444,0.9013,0.8512
WoaMlp-0-run_3-hs_7False-ac_eluelu-epoch_2000-pop_size_50,236.7654,0.1184,0.0007894,236.7903,0.7928,16.486478459606943,1.642,6.8467,2.6166,0.0779,1.072,0.7899,0.249,24.8999,26.7765,0.2359,0.5782,0.7899,0.9427,0.8965,0.8451
WoaMlp-0-run_4-hs_7False-ac_eluelu-epoch_2000-pop_size_50,231.0065,0.1155,0.00072789,231.0597,0.8048,10.483577952395802,1.7306,6.434,2.5365,0.0666,1.1374,0.8026,0.2655,26.5483,25.4968,0.2497,0.6093,0.8026,0.9503,0.9134,0.868
WoaMlp-0-run_5-hs_7False-ac_eluelu-epoch_2000-pop_size_50,237.3329,0.1187,0.00063109,237.3583,0.7928,17.19064257968619,1.8137,7.1399,2.6721,0.1057,1.2696,0.7809,0.2906,29.0644,31.7795,0.2705,0.6386,0.7809,0.9386,0.8962,0.8412
WoaMlp-0-run_6-hs_7False-ac_eluelu-epoch_2000-pop_size_50,237.7429,0.1189,0.00066829,237.8039,0.7963,15.301173972558203,1.657,6.6386,2.5766,0.0638,1.0937,0.7963,0.249,24.8981,24.4245,0.2348,0.5834,0.7963,0.9457,0.9017,0.8527
WoaMlp-0-run_7-hs_7False-ac_eluelu-epoch_2000-pop_size_50,239.4714,0.1197,0.0171752,239.5295,0.8128,15.36401890712186,1.5607,6.1023,2.4703,0.0557,1.0201,0.8127,0.2317,23.1683,22.6416,0.2198,0.5495,0.8127,0.9489,0.9071,0.8607
WoaMlp-0-run_8-hs_7False-ac_eluelu-epoch_2000-pop_size_50,237.2784,0.1186,0.00066996,237.3366,0.7949,14.772126739449526,1.7264,6.7747,2.6028,0.0697,1.1593,0.7921,0.2646,26.4595,25.1967,0.2476,0.6079,0.7921,0.9446,0.9041,0.854
WoaMlp-0-run_9-hs_7False-ac_eluelu-epoch_2000-pop_size_50,189.1843,0.0946,0.0006547,189.2133,0.7528,16.105319260491093,2.0356,8.0644,2.8398,0.1148,1.5869,0.7525,0.3591,35.9121,33.4954,0.3207,0.7167,0.7525,0.9286,0.8742,0.8118
