model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE,NSE,Willmott_Index,R,Confidence
SsaMlp-0-run_0-hs_7False-ac_eluelu-epoch_2000-pop_size_50,222.9276,0.1115,0.00097179,223.0351,0.7866,15.679956294336485,1.6466,6.9732,2.6407,0.0628,1.0669,0.786,0.2463,24.6255,23.9741,0.2317,0.5798,0.786,0.9404,0.894,0.8407
SsaMlp-0-run_1-hs_7False-ac_eluelu-epoch_2000-pop_size_50,232.4267,0.1162,0.00053763,232.4503,0.7456,18.64216520278516,2.2104,9.527,3.0866,0.217,1.7442,0.7076,0.3653,36.5261,46.3601,0.3334,0.7783,0.7076,0.9273,0.8866,0.8221
SsaMlp-0-run_2-hs_7False-ac_eluelu-epoch_2000-pop_size_50,237.653,0.1188,0.00078297,237.6778,0.823,14.716683094206378,1.6629,6.5097,2.5514,0.0847,1.0979,0.8002,0.2431,24.3051,27.9765,0.2321,0.5855,0.8002,0.9469,0.916,0.8674
SsaMlp-0-run_3-hs_7False-ac_eluelu-epoch_2000-pop_size_50,229.8352,0.1149,0.00065827,229.896,0.8059,15.055203355602735,1.7973,6.9857,2.643,0.0893,1.1825,0.7856,0.2716,27.1613,29.4898,0.2558,0.6328,0.7856,0.9381,0.9069,0.8508
SsaMlp-0-run_4-hs_7False-ac_eluelu-epoch_2000-pop_size_50,230.3156,0.1152,0.00082946,230.3575,0.8374,13.056170196331585,1.4096,5.3014,2.3025,0.0418,0.7616,0.8373,0.1966,19.6649,19.0064,0.1886,0.4963,0.8373,0.9567,0.9217,0.8818
SsaMlp-0-run_5-hs_7False-ac_eluelu-epoch_2000-pop_size_50,233.0501,0.1165,0.00060797,233.0755,0.7799,14.65020605015788,1.844,7.3365,2.7086,0.0861,1.3214,0.7749,0.2999,29.9945,28.4952,0.2774,0.6493,0.7749,0.9396,0.8934,0.8394
SsaMlp-0-run_6-hs_7False-ac_eluelu-epoch_2000-pop_size_50,233.081,0.1165,0.0009284,233.1195,0.8218,12.179774860479496,1.6645,5.9499,2.4392,0.079,1.0886,0.8174,0.251,25.1023,27.1499,0.239,0.5861,0.8174,0.9523,0.919,0.8752
SsaMlp-0-run_7-hs_7False-ac_eluelu-epoch_2000-pop_size_50,231.1789,0.1156,0.0009377,231.2751,0.797,15.952831635267877,1.8247,7.0544,2.656,0.0978,1.2243,0.7835,0.2885,28.8451,30.7826,0.2695,0.6425,0.7835,0.939,0.9005,0.8456
SsaMlp-0-run_8-hs_7False-ac_eluelu-epoch_2000-pop_size_50,236.9213,0.1185,0.00063562,236.982,0.8001,10.33529171710456,1.8278,6.6624,2.5812,0.0821,1.3299,0.7955,0.2981,29.8093,28.2671,0.2752,0.6436,0.7955,0.9502,0.9149,0.8693
SsaMlp-0-run_9-hs_7False-ac_eluelu-epoch_2000-pop_size_50,206.195,0.1031,0.00072908,206.2428,0.7791,16.52958816648774,1.8579,7.2574,2.694,0.0867,1.2879,0.7773,0.2966,29.6591,28.85,0.2754,0.6541,0.7773,0.9398,0.8951,0.8412
