model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE,NSE,Willmott_Index,R,Confidence
"MvoMlp-0-run_0-hs_7False-ac_eluelu-epoch_2000-pop_size_50-wep_minmax_(1.0, 0.2)",634.5814,0.3173,0.00072336,634.6489,0.8026,12.127853441444351,1.9497,6.748,2.5977,0.212,1.5562,0.7929,0.3487,34.8675,43.4078,0.3158,0.6865,0.7929,0.9478,0.913,0.8653
"MvoMlp-0-run_1-hs_7False-ac_eluelu-epoch_2000-pop_size_50-wep_minmax_(1.0, 0.2)",651.3927,0.3257,0.00059319,651.4575,0.8456,8.266557575216648,1.6042,5.0345,2.2438,0.0879,1.1214,0.8455,0.2815,28.1475,27.5697,0.2542,0.5648,0.8455,0.9602,0.934,0.8968
"MvoMlp-0-run_2-hs_7False-ac_eluelu-epoch_2000-pop_size_50-wep_minmax_(1.0, 0.2)",658.9467,0.3295,0.00082064,658.9794,0.8225,11.312435840930046,1.6399,5.7842,2.405,0.0813,1.1196,0.8225,0.2573,25.7263,27.168,0.2424,0.5774,0.8225,0.9579,0.9291,0.89
"MvoMlp-0-run_3-hs_7False-ac_eluelu-epoch_2000-pop_size_50-wep_minmax_(1.0, 0.2)",519.0804,0.2595,0.00068855,519.1405,0.7618,10.046358772641337,1.9963,7.764,2.7864,0.1717,1.3715,0.7617,0.3396,33.9566,37.6446,0.3006,0.7029,0.7617,0.9449,0.9102,0.86
"MvoMlp-0-run_4-hs_7False-ac_eluelu-epoch_2000-pop_size_50-wep_minmax_(1.0, 0.2)",398.4591,0.1992,0.00094604,398.4833,0.7818,12.763142296521846,1.8035,7.5277,2.7437,0.0754,1.0511,0.769,0.2834,28.3418,25.4703,0.2574,0.635,0.769,0.9456,0.9118,0.8622
"MvoMlp-0-run_5-hs_7False-ac_eluelu-epoch_2000-pop_size_50-wep_minmax_(1.0, 0.2)",414.6357,0.2073,0.00047946,414.6593,0.805,8.868370029452162,1.7359,6.3541,2.5207,0.0722,1.1091,0.805,0.2575,25.753,26.5572,0.2441,0.6112,0.805,0.9525,0.9179,0.8743
"MvoMlp-0-run_6-hs_7False-ac_eluelu-epoch_2000-pop_size_50-wep_minmax_(1.0, 0.2)",555.0672,0.2775,0.00110984,555.0923,0.7795,9.353890442118665,2.0045,7.1963,2.6826,0.1241,1.4852,0.7792,0.3569,35.688,35.7124,0.317,0.7058,0.7792,0.9488,0.9182,0.8712
"MvoMlp-0-run_7-hs_7False-ac_eluelu-epoch_2000-pop_size_50-wep_minmax_(1.0, 0.2)",540.1552,0.2701,0.00061178,540.1798,0.8124,10.098249622188575,1.6717,6.1179,2.4734,0.0726,1.0295,0.8123,0.2477,24.7712,25.6482,0.2347,0.5886,0.8123,0.9502,0.9096,0.8643
"MvoMlp-0-run_8-hs_7False-ac_eluelu-epoch_2000-pop_size_50-wep_minmax_(1.0, 0.2)",591.9282,0.296,0.001122,591.9549,0.7498,9.932028265764021,2.1171,8.1546,2.8556,0.1764,1.536,0.7498,0.3704,37.0412,40.5596,0.3274,0.7454,0.7498,0.9424,0.9071,0.8549
"MvoMlp-0-run_9-hs_7False-ac_eluelu-epoch_2000-pop_size_50-wep_minmax_(1.0, 0.2)",641.3492,0.3207,0.00485945,641.3939,0.8369,10.476524227700544,1.6136,5.4583,2.3363,0.0935,1.0632,0.8325,0.2542,25.419,27.8262,0.2385,0.5681,0.8325,0.9547,0.9235,0.8817
